"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Pourquoi les enfants de moins de 6 ans sont-ils plus à risque d''ingestion de corps étranger ?","En raison de leur tendance à porter des objets à la bouche et d''un réflexe de déglutition encore immature","En raison d''un œsophage plus étroit","En raison d''une salivation excessive","En raison de malformations congénitales","1","Le document donne 75% chez <6 ans ; l''explication combine comportement oral et immaturité physiologique","Medium"
"Quel est le mécanisme par lequel l''émotion surprise favorise l''ingestion de corps étranger ?","Elle modifie le réflexe de déglutition, provoquant une incoordination pharyngo-œsophagienne","Elle augmente la tachycardie","Elle diminue la salivation","Elle paralyse temporairement l''œsophage","1","Le document liste ''l''émotion surprise'' comme facteur favorisant – mécanisme de perturbation de la déglutition","Medium"
"Comment la tachycardie peut-elle favoriser l''arrêt d''un corps étranger dans l''œsophage ?","La tachycardie s''accompagne souvent d''une polypnée qui perturbe la coordination déglutition-respiration","Elle augmente le péristaltisme œsophagien","Elle diminue le calibre œsophagien","Elle modifie la qualité de la salive","1","Le document liste ''tachycardie'' – mécanisme de perturbation de la coordination","Medium"
"Pourquoi les sténoses tumorales constituent-elles un facteur favorisant les corps étrangers à répétition ?","Une sténose réduit le calibre œsophagien, créant un obstacle mécanique permanent favorisant l''arrêt des aliments et des corps étrangers","Elles augmentent l''acidité","Elles paralysent l''œsophage","Elles modifient la salive","1","Le document précise : ''Les sténoses locales (tumeurs) : se méfier des CE à répétitions chez le sujet âgé alcoolo-tabagique''","Medium"
"Quelle est la différence de prise en charge entre un CE vulnérant et un CE non vulnérant ?","Le CE vulnérant nécessite une extraction urgente sous AG en raison du risque de perforation ; le CE non vulnérant peut parfois être surveillé","Le CE non vulnérant nécessite une chirurgie","Les deux sont traités de la même manière","Le CE vulnérant est extrait par voie externe d''emblée","1","Le document distingue les deux catégories ; l''urgence est plus grande pour les CE vulnérants","Medium"
"Pourquoi l''hypersialorrhée est-elle un signe fréquent des corps étrangers œsophagiens ?","L''obstacle œsophagien empêche la salive de passer dans l''estomac, entraînant une accumulation salivaire en amont, perçue comme une hypersécrétion","La douleur stimule les glandes salivaires","Le stress augmente la production salivaire","Le CE irrite directement les glandes","1","Le document décrit : ''stase salivaire dans le récessus piriforme (--> hypersialorrhée satria tsy voatelina ilay rora)'' – accumulation par obstruction","Medium"
"En quoi consiste le signe de Minigérode ?","Elargissement de l''espace rétro-œsophagienne et rectitude de la colonne cervicale sur le cliché de profil","Présence d''un niveau hydro-aérique","Image de double contour","Opacité médiastinale","1","Le document précise : ''Signe de Minigérode (cliché de profil) : Elargissement de l''espace rétro-œsophagienne et rectitude de la colonne cervicale''","Medium"
"Quels sont les trois éléments de la triade de Hautan ?","Dysphagie + fièvre + emphysème sous-cutané","Dysphagie + vomissements + douleur","Dysphagie + hypersialorrhée + fièvre","Dysphagie + otalgie + emphysème","1","Le document indique : ''Triade de HAUTAN : dysphagie + fièvre + emphysème sous-cutané''","Medium"
"Pourquoi une hypersialorrhée fétide oriente-t-elle vers une œsophagite ?","La stagnation du CE ancien et des aliments favorise la prolifération bactérienne, produisant des substances nauséabondes","Le sang donne une odeur","La nécrose est fétide","La salive se décompose","1","Le document précise : ''Si elle est fétide : en faveur d''une œsophagite (CE ancien) (infection)'' – mécanisme infectieux","Medium"
"Quelle complication est associée au body bagger syndrome ?","Un risque de rupture du sachet de cocaïne avec passage systémique des toxiques, pouvant être fatal","Une perforation œsophagienne","Une occlusion intestinale","Une hémorragie digestive","1","Le document mentionne le body bagger syndrome comme ''transporteur de cocaïne'' – implication toxicologique","Medium"
"Pourquoi l''état d''ivresse est-il un facteur favorisant d''ingestion de corps étranger ?","L''alcool diminue les réflexes protecteurs de la déglutition et altère la conscience, augmentant le risque d''ingestion accidentelle","L''alcool augmente la tachycardie","L''alcool irrite l''œsophage","L''alcool modifie le goût","1","Le document liste ''l''état d''ivresse'' comme facteur favorisant – mécanisme neurologique","Medium"
"Quel est l''intérêt de la radiographie des parties molles du cou de profil ?","Elle permet de visualiser un élargissement de l''espace rétro-œsophagien (signe de Minigérode) et la rectitude de la colonne cervicale en cas de perforation","Elle visualise le CE radio-opaque","Elle montre l''emphysème","Toutes les réponses précédentes","4","Le document précise que l''incidence profil recherche le signe de Minigérode, visualise les CE radio-opaques et l''emphysème","Medium"
"Pourquoi la dysphagie est-elle parfois totale dans les corps étrangers volumineux ?","Un CE volumineux obstrue complètement la lumière œsophagienne, empêchant même le passage de la salive","Par paralysie œsophagienne","Par œdème surajouté","Par spasme réflexe","1","Le document précise : ''Dysphagie totale en cas de CE volumineux (na ny rorany aza tsy voateliny)'' – même la salive ne passe pas","Medium"
"Pourquoi recherche-t-on un emphysème sous-cutané à l''examen cervical ?","L''emphysème sous-cutané témoigne d''une perforation œsophagienne avec passage d''air dans les tissus cervicaux","Il indique une simple inflammation","Il est systématique devant tout CE","Il signale une infection","1","Le document mentionne la recherche d''emphysème sous-cutané dans les signes physiques, en lien avec la perforation","Medium"
"Quel est le risque d''une cellulite cervico-médiastinale ?","Elle est mortelle","Elle guérit spontanément","Elle nécessite des antibiotiques seuls","Elle ne survient jamais","1","Le document indique : ''Risque de cellulite cervico-médiastinale mortelle''","Medium"
"Pourquoi les piles ''bouton'' sont-elles particulièrement dangereuses ?","Elles libèrent des substances caustiques par électrolyse, provoquant une nécrose et une perforation rapide de l''œsophage","Elles sont volumineuses","Elles sont coupantes","Elles libèrent des toxiques nerveux","1","Le document précise : ''risque de perforation de l''œsophage'' – le mécanisme est lié à la libération de substances","Difficult"
"Un patient de 70 ans, alcoolo-tabagique, consulte pour un 3ème épisode de dysphagie avec corps étranger alimentaire en 6 mois. Quel diagnostic sous-jacent faut-il rechercher en priorité ?","Une sténose tumorale œsophagienne","Une œsophagite peptique","Un méga-œsophage","Un spasme œsophagien diffus","1","Le document prévient : ''se méfier des CE à répétitions chez le sujet âgé alcoolo-tabagique'' → tumeur probable","Difficult"
"Un patient présente une dysphagie totale, une hypersialorrhée sanglante, une fièvre à 39°C et un emphysème sous-cutané cervical. Quel diagnostic et quelle urgence ?","Perforation œsophagienne avec triade de Hautan – extraction chirurgicale et drainage en urgence","Œsophagite simple – traitement antibiotique","CE non vulnérant – surveillance","Pseudo CE – aucun traitement","1","Triade de Hautan complète = perforation – urgence vitale","Difficult"
"Pourquoi la fibroscopie digestive haute n''est-elle pas l''examen de première intention pour un corps étranger œsophagien vulnérant ?","Le fibroscope est souple et peut ne pas permettre l''extraction d''un CE pointu ; de plus, il n''offre pas la même sécurité pour protéger les voies aériennes des réflexes","Il est trop coûteux","Il nécessite une anesthésie plus profonde","Il irradie le patient","1","Le document indique que l''œsophagoscopie au tube rigide est le traitement de référence – le fibroscope est réservé au doute diagnostique","Difficult"
"Un patient ayant ingéré une arête de poisson il y a 5 jours consulte pour odynophagie fébrile, hypersialorrhée fétide mais sans emphysème cervical. Quel est le diagnostic différentiel avec la perforation ?","Œsophagite sur CE ancien","Perforation débutante","Pseudo-CE","CE migrateur","1","L''absence d''emphysème et la sialorrhée fétide orientent vers l''œsophagite plutôt que la perforation","Difficult"
"Pourquoi l''œsophagotomie par voie externe n''est-elle envisagée qu''en cas d''échec de l''œsophagoscopie ?","La voie externe est plus invasive, avec un risque plus élevé de fistule, d''infection et de cicatrice cervicale ; l''endoscopie est moins morbide","La voie externe est plus douloureuse","La voie externe nécessite une anesthésie plus longue","La voie externe est moins efficace","1","L''œsophagoscopie est le traitement de référence, l''œsophagotomie est le recours après échec","Difficult"
