"question","answer","explanation","difficulty"
"Pourquoi le pronostic global à 5 ans est-il de seulement 50% malgré les progrès thérapeutiques ?","Plusieurs facteurs : diagnostic souvent à un stade avancé (dysphonie chronique négligée), risque de récidives locales, métastases à distance (poumons surtout), et développement de cancers métachrones sur des muqueuses encore exposées aux carcinogènes.","Le document donne un pronostic de 50% et mentionne métastases et cancers métachrones.","Difficult"
"Un patient a un carcinome T3N0M0 de la glotte avec fixation vocale et lyse minimale du cartilage thyroïde. Quelle option thérapeutique et pourquoi ?","Une laryngectomie totale est indiquée car : fixation vocale (T3) altère définitivement la voix, lyse cartilagineuse mineure ne contre-indique pas la chirurgie, et l''absence d''adénopathie rend la curage optionnel. La radiothérapie exclusive serait moins efficace sur une tumeur fixée.","Selon les principes : T3 glotte fixé est une indication de laryngectomie totale.","Difficult"
"Un patient avec un antécédent de néphrectomie pour carcinome rénal présente une lésion laryngée isolée. Quel diagnostic évoquer et quelle prise en charge ?","Évoquer une métastase laryngée du carcinome rénal (adénocarcinome rénal). La prise en charge : biopsie sous LDS pour confirmation histologique, puis traitement local (résection ou radiothérapie) car métastase unique, et bilan d''extension complet.","Le document mentionne l''adénocarcinome rénal comme tumeur secondaire du larynx.","Difficult"
"Un patient T4aN0M0 du larynx supra-glottique avec envahissement du cartilage thyroïde et des muscles sous-hyoïdiens. Pourquoi ne peut-on pas proposer une chirurgie conservatrice ?","T4a implique un envahissement extra-laryngé (muscles sous-hyoïdiens) et cartilagineux. Une chirurgie conservatrice (partielle) nécessite des marges saines ; l''envahissement de ces structures impose une laryngectomie totale élargie aux muscles envahis.","Selon la définition T4a : tumeur atteignant le cartilage thyroïde et envahissant les muscles sous-hyoïdiens – non résécable partiellement.","Difficult"
"Un patient ayant un cancer du larynx traité il y a 3 ans présente une adénopathie cervicale isolée. La TEP est positive. Quelle est la probabilité et la conduite à tenir ?","Il peut s''agir d''une récidive ganglionnaire (diagnostic précoce par TEP). Conduite : curage ganglionnaire ou radiothérapie sur l''aire atteinte, re-bilan complet pour rechercher d''autres sites de récidive ou un cancer métachrone.","Le document précise que la TEP détecte précocement les récidives.","Difficult"
"Comparez le risque métastatique entre carcinome verruqueux et carcinome à cellules fusiformes.","Le carcinome verruqueux est localement agressif mais ne donne pas de métastase à distance. Le carcinome à cellules fusiformes a un haut risque métastatique. Le premier a donc un meilleur pronostic à distance que le second.","Le document donne explicitement ces deux caractéristiques opposées.","Difficult"
"Un patient de 70 ans, tabagique sevré, avec une tumeur T2N0M0 de la glotte et une BPCO sévère. Quel facteur modifie l''indication thérapeutique et pourquoi ?","L''état général (IPS) et la BPCO sévère sont des facteurs déterminants. Une chirurgie pourrait être contre-indiquée en raison du risque anesthésique et post-opératoire. La radiothérapie serait privilégiée.","Le document mentionne ''l''état général du patient (IPS)'' comme facteur influençant les indications.","Difficult"
"Pourquoi les métastases osseuses sont-elles plus fréquentes que les métastases hépatiques dans le cancer du larynx ?","La circulation hématogène : après les poumons (premier filtre), les cellules tumorales passent dans le cœur gauche puis l''aorte. L''os reçoit un débit important (moelle osseuse) avant le foie (circulation portale non concernée directement).","Ordre donné par le document : poumons → os → foie – à justifier par hémodynamique.","Difficult"
"Un patient avec un syndrome de Werner a un cancer du larynx. Quel lien génétique ?","Le syndrome de Werner est une maladie autosomique récessive avec fragilité chromosomique. Cette fragilité augmente la probabilité de mutations spontanées et la susceptibilité aux carcinogènes (tabac, alcool), favorisant la cancérogenèse laryngée.","Le document liste le syndrome de Werner parmi les facteurs génétiques avec fragilité chromosomique.","Difficult"
"Pourquoi le traitement d''un cancer T1a de la glotte diffère-t-il de celui d''un T1a du larynx supra-glottique ?","T1a glotte (un pli vocal) : réseau lymphatique pauvre → risque métastatique nul → traitement local conservateur (cordectomie ou radiothérapie). T1a supra-glottique : réseau lymphatique riche → risque d''adénopathies occultes nécessitant un curage prophylactique ou une radiothérapie ganglionnaire.","Différence anatomique du drainage lymphatique selon l''étage – documenté dans le bilan d''extension.","Difficult"
