"front","back","cognitive_level"
"Quels sont les trois organes les plus fréquents des métastases viscérales du cancer du larynx, par ordre décroissant ?","1) Poumons. 2) Os. 3) Foie.","Recall"
"Que signifie « cancers métachrones » dans ce document ?","Autres localisations cancéreuses développées sur les muqueuses ayant été soumises aux mêmes agressions (tabac, alcool).","Recall"
"Selon la classification TNM UICC 2009, quelles sont les trois localisations anatomiques du larynx ?","1) Larynx supra-glottique (épiglotte, replis aryépiglottiques, aryténoïdes, bandes ventriculaires, ventricules). 2) Glotte (plis vocaux, commissures antérieure et postérieure). 3) Larynx infra-glottique (du bord inférieur des plis vocaux au premier anneau trachéal).","Recall"
"Dans la classification T pour la glotte, quelle est la différence entre T1a et T1b ?","T1a : tumeur limitée à un pli vocal. T1b : tumeur limitée aux deux plis vocaux.","Recall"
"Qu’est-ce qui différencie T3 de T4a pour une tumeur de la glotte ?","T3 : tumeur limitée au larynx avec fixation des plis vocaux et/ou envahissement de l’espace para-glottique et/ou lyse minime du cartilage thyroïde (corticale interne). T4a : tumeur envahissant le cartilage thyroïde ou les tissus extra-laryngés, muscles sous-hyoïdiens, glande thyroïde et œsophage.","Analysis"
"Quelle est la classification N2c ?","Métastases bilatérales ou controlatérales ≤ 6 cm.","Recall"
"Que signifie N3 dans la classification TNM ?","Métastase dans un ganglion > 6 cm.","Recall"
"À quoi correspond M1 ?","Présence de métastase(s) à distance.","Recall"
"Citez cinq facteurs dont dépendent les indications thérapeutiques selon le document.","1) La localisation tumorale et l’aspect macroscopique. 2) L’extension locale (cartilage, mobilité du pli vocal). 3) L’extension ganglionnaire et des métastases à distance. 4) L’état général du patient (IPS), son âge, sa profession. 5) Les souhaits du patient et sa compliance.","Application"
"Qui prend les décisions thérapeutiques dans la prise en charge du cancer du larynx ?","Les indications sont prises lors d’une Réunion de Concertation Pluridisciplinaire (RCP).","Recall"
"Un patient se présente avec une tumeur du larynx limitée à un pli vocal, mobilité normale. Quel est son stade T selon la classification pour la glotte ?","T1a : tumeur limitée à un pli vocal, mobilité normale des plis vocaux.","Application"
"Un patient a une tumeur supra-glottique avec fixation glottique mais limitée au larynx. Quel est son stade T ?","T3 : tumeur limitée au larynx avec fixation glottique (et/ou envahissement rétro-cricoïdien, pré-épiglottique, para-laryngée).","Application"
"Quels facteurs professionnels sont associés au cancer du larynx ?","Acide sulfurique, amiante, formaldéhyde, poussières textiles, poussières de charbon.","Recall"
"Quels syndromes génétiques autosomiques récessifs avec fragilité chromosomique sont cités ?","Anémie sidéropénique, anémie de Fanconi, syndrome de Werner, syndrome de Lynch, syndrome de Li-Fraumeni.","Recall"
"Quels virus sont mentionnés comme facteurs favorisants ?","Virus Herpès Simplex, papillomavirus humain.","Recall"
"Quels sont les autres facteurs favorisants cités ?","Carence vitaminique, reflux gastro-œsophagien (RGO), traumatisme vocal chronique, irradiation cervicale antérieure (cancer radio-induit).","Recall"
"Quelles sont les tumeurs malignes rares du larynx autres que le carcinome épidermoïde ?","Adénocarcinome (<2%), carcinome adénoïde kystique, tumeur mucoépidermoïde, sarcome, lymphome, plasmocytomes, tumeurs neuroendocrines.","Recall"
"Quels sont les trois types de tumeurs secondaires du larynx cités ?","1) Adénocarcinome rénal. 2) Mélanome cutané. 3) Carcinome du sein, du poumon, génito-urinaire, du tractus gastro-intestinal.","Recall"
"Que recherche-t-on à l’examen cervical dans le cancer du larynx ?","1) Cartilage thyroïde : déformation, point douloureux. 2) Adénopathies cervicales des aires II et IV.","Recall"
"Pourquoi doit-on rechercher une autre localisation cancéreuse au niveau des VADS ?","Parce que les muqueuses ORL ont la même structure et sont exposées aux mêmes facteurs de risque (tabac, alcool) – cancers métachrones.","Understanding"
"Dans le bilan d’extension ganglionnaire, quelles chaînes sont concernées par l’étage sous-glottique ?","Chaînes jugulaires internes et chaînes récurrentielles.","Recall"
"Quels sont les examens d’imagerie décrits pour le bilan lésionnel ?","1) Tomodensitométrie (examen spécifique). 2) Imagerie par résonance magnétique (non systématique, coupes T1/T2 avec gadolinium). 3) Tomographie par émission de positons (TEP).","Recall"
"Que signifie l’abréviation « TB et Kc mety miaraka » dans le document ?","Le document indique qu’il faut toujours rechercher la possibilité d’une autre localisation cancéreuse au niveau des VADS, et ajoute « TB et Kc matetika miaraka » (tuberculose et cancer souvent associés).","Understanding"
