"question","answer","explanation","difficulty"
"Le silo de Schuster permet une fermeture en une quinzaine de jours au maximum.","True","Le document : ''en une quinzaine de jours au maximum''.","Medium"
"La fermeture prothétique consiste à suturer une plaque inerte aux berges du défect pariétal.","True","Le document le confirme.","Medium"
"Dans l'omphalocèle de type 1, le diamètre est supérieur à 4 cm.","False","Le document : ''diamètre inférieur à 4cm'' pour le type 1.","Medium"
"L'échographie anténatale permet de préciser les viscères herniés (foie, tube digestif).","True","Le document le confirme.","Medium"
"La translocation chromosomique 11p15 est associée au syndrome de Wiedemann-Beckwith.","True","Le document : ''Associée inconstamment à une translocation chromosomique 11p15''.","Medium"
"Le syndrome de Cantrell comprend une hernie diaphragmatique antérieure.","True","Le document le confirme.","Medium"
"La technique de Grob est une technique chirurgicale d'urgence.","False","Le document : c'est une épidermisation progressive, non chirurgicale dans un premier temps.","Medium"
"L'omphalocèle de type 2 contient souvent le foie.","True","Le document : ''où l'on retrouve les hernies du foie et autres organes''.","Medium"
"La mise en place d'un sac plastique stérile protège l'omphalocèle de l'hypothermie.","True","Le document liste l'hypothermie comme première raison.","Medium"
"La fermeture progressive du silo se fait tous les jours.","False","Le document : ''tous les 2 jours''.","Medium"
"Le lavement à la gastrografine diluée à 50% peut révéler une atrésie intestinale associée.","True","Le document le confirme.","Medium"
"La rectomyoplastie est utilisée d'emblée pour toute omphalocèle.","False","Le document : ''peut être utilisée soit d'emblée devant une omphalocèle importante inaccessible à une fermeture directe''.","Difficult"
"Les trisomies 13-15 et 16-18 sont les plus fréquemment associées à l'omphalocèle.","True (partiellement)","Le document les cite, mais le diagnostic anténatal insiste sur trisomie 18 ou 21.","Difficult"
"La rupture de la membrane de l'omphalocèle est un accident grave mais fréquent.","False","Le document : ''exceptionnelle''.","Difficult"
"La technique de Grob donne de bons résultats selon le document.","True","Le document : ''Tannage (Grob) : bons résultats''.","Difficult"
"Le syndrome cave inférieur par compression est un risque de la fermeture abdominale.","True","Le document : ''Syndrome cave inférieur par compression de la veine cave inférieure''.","Difficult"
"La fermeture primitive est toujours possible quel que soit le volume de l'omphalocèle.","False","Le document prévoit des techniques progressives si pression >30 cmH2O.","Difficult"
"Dans le laparoschisis, on utilise une sonde orogastrique pour prévenir la distension aérique.","True","Le document : ''SNG pour prévenir la distension aérique de la partie extériorisée de l'intestin''.","Difficult"
"L'application d'éosine aqueuse dans la technique de Grob permet une cicatrisation chimique.","True","Le document : ''Application continue d'éosine aqueuse au niveau de l'Omphalocèle''.","Difficult"
"La pentalogie de Cantrell n'inclut pas d'anomalie cardiaque.","False","Le document : ''avec Cardiopathie''.","Difficult"
"Le cordon ombilical a un trajet rectiligne dans l'omphalocèle.","False","Le document : ''trajet hélicoïdal''.","Difficult"
"La fermeture prothétique nécessite une plaque inerte suturée aux berges aponévrotiques.","True","Le document le confirme.","Difficult"
"Le silo de Schuster est utilisé uniquement pour le laparoschisis.","False","Le document le cite pour l'omphalocèle type II.","Difficult"
"La technique de Grob nécessite une hospitalisation prolongée sans chirurgie initiale.","True","L'épidermisation progressive se fait sur plusieurs jours/semaines.","Difficult"
"L'omphalocèle est toujours médiane, à hauteur de l'ombilic.","True","Le document : ''L'anomalie est toujours médiane, le plus souvent à hauteur de l'ombilic''.","Difficult"
