"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le traitement de première intention de l'œdème cérébral ?","Corticoïdes","Mannitol en bolus de 5 à 10 minutes","Hyperventilation","Diurétiques","2","Le document : 'Traitement de l'oedème cérébral : Mannitol bolus de 5 à 10 mn'.","Easy"
"Quel est l'antidote des opiacés mentionné ?","Flumazénil","Naloxone","Bicarbonate","Vitamine K","2","Le document : 'Antidote : Naloxone (antagoniste pur des opiacés)'.","Easy"
"Quel est le traitement de l'hypoglycémie chez l'enfant comateux ?","Flash G 10% : 3 cc/kg","Glucagon IM","Perfusion de G5%","Corticoïdes","1","Le document : 'Hypoglycémie : Flash G 10% : 3cc/kg'.","Easy"
"Quel traitement antiviral est mentionné dans le coma fébrile ?","Oseltamivir","Aciclovir","Ganciclovir","Ribavirine","2","Le document : 'Antiviral (aciclovir) (herpès)'.","Easy"
"Quel antipaludéen injectable est cité ?","Quinine","Artésunate","Chloroquine","Méfloquine","2","Le document : 'Antipaludéen : artésunate injectable'.","Easy"
"Quel traitement antibiotique est mentionné pour le coma fébrile d'origine bactérienne ?","Amoxicilline","C3G (céphalosporine de 3e génération)","Gentamicine","Métronidazole","2","Le document : 'Coma fébrile : C3G (bactérien)'.","Easy"
"Quel est un diagnostic différentiel du coma où l'enfant a une conscience intacte mais une tétraplégie ?","Hypersomnie","Mutisme akinétique","Syndrome de différenciation motrice","Simulation","3","Le document : 'Syndrome de différenciation motrice : conscience intacte, tétraplégie, diplégie faciale : incapable de bouger ni parler'.","Easy"
"Quel signe neurologique moteur correspond à une souffrance hémisphérique étendue ?","Décérébration","Décortication","Hypertonie","Hypotonie","2","Le document : 'Décortication / souffrance hémisphérique étendue'.","Easy"
"Quel signe neurologique moteur correspond à une souffrance de la partie haute du tronc cérébral ?","Décortication","Décérébration","Myoclonies","Astérixis","2","Le document : 'Décérébration / souffrance interne de la partie haute du TC'.","Easy"
"Quel signe de Babinski unilatéral indique ?","Atteinte métabolique","Valeur localisatrice","Coma profond","HTIC","2","Le document : 'Signe de Babinski : si unilatéral : a une valeur localisatrice'.","Easy"
"Quelle est l'odeur de l'haleine évoquant une intoxication au cyanure ?","Acétone","Amande","Ail","Alcool","2","Le document : 'amande (cyanure)'.","Medium"
"Quelle est l'odeur de l'haleine évoquant une intoxication à l'arsenic ou au paraldéhyde ?","Amande","Acétone","Ail","Alcool","3","Le document : 'ail (arsenic, paraldéhyde, sélénium)'.","Medium"
"Quels sont les deux mécanismes principaux de perturbation de la conscience dans le coma ?","Souffrance cérébrale diffuse et lésion directe de la FRAA","Hyperoxie et hypocapnie","Hémorragie et ischémie","Œdème et infection","1","Le document : 'Mécanismes de 2 ordres : Souffrance cérébrale diffuse, Lésion directe de la FRAA'.","Medium"
"Quelles sont les causes de souffrance cérébrale diffuse mentionnées ?","Œdème cérébral + diminution de la perfusion cérébrale : infectieuses, vasculaires, traumatiques, et dysfonctionnement neuronal post-critique","Toxiques et métaboliques","Tumeurs et abcès","Hémorragies et ischémies","1","Le document les cite.","Medium"
"Quelles sont les causes de lésion directe de la FRAA ?","Atteinte du tronc cérébral : compression, hémorragie, ischémie du TC, engagement sur HTIC","Œdème cérébral diffus","Métaboliques","Toxiques","1","Le document les donne.","Medium"
"Quels sont les signes d'HTIC chez l'enfant ?","Bombement de la fontanelle antérieure, disjonction des sutures, phénomène des yeux en coucher de soleil","Tachycardie, polypnée, fièvre","Convulsions, mydriase","Bradycardie, hypertension","1","Le document les cite.","Medium"
"Quels sont les signes neurovégétatifs de l'HTIC ?","Labilité TA, FC, FR, apnée","Tachycardie et HTA","Bradycardie et hypothermie","Polypnée et hyperthermie","1","Le document le décrit.","Medium"
"Quels examens biologiques sont systématiques en 1ère intention devant un coma ?","Glycémie, BU, iono, urée, créatinine, NFS, CK, bilan hépatique et hémostase, gaz du sang, lactates, ammonémie","IRM cérébrale et EEG","PL et sérologies","Toxiques et alcoolémie","1","Le document les liste.","Medium"
"Quelles sont les contre-indications à la ponction lombaire ?","Non précisées dans le document","Le document ne détaille pas les contre-indications","Le document mentionne 'PL (en dehors des contre-indications)' sans les lister.","2","Le document ne détaille pas les contre-indications","Medium"
"Quelles sont les indications de ponction lombaire en urgence ?","Suspicion d'infection neuroméningée ou d'hémorragie méningée","Tous les comas fébriles","Devant tout coma","Après imagerie normale","1","Le document les donne.","Medium"
"Quels sont les diagnostics différentiels du coma cités ?","Simulation, hypersomnie, mutisme akinétique, syndrome de différenciation motrice","Épilepsie, syncope, narcolepsie","Catatonie, stupeur","Démence, confusion","1","Le document les liste.","Medium"
"Quel est le traitement de l'œdème cérébral ?","Corticoïdes","Mannitol bolus de 5 à 10 mn","Hyperventilation","Diurétiques","2","Le document le donne.","Medium"
"Quel est le traitement du coma toxique suspecté ?","Charbon activé","Naloxone (antagoniste des opiacés)","Sérum physiologique","Bicarbonates","2","Le document le cite.","Medium"
"Quel est le traitement du coma fébrile ?","Antibiotique (C3G), antituberculeux, antiviral (aciclovir), antipaludéen (artésunate) selon la cause","Corticoïdes","Antipyrétiques","Remplissage","1","Le document donne ces options.","Medium"
"Quelles sont les causes métaboliques de coma ?","Hypoglycémie, troubles ioniques, encéphalopathies hépatiques, urémiques, hyperammoniémie","Infection, traumatisme","Vasculaire, toxique","Épilepsie, anoxie","1","Le document les liste.","Medium"
"Quelles sont les causes neurologiques de coma (non traumatiques) ?","Anoxo-ischémie cérébrale, épilepsie (état de mal), anomalies héréditaires du métabolisme","Tumeur, abcès","Hémorragie, infarctus","Méningite, encéphalite","1","Le document les donne.","Medium"
"Quelles sont les causes vasculaires de coma ?","Hémorragies cérébrales (rupture d'anévrisme), infarctus cérébral, thrombophlébite cérébrale","Embolie, dissection","HTA maligne","Malformation artério-veineuse","1","Le document les cite.","Medium"
"Quel est le premier geste de la conduite à tenir devant un enfant comateux ?","Reconnaître le coma","Évaluer et assurer les fonctions vitales","Faire un scanner","Ponction lombaire","1","Le document liste 'Reconnaître le coma' en premier, mais l'urgence vitale est d'assurer les fonctions vitales. L'ordre donné : 1. Reconnaître, 2. Évaluer et assurer les fonctions vitales.","Medium"
"Quel est le niveau de Glasgow pour un examen neurologique normal ?","15","14","13","12","1","Le document : '15 : examen neurologique normal'.","Medium"
"Quel est le score de Glasgow pour un coma ?","< 12","< 8","< 15","< 10","1","Le document : '<12 : coma'.","Medium"
"Un enfant a un score de Glasgow à 6. Quelle est la profondeur du coma ?","Coma léger","Coma modéré","Coma profond","État végétatif","3","Le document : '<8 : coma profond'.","Medium"
"Quelle est la conduite à tenir concernant la pression artérielle en présence d'une HTA modérée ?","La traiter d'urgence","La respecter si bien tolérée","Administrer des vasodilatateurs","Surveiller sans agir","2","Le document : 'respecter une HTA modérée et bien tolérée'.","Medium"
"Un enfant a une mydriase bilatérale. Que suspecter ?","Intoxication aux opiacés","Engagement temporal","Hypoglycémie","Trouble métabolique","2","Le document : 'Mydriase (bilatérale : engagement temporal)'.","Difficult"
"Un enfant a un myosis serré. Que suspecter ?","HTIC","Cause métabolique ou toxique","Engagement","Hémorragie","2","Le document : 'myosis (métabolique ou toxique)'.","Difficult"
"Un enfant comateux a une décérébration. Quel est le niveau lésionnel ?","Cortex hémisphérique","Partie haute du tronc cérébral","Moelle épinière","Nerfs périphériques","2","Le document : 'Décérébration / souffrance interne de la partie haute du TC'.","Difficult"
"Un enfant comateux a une décortication. Quel est le niveau lésionnel ?","Souffrance hémisphérique étendue","Atteinte du tronc cérébral","Atteinte médullaire","Atteinte neuromusculaire","1","Le document : 'Décortication / souffrance hémisphérique étendue'.","Difficult"
"Un enfant a un signe de Babinski unilatéral. Que signifie-t-il ?","Atteinte métabolique généralisée","Lésion focale cérébrale","Coma profond","HTIC","2","Le document : 'si unilatéral : a une valeur localisatrice'.","Difficult"
"Un enfant comateux a une hypotonie généralisée. Quelle cause évoquer ?","Lésion localisée","Comas toxiques, métaboliques, coma profond","HTIC","Épilepsie","2","Le document : 'Hypotonie généralisée : comas toxiques, métaboliques, coma profond'.","Difficult"
"Un enfant comateux a une hypertonie extrapyramidale. Quelle cause évoquer ?","Lésion corticale","Encéphalopathie hépatique, intoxications au CO et aux neuroleptiques","Atteinte médullaire","Maladie de Parkinson","2","Le document le cite.","Difficult"
