"front","back","cognitive_level"
"Quel mécanisme explique l’augmentation de l’aldostérone pendant la grossesse ?","Augmentation par stimulation du système rénine-angiotensine-aldostérone (SRA) en rapport avec l’augmentation du débit cardiaque (DC).","Recall"
"Quelle est l’évolution des androgènes pendant la grossesse ?","Augmentation de la testostérone et de l’androstènedione. Diminution de la DHEA (dihydroépiandrostérone).","Recall"
"Qu’observe-t-on au niveau du pancréas pendant la grossesse ?","Un état d’insulino-résistance : diminution de la glycémie, augmentation de la sécrétion d’insuline, augmentation de la résistance à l’insuline.","Recall"
"Quelles modifications morphologiques subissent les îlots β de Langerhans pendant la grossesse ?","Augmentation en taille et en nombre de cellules → augmentation de la sécrétion d’insuline.","Recall"
"Quelles sont les conséquences métaboliques au 1er trimestre jusqu’à 22 SA ?","Anabolisme +++ : baisse de la glycémie (favorise l’utilisation du glucose) et mise en réserve des nutriments (surtout au niveau de l’unité fœto-placentaire).","Recall"
"Quelles hormones sont responsables de l’insulino-résistance dans la 2ème moitié de la grossesse ?","La progestérone et l’HPL (Hormone Lactogène Placentaire).","Recall"
"Quelles sont les conséquences de l’insulino-résistance en 2ème moitié de grossesse ?","Augmentation de la glycémie, mobilisation des réserves. Adaptation physiologique si fonction pancréatique normale ; sinon diabète gestationnel.","Recall"
"Quelle surveillance biologique mensuelle est systématique pendant la grossesse ?","Recherche par bandelette urinaire d’acétone, sucre et albumine.","Recall"
"Pourquoi faut-il donner à manger à la femme qui vient d’accoucher ?","Après l’accouchement, chute brutale du besoin en insuline. L’insuline restée dans le sang risque de provoquer une hypoglycémie.","Understanding"
"Quel est le rôle de la β-hCG au début de la grossesse ?","1) Bloquer la sécrétion de LH. 2) Maintenir la sécrétion de progestérone ovarienne durant les 6 premières semaines. 3) Rôle autocrine et paracrine dans la différenciation du trophoblaste.","Recall"
"À quel moment la β-hCG atteint-elle son pic et comment évolue-t-elle ensuite ?","Pic vers la 10ème semaine d’aménorrhée (2 mois et demi), puis diminue progressivement.","Recall"
"À partir de quand la sécrétion de progestérone devient-elle autonome par le placenta ?","La progestérone est sécrétée à partir du 10ème jour et devient autonome dès le 4ème mois.","Recall"
"Citez quatre rôles de la progestérone pendant la grossesse.","1) Maintien de la grossesse. 2) Diminution du système immunitaire pour maintenir la grossesse. 3) Activité myorelaxante (relâchement utérin). 4) Différenciation de la glande mammaire en vue de la lactation.","Recall"
"Quels sont les deux rôles de l’Hormone Lactogène Placentaire (HPL ou HCS) ?","1) Anabolisme : synthèse protéique, lipogenèse, apport énergétique au fœtus (glucose). 2) Activité mammotrope en synergie avec la prolactine.","Recall"
"Pourquoi dit-on que l’équilibre hormonal pendant la grossesse est un équilibre précaire ?","Toutes les hormones (sauf l’insuline) sont hyperglycémiantes. L’équilibre entre hormones hyperglycémiantes et hypoglycémiante (insuline) est précaire.","Understanding"
"Quelle est la conséquence d’une anomalie de la fonction pancréatique pendant la grossesse ?","Si fonction anormale → diabète gestationnel (à partir de 21 SA).","Recall"
"Quel est le taux normal de prolactine en fin de grossesse par rapport à la normale ?","5 à 10 fois le taux normal.","Recall"
"Jusqu’à quand la progestérone est-elle d’origine ovarienne ? Puis d’où provient-elle ensuite ?","Durant les 6 premières semaines : progestérone ovarienne. Après 6 SA, le placenta prend le relais.","Recall"
"Quelles hormones placentaires sont impliquées dans l’insulino-résistance ?","Progestérone et HPL (Hormone Lactogène Placentaire).","Recall"
