"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Chez le nouveau-né prématuré dans les 48 premières heures, l’hypoglycémie est définie par une glycémie < :","1,1 mmol/l","1,7 mmol/l","2,2 mmol/l","2,5 mmol/l","2","Le document : ''Nouveau-né prématuré 48 premières heures de vie : < 1,7 mmol/l (< 30mg/dl)''.","Medium"
"La néoglucogenèse hépatique devient prédominante lors :","Du jeûne court (4-16h)","Du jeûne long","De l’état nourri","De l’exercice physique","2","Le document : ''Jeûne long : -> néoglucogenèse hépatique (AA des muscles, lactate, lipolyse); cétogenèse''.","Medium"
"Parmi les signes cliniques d’hypoglycémie chez le nouveau-né, on trouve :","Polyphagie","Hypothermie","Hypertension artérielle","Tachypnée superficielle","2","Le document : ''Hypothermie (toute dysrégulation glucidique peut entraîner une dysrégulation thermique par défaut énergétique)''.","Medium"
"Chez l’enfant, un signe fréquent révélateur d’hypoglycémie est :","Diarrhée","Convulsion","Ictère","Œdème","2","Le document : ''Convulsions souvent révélatrices de l’hypoglycémie''.","Medium"
"Le glucagon est indiqué dans le traitement d’urgence de l’hypoglycémie quand :","Le patient peut s’alimenter","La voie veineuse est inaccessible et le patient ne peut s’alimenter","La glycémie est < 1 mmol/l","Le patient est obèse","2","Le document : ''Si voie veineuse inaccessible et patient incapable de s’alimenter : Glucagon IM''.","Medium"
"Le nouveau-né de mère diabétique est à risque d’hypoglycémie car :","Il est prématuré","Il a une hyperplasie des îlots de Langerhans","Il s’est habitué à l’insuline maternelle et a un déficit énergétique","Il a un déficit en GH","3","Le document : ''Nouveau-né de mère diabétique (insulinothérapie de la mère passe chez le bébé + déficit énergétique, s’est habitué à l’insuline de sa mère)''.","Medium"
"L’hypoglycémie récurrente avec cétose chez l’enfant survient typiquement :","Pendant les repas","Au cours des jeûnes prolongés","Après l’effort","La nuit","2","Le document : ''Hypoglycémie récurrente avec cétose (Début de 1-5 ans et disparaît entre 7-8 ans) : au cours des jeûnes prolongés''.","Medium"
"Quel est le traitement par voie orale d’une hypoglycémie chez un enfant conscient ?","1 morceau de sucre (5g) pour 20 kg ou 100 ml de boisson sucrée, répétable /5 min","Eau sucrée à volonté","Jus de fruit uniquement","Chocolat","1","Le document : ''Patient capable de s’alimenter : 1 morceau de sucre (5g) pour 20 k ou 100ml de boisson sucrée pouvant être répété /5min''.","Medium"
"La confirmation biologique de l’hypoglycémie se fait par :","Glucomètre","Techniques enzymatiques (glucose oxydase)","Bandelette urinaire","Gaz du sang","2","Le document : ''Confirmation : techniques enzymatiques (glucose oxydase)''.","Medium"
"Le déficit en GH isolé ou associé est une cause endocrinienne d’hypoglycémie chez :","Le nouveau-né","Le nourrisson et l’enfant","L’adolescent","L’adulte","2","Le document : ''Déficits endocriniens – Déficit en GH isolé ou associé'' (dans la partie nourrisson et enfant).","Medium"
"L’hypopituitarisme congénital peut se manifester par :","Macrosomie","Micropénis","Omphalocèle","Macroglossie","2","Le document : ''Hypopituitarismes congénitaux (déficit en GH e ACTH combiné) : syndrome polymalformatif, micropénis''.","Medium"
"Chez le nouveau-né asymptomatique à terme entre 24 et 48h de vie, le seuil d’hypoglycémie est :","< 1,7 mmol/l","< 2,2 mmol/l","< 2,5 mmol/l","< 2,8 mmol/l","3","Le document : ''Nouveau-né à terme asymptomatique 24 à 48h de vie : <2,5 mmol/l (45 mg/dl)''.","Medium"
"Le déficit de la néoglucogenèse fait partie des causes métaboliques d’hypoglycémie chez :","Le nouveau-né","Le nourrisson et l’enfant","L’adolescent","Tous","2","Le document : ''Déficits métaboliques : Déficit de la nuoglucongenèse (néoglucogenèse), Déficit de la glycogénolyse, Déficit de la cétogenèse'' (partie nourrisson et enfant).","Difficult"
"La surveillance de la glycémie après bolus chez le nouveau-né doit se faire :","Après 15 min puis toutes les heures","Après 30 min puis toutes les 3 heures","Après 1h puis toutes les 2h","Après 2h puis toutes les 6h","2","Le document : ''Contrôle de la glycémie après 30 min puis surveillance toutes les 3 heures''.","Difficult"
"Chez l’enfant avec voie veineuse, le débit de perfusion continue de SGH 10% est :","2-4 ml/kg/h","4-6 ml/kg/h","6-8 ml/kg/h","8-10 ml/kg/h","2","Le document : ''relais par une perfusion continue de SGH 10% de 4 à 6ml/kg/h en fonction de l’âge''.","Difficult"
"L’hyperinsulinisme est une cause endocrinienne d’hypoglycémie relevant de :","Nouveau-né uniquement","Nourrisson et enfant","Adolescent","Adulte","2","Le document le cite dans ''Déficits endocriniens'' chez le nourrisson et enfant.","Difficult"
"Le bolus de SGH 10% chez le nouveau-né est de :","1 ml/kg","2 ml/kg","3 ml/kg","4 ml/kg","2","Le document : ''Nouveau-né – Bolus de SGH 10% 2ml/kg''.","Difficult"
