"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Pourquoi une lésion glomérulaire dite ''segmentaire'' et ''diffuse'' est-elle impossible anatomiquement ?","Parce que segmentaire s'applique au glomérule et diffuse au groupe de glomérules","Parce que la membrane basale empêche la diffusion","Parce que les podocytes ne peuvent pas proliférer","Parce que l'immunofluorescence est négative","1","Le document définit : focale/diffuse pour un groupe de glomérules, segmentaire/globale sur un glomérule. Segmentaire et diffuse concernent des niveaux différents donc incompatibles.","Medium"
"Si un patient présente un syndrome néphrotique pur sans lésion visible en microscopie optique, quelle glomérulopathie est la plus probable selon le document ?","Glomérulonéphrite extracapillaire","Hyalinose segmentaire et focale","Lésion glomérulaire minime (LGM)","Glomérulonéphrite extra membraneuse","3","Le document associe LGM : ''aucune lésion'' et ''syndrome néphrotique pur''.","Medium"
"Quelle est la différence fondamentale entre une lésion proliférative cellulaire et des dépôts immuns au niveau glomérulaire ?","La prolifération ajoute des cellules, les dépôts ajoutent des protéines non cellulaires","La prolifération est réversible, les dépôts sont toujours irréversibles","La prolifération est focale, les dépôts sont diffus","La prolifération touche la membrane basale, les dépôts touchent les podocytes","1","Le document distingue prolifération : ''uniquement cellulaire'' vs dépôts : ''immuns (non cellulaire)''.","Medium"
"Dans la glomérulonéphrite extracapillaire, où se situe précisément la prolifération cellulaire ?","Dans le mésangium","Dans la membrane basale","Dans la chambre urinaire (extracapillaire)","Dans les artérioles afférentes","3","Le document précise : ''Extracapillaire : dans la chambre urinaire'' et ''prolifération cellulaire'' pour cette entité.","Medium"
"Quel mécanisme explique qu'une lésion puisse être à la fois inflammatoire et située au niveau glomérulaire avec le suffixe ''-ite'' ?","Le suffixe -ite indique toujours une lésion inflammatoire quel que soit le site","-ite signifie infection bactérienne obligatoire","-ite dans glomérulonéphrite indique inflammation non spécifique","Le document ne permet pas de conclure","1","Le document indique : ''Glomérulonéphrite proliférative extracapillaire - Lésion de type : inflammatoire (-ite)''. Le suffixe -ite caractérise l'inflammation.","Medium"
"Si une coloration PAS est positive sur une biopsie rénale touchant moins de 50 % des glomérules et une partie seulement de chaque glomérule, quel diagnostic est suggéré ?","Glomérulonéphrite extra membraneuse","Glomérulonéphrite membrano proliférative","Hyalinose segmentaire et focale","Lésion glomérulaire minime","3","Le document indique pour hyalinose segmentaire et focale : ''M/O : PAS (+)'', ''Concerne une partie'' (segmentaire), ''<50%'' correspond à focale.","Medium"
"Dans la glomérulonéphrite membrano proliférative, quels sont les deux mécanismes lésionnels combinés ?","Sclérose et nécrose","Épaississement de la MB et prolifération cellulaire intra-membraneuse","Dépôts hyalins et thrombose","Inflammation vasculaire et kystes","2","Le document associe : ''Épaississement de la membrane basale'' et ''Prolifération cellulaire à l'intérieur de la membrane basale''.","Medium"
"Quelle est l'implication clinique de la distinction entre lésion ''focale'' (<50% des glomérules) et ''diffuse'' (>50% des glomérules) ?","Aucune implication, purement descriptive","La biopsie est inutile si diffuse","Une lésion diffuse implique une atteinte de la majorité des glomérules, plus sévère qu'une lésion focale","Seules les lésions diffuses sont inflammatoires","3","Le document définit focale <50% et diffuse >50%, une atteinte diffuse touche plus de glomérules donc potentiellement plus sévère.","Medium"
"Quel élément de l'appareil juxta-glomérulaire est en contact direct avec le tube distal pour assurer le rétrocontrôle tubulo-glomérulaire ?","Les cellules granuleuses","La macula densa","Les cellules du lacis","L'innervation sympathique","2","Le document indique que la macula densa fait partie du tube distal dans l'appareil juxta-glomérulaire, impliquée dans rétrocontrôle tubulo-glomérulaire.","Difficult"
"Un patient a une glomérulonépathie avec dépôts d'amyloïdes en immunofluorescence, mais sans prolifération cellulaire ni sclérose étendue. À quelle catégorie de lésions cela correspond-il ?","Lésions prolifératives","Lésions de sclérose","Dépôts non immuns","Lésions dégénératives","3","Le document classe les dépôts non immuns : protéines glycosylée, amyloïdes, protéines inflammatoires, cristaux.","Difficult"
"Pourquoi une lésion tumorale maligne du rein peut-elle être classée à la fois dans la classification anatomique parenchymateuse et dans la classification selon la nature des lésions ?","Le document ne fait pas ce double classement","Parce que toute tumeur est à la fois parenchymateuse (macroscopique) et tumorale (nature des lésions)","Seulement si elle est bénigne","Parce que le document exclut les tumeurs de la classification anatomique","2","Le document classe tumeur dans anatomique parenchymateuse (macroscopique) et lésions tumorales bénignes/malignes dans classification selon nature des lésions.","Difficult"
