"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelle est la différence entre la trabéculectomie et la sclérectomie profonde non perforante ?","La trabéculectomie est au laser, la sclérectomie est chirurgicale","La sclérectomie n’ouvre pas l’œil alors que la trabéculectomie ouvre l’œil","La trabéculectomie concerne l’angle, la sclérectomie concerne la cornée","Il n’y a pas de différence","2","Le document indique pour la sclérectomie : « même type d’opération que la trabéculectomie sauf qu’on n’ouvre pas l’œil ».","Medium"
"Quel est le mécanisme d’action des analogues des prostaglandines (Xalatan) ?","Diminution de la sécrétion","Augmentation de l’écoulement","Myosis","Diminution de l’écoulement","2","Le document précise : « Latanoprost (Xalatan*) : augmentation de l’écoulement ».","Medium"
"Quel est le mécanisme d’action de la brimonidine (Alphagan) ?","Diminution de la sécrétion uniquement","Augmentation de l’écoulement uniquement","Diminution de la sécrétion et augmentation de l’écoulement par voie uvéo-sclérale","Inhibition de l’anhydrase carbonique","3","Le document indique : « Brimonidine (Alphagan*) : diminution de la sécrétion de l’HA et augmentation de l’écoulement par voie uvéo-sclérale ».","Medium"
"Quelle est la particularité du stade préterminal du GCAO concernant l’acuité visuelle ?","L’acuité visuelle est déjà nulle","L’acuité visuelle est effondrée","L’acuité visuelle est à 10/10 et Parinaud 2 mais le patient ne peut pas se déplacer","L’acuité visuelle est normale avec un champ visuel normal","3","Le document précise : « Vision 10/10 et Parinaud 2 mais en canon de fusil, le patient n’arrive pas à se déplacer malgré son 10/10 ».","Medium"
"Quel est l’ordre thérapeutique proposé en première intention, puis après échec ?","D’abord Xalatan, puis Timoptol","D’abord Timoptol, puis Xalatan","D’abord chirurgie, puis collyres","D’abord laser, puis collyres","2","Le document indique : « En première intention : le plus souvent Les Timoptol. Si échec ou intolérance : on change de collyre -> Xalatan ».","Medium"
"Quelle est l’indication de la trabéculoplastie au laser à l’Argon (TRLA) ?","En première intention","Après échec du traitement médical","En cas de chirurgie échouée","Uniquement chez l’enfant","2","Le document précise : « Réalisée si les collyres (traitements médicaux) sont un échec ».","Medium"
"Dans quel cas particulier la chirurgie peut-elle être proposée plus tôt selon le document ?","Sujet âgé de plus de 80 ans","Sujet de 20 ans avec glaucome pigmentaire","Patient diabétique","Patient hypertendu","2","Le document indique : « Dans certaines formes cliniques, la chirurgie peut être proposée plus tôt. Ex : sujet de 20 ans avec glaucome pigmentaire ».","Medium"
"Quels sont les trois examens de surveillance annuelle du GCAO cités dans le document ?","AV, PIO, FO","PIO, champ visuel, état des papilles au FO","OCT, angiographie, échographie","Gonioscopie, tonométrie, biopsie","2","Le document liste : « Mesure de la PIO, Champ visuel, Etat des papilles par le FO régulier ».","Medium"
"Que mesure l’OCT (tomographie à cohérence optique) dans le suivi du GCAO selon le document ?","L’acuité visuelle","La PIO","L’épaisseur des fibres optiques de la papille","L’angle irido-cornéen","3","Le document précise : « Tomographie à cohérence optique (OCT), mesure l’épaisseur des fibres optiques de la papille ».","Medium"
"Quel est le premier signe de début du GCAO sur le champ visuel selon le document ?","Perte périphérique totale","Déficit initial situé dans le 30° central, élargissement de la tâche aveugle","Hémianopsie","Scotome périphérique","2","Le document indique : « Déficit initial situé dans le 30° central, Elargissement de la tâche aveugle ».","Medium"
"Pourquoi le GCAO est-il considéré comme grave selon le document ?","Parce qu’il est douloureux","Parce qu’il évolue de façon insidieuse sans douleur ni rougeur ni baisse visuelle pendant des années, retardant le diagnostic","Parce qu’il est contagieux","Parce qu’il est fréquent chez l’enfant","2","Le document précise : « Grave, évolue de façon insidieuse sans douleur ni rougeur ni baisse visuelle (sauf au stade terminal) pendant des années ».","Medium"
"Un patient de 55 ans, asymptomatique, a une PIO à 28 mmHg, un rapport C/D à 0,7, et un angle ouvert à la gonioscopie. Quel est le diagnostic le plus probable ?","Glaucome aigu par fermeture de l’angle","Glaucome chronique à angle ouvert","Hypertonie oculaire isolée","Glaucome cortisonique","2","L’association PIO élevée, excavation (C/D élevé), angle ouvert, asymptomatique correspond au GCAO.","Difficult"
"Un patient glaucomateux chronique a une PIO contrôlée à 16 mmHg sous bithérapie mais son champ visuel se détériore progressivement. Quelle hypothèse physiopathologique peut expliquer cette aggravation ?","Mauvaise observance thérapeutique uniquement","Existence de facteurs de risque vasculaires (hypotension artérielle, diabète) aggravant l’atrophie optique indépendamment de la PIO","Le traitement est inefficace par résistance","Le diagnostic est erroné","2","Le document mentionne les facteurs de risque vasculaires comme facteurs d’aggravation indépendants.","Difficult"
"Pourquoi propose-t-on une chirurgie plus précoce chez un patient de 20 ans atteint de glaucome pigmentaire ?","Parce que le glaucome pigmentaire est plus sévère","Pour éviter les problèmes d’observance du traitement médical sur plusieurs décennies","Parce que les collyres sont contre-indiqués chez le sujet jeune","Parce que le laser est inefficace","2","Le document indique : « pour éviter les problèmes d’observance, proposer la chirurgie ».","Difficult"
