"question","answer","explanation","difficulty"
"Quelle est la colite inflammatoire la plus fréquente chez le grand enfant ?","La maladie de Crohn.","Le document : 'Maladie de Crohn : surtout chez le grand enfant : la plus fréquente des colites inflammatoires'.","Medium"
"Quel est le marqueur biologique de la maladie cœliaque ?","Les anticorps anti-transglutaminase.","Le document : 'Ac anti-transglutaminose : marqueur de la Maladie Coeliaque'.","Medium"
"Quel test confirme la mucoviscidose ?","Le test de la sueur positif.","Le document le mentionne.","Medium"
"Quels sont les risques principaux de la diarrhée chronique ?","Déshydratation (surtout en période néonatale), dénutrition, infection systémique.","Le document : 'Risques de Déshydratation, Dénutrition, Infection systémique' pour début néonatal.","Medium"
"Un enfant de 2 ans a des selles molles hétérogènes avec des glaires et des aliments non digérés, mais il est en bonne santé et grandit normalement. Quel diagnostic probable ?","Colopathie fonctionnelle.","Basé sur les critères.","Medium"
"Un enfant de 4 ans a des selles graisseuses volumineuses, un retard staturo-pondéral, et un test de la sueur positif. Quel diagnostic ?","Mucoviscidose.","Basé sur test de la sueur et aspect maldigestion.","Medium"
"Un enfant de 6 ans a des selles semi-liquides en bouse de vache, une stéatorrhée à 8 g/j, et des anticorps anti-transglutaminase positifs. Quel diagnostic ?","Maladie cœliaque.","Marqueur spécifique.","Difficult"
"Un nouveau-né de 15 jours a une diarrhée liquide abondante qui persiste malgré l'arrêt de l'alimentation. Quel type de diarrhée et quelle étiologie possible ?","Diarrhée sécrétoire. Étiologies : diarrhée chlorée ou sodée congénitale, atrophie microvillositaire, dysplasie intestinale, tumeurs endocriniennes, mastocytose.","Basé sur persistance au repos digestif.","Difficult"
"Un enfant de 10 ans a des selles glairo-sanglantes, des douleurs abdominales, une calprotectine élevée. Quel diagnostic probable ?","Maladie de Crohn (colite inflammatoire).","Difficult"
"Quelle est la complication de l'ECUN ?","Perforation intestinale nécessitant une résection chirurgicale.","Le document le mentionne.","Difficult"
"Quel est le mécanisme de la fausse diarrhée du constipé ?","Fermentation des selles restées trop longtemps dans le côlon, les rendant liquides.","Le document l'explique.","Difficult"
"Quels sont les trois éléments de l'évaluation du retentissement de la diarrhée chronique ?","État nutritionnel (courbes staturo-pondérales, amaigrissement, fesses tristes), développement psychomoteur, croissance et développement pubertaire.","Le document les liste.","Difficult"
"Quels sont les diagnostics différentiels d'une diarrhée chronique débutant en période néonatale ?","Maladies métaboliques, intolérance au lactose ou glucose-galactose, malabsorption, diarrhée sodée/chlorée congénitale, atrophie microvillositaire, dysplasie intestinale, ECUN.","Le document les énumère.","Difficult"
"Quels sont les examens biochimiques des selles dans la maldigestion ?","Stéatorrhée massive (20-30 g/j), élastase fécale effondrée.","Le document le donne.","Difficult"
"Quel est le rôle de la calprotectine fécale ?","Marqueur d'inflammation intestinale, élevée dans les colites inflammatoires (maladie de Crohn, RCH).","Le document le précise.","Difficult"
"Un enfant a une diarrhée chronique avec des antécédents de résection iléale. Quelle complication ?","Malabsorption des sels biliaires (diarrhée).","Le document : 'Iléale : malabsorption des sels biliaires'.","Difficult"
"Qu'est-ce que l'entéropathie post-infectieuse ?","Intestin n'a pas retrouvé sa fonction normale au bout de 14 jours après un agent infectieux ayant abîmé la muqueuse, entraînant intolérance au lactose ou allergie aux PLV.","Le document le définit.","Difficult"
"Quelles sont les causes infectieuses spécifiques de diarrhée chronique ?","Amibiase, tuberculose intestinale.","Le document les cite.","Difficult"
"Selon le document, quelle est la particularité de la maladie cœliaque à Madagascar ?","Elle est rare.","Le document : 'rare à Madagascar' dans conclusion.","Difficult"
