"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel aspect des selles évoque une malabsorption intestinale ?","Selles liquides abondantes","Selles molles ou semi-liquides, aspect en bouse de vache","Selles décolorées","Selles glairo-sanglantes","2","Le document le donne.","Medium"
"Quel est le seuil de stéatorrhée dans la malabsorption intestinale ?","20-30 g/j","5 à 10 g/j","1 à 3 g/j","<1 g/j","2","Le document : 'Stéatorrhée : 5 à 10 g/j'.","Medium"
"Quel aspect des selles évoque une diarrhée sécrétoire ?","Selles glairo-sanglantes","Selles très abondantes et liquides, persistent au repos digestif","Selles graisseuses","Selles peu volumineuses","2","Le document le décrit.","Medium"
"Quel aspect des selles évoque une colite inflammatoire ?","Selles liquides abondantes","Selles peu volumineuses mais fréquentes, +/- afécales, présence de sang, de glaires, accompagnée de douleurs","Selles graisseuses","Selles décolorées","2","Le document le donne.","Medium"
"Quel marqueur est élevé dans les colites inflammatoires ?","Élastase fécale","Calprotectine","Ac anti-transglutaminose","Test de la sueur","2","Le document le cite.","Medium"
"Quelle est la colite inflammatoire la plus fréquente chez le grand enfant ?","Maladie de Crohn","Rectocolite hémorragique","Maladie cœliaque","Entérocolite","1","Le document : 'Maladie de Crohn : surtout chez le grand enfant : la plus fréquente des colites inflammatoires'.","Medium"
"Quel est le risque principal de la diarrhée chronique chez l'enfant ?","Déshydratation aiguë","Carence nutritionnelle et malabsorption","Convulsions","Insuffisance rénale","2","Le document : 'Risque élevé de retentissement par une carence nutritionnelle, Malabsorption prédominante'.","Easy"
"Quelle est la fausse diarrhée à éliminer ?","Diarrhée du constipé (fermentation des selles restées trop longtemps dans le colon)","Diarrhée post-infectieuse","Diarrhée sécrétoire","Diarrhée osmotique","1","Le document : 'FAUSSE DIARRHÉE DU CONSTIPÉ (fermentation des selles restées trop longtemps dans le colon : deviennent liquide)'.","Medium"
"Quel est l'aspect des fesses dans la dénutrition par diarrhée chronique ?","Fesses rebondies","Fesses tristes : pleins de plis, sans muscles fessiers","Normal","Œdèmes","2","Le document le décrit.","Medium"
"Quel est le traitement de la maladie cœliaque ?","Régime sans gluten","Antibiotiques","Corticostéroïdes","Régime sans lactose","1","Non détaillé, mais le document mentionne 'intolérance au gluten' et 'Ac anti-transglutaminose'.","Medium"
"Quelle est la complication de l'entérocolite ulcéro-nécrosante (ECUN) ?","Perforation intestinale nécessitant une résection","Hémorragie digestive","Sténose","Fistule","1","Le document : 'perforation intestinale : chirurgie : résection'.","Medium"
"Quels sont les trois facteurs associés dans l'ECUN ?","Infection, ischémie, ralentissement de la motricité","Allergie, inflammation, obstruction","Malabsorption, dénutrition, infection","Déficit immunitaire, pullulation bactérienne, stase","1","Le document : 'lésions due à la présence de l'agent, + altération de l'apport sanguin + ralentissement de la motricité intestinale'.","Difficult"
"Un enfant de 18 mois a des selles molles hétérogènes avec des aliments non digérés, des glaires, sans retentissement sur la croissance. Quel diagnostic ?","Maladie cœliaque","Colopathie fonctionnelle","Mucoviscidose","Entéropathie post-infectieuse","2","Âge >6 mois, selles caractéristiques, état général normal.","Difficult"
"Un enfant de 3 ans a des selles graisseuses volumineuses, un test de la sueur positif. Quel diagnostic ?","Maladie cœliaque","Mucoviscidose","Maladie de Crohn","Colopathie fonctionnelle","2","Le document : 'Mucoviscidose : test de la sueur : positif' et aspect selles maldigestion.","Difficult"
"Un enfant de 5 ans a des selles semi-liquides en bouse de vache, une stéatorrhée à 7 g/j, et des anticorps anti-transglutaminase positifs. Quel diagnostic ?","Mucoviscidose","Maladie cœliaque","Maladie de Crohn","Entéropathie post-infectieuse","2","Marqueur spécifique.","Difficult"
"Un nouveau-né de 10 jours a une diarrhée abondante et liquide persistante au jeûne. Quel type de diarrhée ?","Sécrétoire","Maldigestion","Malabsorption","Colite","1","Car persiste au repos digestif.","Difficult"
"Un enfant de 8 ans a des selles glairo-sanglantes, des douleurs abdominales, une calprotectine élevée. Quel diagnostic probable ?","Maladie de Crohn","Mucoviscidose","Maladie cœliaque","Colopathie fonctionnelle","1","Colite inflammatoire, la plus fréquente chez le grand enfant.","Difficult"
"Quel est le délai minimum pour parler de diarrhée chronique ?",">7 jours",">14 jours",">21 jours",">28 jours","2","Le document : 'depuis >14 jours'.","Easy"
"Quel est le poids des selles chez le grand enfant définissant la diarrhée chronique ?",">100g/j",">150g/j",">200g/j",">250g/j","3","Le document : '>200g/jr chez le grand enfant'.","Easy"
"Quel est l'aspect des selles dans la maldigestion globale ?","Selles liquides abondantes","Selles avec débris alimentaires (aliments non bien digérés)","Selles glairo-sanglantes","Selles en bouse de vache","2","Le document le mentionne.","Medium"
