"front","back","cognitive_level"
"Citez les étiologies de céphalées aiguës inhabituelles en contexte apyrétique.","- Traumatisme crânien (TCE)
- Hypoglycémie
- Hémorragie méningée (syndrome méningé intense d'apparition brutale – céphalée en casque en éclair + altération conscience)
- HTA paroxystique (sueur + palpitation + flush = phéochromocytome)
- Intoxication au CO
- 1ère crise migraineuse (après élimination des causes urgentes)","Recall"
"Quels sont les signes d'alerte des céphalées d'installation progressive évoquant une hypertension intracrânienne (HTIC) ?","- Prédominance matinale ou en seconde partie de la nuit (réveils nocturnes)
- Exagérées par l'effort ou la position couchée
- Résistantes aux antalgiques habituels
- + vomissements matinaux
- Diplopie et éclipses visuelles
- Changement de comportement ou diminution du rendement scolaire","Recall"
"Quelles étiologies doivent être recherchées devant des céphalées d'installation progressive avec signes d'HTIC ?","- Tumeur cérébrale (fosse postérieure)
- HTIC idiopathique ou primitive (si imagerie cérébrale normale)
- (Intoxications médicamenteuses, vascularites, ...)","Recall"
"Quelle est la prévalence de la migraine chez l'enfant de 5 à 15 ans et quel est le caractère familial ?","5-8% des enfants de 5-15 ans, caractère familial : 50%.","Recall"
"Quelle est la répartition par sexe de la migraine chez l'enfant selon l'âge ?","Enfance : garçons > filles ; à l'adolescence : inverse (filles > garçons).","Recall"
"Citez 3 facteurs déclenchants de la migraine chez l'enfant.","- Manque de sommeil
- Traumatisme mineur
- Effort physique","Recall"
"Quels sont les signes d'une aura migraineuse chez l'enfant ?","- Scotome visuel
- Paresthésies
- Dysarthrie","Recall"
"Quels sont les signes accompagnateurs de la crise migraineuse chez l'enfant ?","- Nausées et vomissements
- Frissons
- Phono-photophobie
- Arrêt des activités
- L'enfant se couche brusquement, refuse de bouger et s'endort","Recall"
"Quel est le traitement symptomatique de la crise migraineuse chez l'enfant (médicaments et posologies) ?","- Paracétamol : 15 mg/kg/prise
- Acide acétylsalicylique : 15 mg/kg/prise
- Ibuprofène : 10 mg/kg/prise
- Triptans","Recall"
"Quand faut-il instaurer un traitement de fond de la migraine chez l'enfant ?","Si > 1 crise par mois. Exemple : riboflavine 200 mg/j (peu d'AMM en pédiatrie).","Recall"
"Quelles sont les caractéristiques des céphalées de type tension chez l'enfant ?","- Douleur aiguë ou récurrente, frontale
- Plusieurs jours de suite, toute la journée, souvent depuis plusieurs années
- Pas de besoin de sommeil
- Peu de perturbation des activités
- Pas de signes accompagnateurs (ni nausées, ni vomissements)
- Pas d'aggravation au cours du temps","Recall"
"Quel est le traitement préconisé pour les céphalées de tension ?","- PEC difficile
- Prendre au sérieux et prendre le temps
- Arrêter l'escalade médicale
- Expliquer aux parents : ""il a des céphalées de tension car il y a trop de tension et il a du mal à gérer tout son stress"" plutôt que ""céphalées psychologiques""
- Traitement : psychologique ou relaxation","Application"
"Quelles sont les étiologies des céphalées prolongées (chroniques quotidiennes) ?","- Sinusite, otite chronique
- Dysfonction temporo-mandibulaire
- Pathologie dentaire
- Malformation rachidienne
- Processus expansif intracrânien (tumeur cérébrale, malformation vasculaire, abcès cérébral, hydrocéphalie) si signes neurologiques focaux et/ou d'HTIC","Recall"
"Quelle est la conclusion du document sur les céphalées chez l'enfant ?","- Céphalées fréquentes chez l'enfant
- Étiologies multiples, souvent bénignes mais peuvent révéler une pathologie grave
- Un interrogatoire soigneux et un examen clinique méthodique permet de repérer les signes d'alertes","Recall"
