"front","back","cognitive_level"
"Citez cinq classes médicamenteuses ou médicaments pouvant induire une galactorrhée.","1) Contraception œstroprogestative. 2) Antidépresseurs et anxiolytiques (alprazolam/Xanax, fluoxétine/Prozac, sertraline/Zoloft). 3) Antipsychotiques (rispéridone/Risperdal, olanzapine/Zyprexa, clomipramine). 4) Anti-HTA (aténolol/Tenormine, méthyldopa/Aldomet, vérapamil/Isoptine). 5) Antiémétiques (dompéridone, métoclopramide). 6) Cimétidine.","Recall"
"Quel pourcentage des patients en insuffisance rénale chronique ont un taux de prolactine élevé ?","30 % des IRC ont un taux de prolactine élevé. La galactorrhée est rare mais possible. Mécanisme : diminution de la clearance de la prolactine.","Recall"
"Quel est le mécanisme de l’hyperprolactinémie au cours de la cirrhose ?","Diminution de la clearance de la dopamine.","Recall"
"Pourquoi l’hypothyroïdie peut-elle entraîner une galactorrhée ?","L’hypothyroïdie entraîne une augmentation de la TRH (thyréolibérine), qui stimule la sécrétion de prolactine.","Understanding"
"Citez trois causes de galactorrhée sans hyperprolactinémie.","1) Acromégalie. 2) Hyperprolactinémie intermittente ou non dosable. 3) Idiopathique.","Recall"
"Quelle est la prévalence de la galactorrhée chez le nouveau-né et quelle en est la cause ?","5,9 % des nouveau-nés présentent une galactorrhée dans les 2 mois suivant la naissance. Liée au taux d’œstrogènes circulants maternels. Pas de traitement.","Recall"
"Quelle est la conduite thérapeutique initiale devant une galactorrhée ?","1) Gérer les facteurs favorisants (stimulation mammaire, stress). 2) Arrêt du traitement si possible, ou changement de médicament, ou administration à faible dose d’agoniste dopaminergique.","Application"
"Quel est le traitement de première ligne du microadénome hypophysaire ?","Agoniste dopaminergique, en particulier la cabergoline (normalisation de la prolactine, diminution du volume tumoral, dose augmentée jusqu’à normalisation de la prolactinémie). Chirurgie en cas de résistance ou intolérance.","Recall"
"Quel est le traitement d’un macroprolactinome ?","Traitement médicamenteux par agoniste dopaminergique à doses suffisamment élevées (dose croissante). Chirurgie si résistance ou intolérance. Radiothérapie hypophysaire si évolution tumorale ou prolactinome malin.","Recall"
"Quelles sont les indications de la chirurgie dans les adénomes à prolactine ?","Résistance au traitement médicamenteux ou intolérance aux agonistes dopaminergiques.","Recall"
"Quand propose-t-on une radiothérapie hypophysaire ?","En cas d’évolution tumorale ou de prolactinome malin.","Recall"
"Quel est le message essentiel concernant le traitement de la galactorrhée ?","Traitement étiologique +++ (traiter la cause).","Application"
"La galactorrhée peut-elle être un signe d’une maladie générale ?","Oui, elle peut être un signe d’une maladie générale.","Recall"
"Quelle est la couleur et la provenance typique de l’écoulement dans la galactorrhée ?","Lactescent, provenant des pores galactophoriques (multipore).","Recall"
"À l’interrogatoire, que recherche-t-on concernant l’écoulement lui-même ?","Date de début, caractère spontané ou provoqué, couleur, aspect, provenance (unipore ou multipore, unilatérale ou bilatérale), intermittent ou continu.","Recall"
