"question","answer","explanation","difficulty"
"Citez trois causes d'obstacles pariétaux du cholédoque.","Sténose post-opératoire, cancer de Klatskin, cholangiocarcinome, cholangite sclérosante.","Document.","Medium"
"Citez trois causes d'obstacles intraluminaux du cholédoque.","Lithiase cholédocienne, ascaris, hémobilie.","Document.","Medium"
"Quelles sont les étiologies de cholestase intra-hépatique sur foie hyperéchogène homogène ?","Stéatose hépatique (éthylique ou NASH).","Document.","Medium"
"Quelles sont les étiologies de cholestase intra-hépatique sur foie hétérogène avec plusieurs tumeurs ?","Métastases hépatiques, carcinome hépatocellulaire, cholangiocarcinome intrahépatique.","Document.","Medium"
"Quelles sont les étiologies de cholestase intra-hépatique sur lésion liquidienne ?","Kyste hydatique, rarement métastase nécrosée ou cystadénocarcinome.","Document.","Medium"
"Quelles sont les étiologies de cholestase intra-hépatique sur lésion mixte ?","Abcès amibien, abcès pyogènes, CHC ou métastase nécrosée.","Document.","Medium"
"Quelles sont les étiologies de cholestase intra-hépatique sur foie d'aspect cirrhotique ?","Cirrhose hépatique.","Document.","Easy"
"Quelles sont les étiologies de cholestase intra-hépatique sur foie d'aspect normal avec ictère récent ?","Hépatite alcoolique aiguë, hépatite médicamenteuse, hépatite virale, hépatite bactérienne.","Document.","Medium"
"Quelles sont les étiologies de cholestase intra-hépatique sur foie d'aspect normal avec ictère ancien récurrent ?","Cholangite biliaire primitive, granulomatose hépatique, sarcoïdose, vascularites, maladie de Hodgkin.","Document.","Medium"
"Quelle est la particularité de la maladie de Dubin-Johnson ?","Hyperbilirubinémie conjuguée, foie noirâtre, anomalie de la courbe BSP (remontée à 50 min), bénigne.","Document.","Medium"
"Quelle est la particularité de la maladie de Rotor ?","Hyperbilirubinémie conjuguée (et non conjuguée), absence de coloration noire du foie, courbe BSP ralentie sans remontée.","Document.","Medium"
"Quel est le diagnostic différentiel d'un ictère à bilirubine libre ?","Hémolyse, maladie de Gilbert, maladie de Crigler-Najjar.","Document.","Easy"
"Quel examen confirme une hémolyse ?","Dosage de l'haptoglobine (effondrée), bilan martial, frottis sanguin.","Document.","Medium"
"Quel est le traitement de la maladie de Gilbert ?","Aucun, bénigne, rassurer.","Document.","Easy"
"Quel est le pronostic de la maladie de Crigler-Najjar ?","Rarissime, parfois incompatible avec la vie (inactivation totale de la GT).","Document.","Medium"
"Quel est le risque de la cholestase extra-hépatique non traitée ?","Angiocholite, cirrhose biliaire secondaire, insuffisance hépatique.","Document.","Medium"
"Quel est l'aspect des selles dans la cholestase extra-hépatique complète ?","Acholiques (décolorées, blanches).","Document.","Easy"
"Quel est l'aspect des urines dans la cholestase ?","Foncées (bilirubinurie).","Document.","Easy"
"Quelle est la valeur de la bilirubine dans le subictère ?","25-50 µmol/l.","Document.","Easy"
"Quel est le pourcentage de la bilirubine conjuguée dans la bilirubinémie totale normale ?","Normalement 0% (pas de bilirubine conjuguée dans le sang).","Document.","Medium"
"Quel est le pourcentage de la bilirubine conjuguée dans la cholestase ?",">75% de la bilirubine totale.","Document.","Medium"
"Quel est le rôle de la ligandine ?","Protéine de liaison de la bilirubine dans l'hépatocyte.","Document.","Medium"
"Quel est le rôle du transporteur OATP1 ?","Captation de la bilirubine depuis les sinusoïdes (récupération de la bilirubine excrétée par ABCC3).","Document.","Difficult"
"Quel est le rôle du transporteur ABCC3 ?","Excrétion de la bilirubine conjuguée dans les sinusoïdes (vers le sang).","Document.","Difficult"
"Quelle est la couleur de la bilirubine ?","Jaune-orange.","Non dit mais implicite.","Easy"
"Quelle est la couleur de la stercobiline ?","Jaune-brun (couleur des selles).","Document.","Easy"
"Quelle est la couleur de l'urobiline ?","Jaune (couleur des urines).","Document.","Easy"
"Un patient de 25 ans a un ictère modéré, sans anomalie biologique hépatique, bilirubine libre élevée. Il est asymptomatique. Quel diagnostic ?","Maladie de Gilbert.","Document.","Easy"
"Un patient de 60 ans a un ictère cholestatique avec dilatation des voies biliaires à l'échographie, pas de lithiase, une masse de la tête du pancréas. Quel diagnostic ?","Cancer de la tête du pancréas.","Document.","Easy"
"Un patient de 50 ans a un ictère cholestatique avec dilatation des voies biliaires, et un calcul dans le cholédoque à l'échographie. Quel diagnostic ?","Lithiase cholédocienne.","Document.","Easy"
"Un patient de 45 ans a un ictère cholestatique sans dilatation des voies biliaires, avec des anticorps anti-mitochondrie M2 positifs. Quel diagnostic ?","Cholangite biliaire primitive.","Document.","Easy"
"Un patient de 30 ans a un ictère à bilirubine libre, une anémie hémolytique, un frottis montre des sphérocytes. Quelle cause ?","Sphérocytose héréditaire (hémolyse constitutionnelle).","Document.","Medium"
"Un patient a un ictère, des douleurs abdominales, une fièvre, des frissons. L'échographie montre une dilatation des voies biliaires. Quelle complication suspecter ?","Angiocholite sur lithiase.","Document.","Medium"
"Un patient a un ictère cholestatique après une cholécystectomie. L'échographie montre une dilatation des voies biliaires sans calcul. Quelle cause ?","Sténose post-opératoire du cholédoque.","Document.","Medium"
"Un patient a un ictère, une hépatomégalie, des métastases hépatiques à l'échographie. Quelle est la cause de l'ictère ?","Cholestase intra-hépatique par compression des canaux biliaires par les métastases.","Document.","Medium"
"Un patient a un ictère, une hépatomégalie, une tumeur de Klatskin au scanner. Quel est le siège de l'obstacle ?","Convergence des canaux hépatiques (obstacle pariétal).","Document.","Medium"
"Un patient a un ictère, une bilirubine conjuguée élevée, des transaminases élevées, une échographie normale. Il prend du paracétamol à forte dose. Quel diagnostic ?","Hépatite médicamenteuse (paracétamol).","Document.","Easy"
"Un patient alcoolique chronique a un ictère récent, des transaminases modérément élevées (ASAT > ALAT), une échographie normale. Quel diagnostic ?","Hépatite alcoolique aiguë.","Document.","Medium"
"Un patient a un ictère, une bilirubine conjuguée élevée, une échographie montrant un foie hyperéchogène homogène, pas de dilatation. Il est obèse, diabétique. Quel diagnostic ?","Stéatose hépatique non alcoolique (NASH).","Document.","Medium"
"Un patient a un ictère, une bilirubine conjuguée élevée, une échographie montrant un foie hétérogène avec des nodules. Il a des antécédents de cirrhose alcoolique. Quel diagnostic ?","Carcinome hépatocellulaire sur cirrhose.","Document.","Medium"
"Quelle est la particularité de la maladie de Rotor par rapport à Dubin-Johnson sur le plan de la bilirubine ?","Rotor : augmentation de la bilirubine conjuguée ET non conjuguée ; Dubin-Johnson : augmentation conjuguée uniquement.","Document.","Difficult"
