"front","back","cognitive_level"
"Quelle est la deuxième alternative à l'allaitement maternel pour le nouveau-né à terme, et quel est son rapport caséine/protéines solubles ?","2ème alternative : Lait 1er âge (0 à 6 mois)
Rapport caséine/protéines solubles : 60/40
Suppléments : vitamine D à dose réduite (800 UI/j) et vitamine K
Conduite : débuter par 15-20 ml x 8/j, augmenter de 15-20 ml/kg/j jusqu'à 5-8 jours, adapter à l'appétit","Application"
"Que faire en cas de retard de la montée laiteuse chez la mère ?","- Nourrir provisoirement le nouveau-né avec du lait 1er âge afin d'éviter une hypoglycémie
- Ne pas arrêter la stimulation de l'allaitement maternel pendant cette période
- Ne jamais retarder l'allaitement du nouveau-né à la naissance","Application"
"Quel est l'objectif de gain de poids pour le nouveau-né prématuré ?","Gain de poids : 10 à 20 g/j","Recall"
"Quelles sont les trois classes de prématurité selon l'âge gestationnel ?","- Prématurité moyenne voire tardive : 32 à 36 SA 6j (tardive : 35-36)
- Grande prématurité : 28 à 31 SA 6j
- Très grande prématurité : 22 à 27 SA 6j

Le terme « accouchement » est défini à partir de 22 SA et un poids de naissance dès 500g.","Recall"
"Quel est l'aliment idéal pour le prématuré, et dans quel cas doit-on l'enrichir ?","Aliment idéal : Lait maternel (par voie orale ou entérale : sonde oro-gastrique ou passivement par tulipe)
Enrichissement par un ADDFMS (aliment diététique destiné à des fins médicales spéciales) apportant protéines, AGPI-LC, TCM, oligo-éléments si poids de naissance < 1800g","Recall"
"Quelles sont les suppléments vitaminiques et en fer chez le prématuré alimenté par lait maternel ou lait de lactarium ?","- Vitamine K : 1 mg
- Vitamine D : 1500 à 1600 UI/j
- Fer : 2-3 mg/kg/j pendant 6 à 12 mois","Recall"
"Quelle est la deuxième alternative pour l'alimentation du prématuré, et à quelle dose de vitamine D ?","2ème alternative : Lait pré (plus riche en calories, protéines, AGPI-LC, fer)
Suppléments :
- Vitamine K : 1 mg
- Vitamine D : doses réduites (800 à 1200 UI/j)","Recall"
"Quelles sont les quantités minimales trophiques à débuter selon le poids de naissance chez le prématuré ?","- PN < 1200g : 2 ml x 8 pendant 3 jours
- 1200g < PN < 1500g : 3 ml x 8 pendant 3 à 5 jours
- PN > 1500g : 5 ml x 8

L'objectif est d'éviter une atrophie de la villosité intestinale.","Application"
"Quels signes doivent faire ralentir l'augmentation de l'alimentation entérale chez le prématuré ?","Troubles digestifs, ballonnement abdominal, résidu gastrique > 50 % de la quantité de lait ingéré. L'augmentation se fait selon la tolérance.","Application"
"Pourquoi faut-il absolument essayer d'apporter du lait le plus tôt possible après la naissance chez le prématuré ?","Plus l'âge gestationnel est bas, plus les fonctions digestives sont immatures. Un apport précoce évite l'atrophie villositaire et préserve la motricité et les capacités enzymatiques.","Understanding"
"Dans quels cas utilise-t-on l'alimentation parentérale chez le prématuré, et quels nutriments apporte-t-elle ?","Dans la grande prématurité et la très grande prématurité, l'alimentation peut être d'abord parentérale (voie centrale) apportant : Protéines, Lipides, Glucides et oligoéléments.
Attention : la perfusion de SGH10% + électrolytes N'EST PAS une alimentation parentérale.","Recall"
"Résumez la conclusion du document sur les besoins nutritionnels du nouveau-né.","Le nouveau-né est un être en cours de croissance rapide et de plein développement neurologique. Ses besoins caloriques et en nutriments sont très élevés. Les apports doivent être adaptés à l'âge gestationnel, au poids et à l'état physiologique du bébé.","Understanding"
