question, answer, explanation, difficulty
"Pourquoi une rétroversion utérine fixée par des adhérences est-elle douloureuse ?", "Les adhérences tirent sur le péritoine et les ligaments utérins lors des mouvements ou des rapports", "Document : 'Rétroversion utérine fixée par des adhérences : Endométriose, Infection, Antécédent de chirurgie'", "Medium"
"Quels sont les trois types de dyspareunie et leurs étiologies principales ?", "Superficielle (épisiotomie, atrophie, vaginisme) ; de présence (vaginite, atrophie) ; profonde (endométriose, adhérences, cervicite)", "Document liste ces trois types", "Medium"
"Pourquoi la pesanteur pelvienne est-elle un symptôme commun des fibromes et des kystes volumineux ?", "Le volume tumoral augmente le poids de l'utérus ou des annexes, exerçant une traction sur les ligaments pelviens", "Document : 'Pesanteur pelvienne si utérus volumineux' ou 'si kyste volumineux'", "Easy"
"Quel est l'intérêt de l'hystérosalpingographie dans la tuberculose génitale ?", "Visualiser les synéchies, les déformations tubaires et les images lacunaires caractéristiques", "Document : 'hystérosalpingographie : confirmation'", "Difficult"
"Pourquoi un antécédent d'appendicectomie peut-il être responsable de douleurs pelviennes chroniques ?", "Par formation d'adhérences post-opératoires entre l'épiploon, l'intestin et les annexes", "Document : 'Antécédent d'intervention chirurgicale sur le pelvis (appendicectomie)'", "Medium"
"Expliquez le mécanisme des douleurs pelviennes dans les MICI (maladies inflammatoires chroniques intestinales).", "L'inflammation transmurale peut créer des fistules, abcès ou adhérences avec les organes génitaux", "Document : 'Digestives : MICI'", "Medium"
"Quel est le risque de méconnaître une grossesse extra-utérine devant une douleur pelvienne avec métrorragies ?", "Rupture, hémopéritoine, choc hémorragique potentiellement mortel", "Document : dosage HCG systématique pour éliminer grossesse", "Medium"
"Pourquoi une infection pelvienne chronique à Chlamydia est-elle particulièrement redoutée ?", "Car elle évolue souvent de façon paucisymptomatique mais détruit la trompe, entraînant stérilité et douleur", "Document : 'douleurs pelviennes chroniques et lésions au niveau de la trompe'", "Difficult"
"Quels sont les éléments cliniques orientant vers une tuberculose génitale ?", "Douleur modérée permanente, altération état général, trouble des règles, empâtement pelvien, échec antibiotiques", "Document liste ces signes", "Medium"
"Pourquoi la pesanteur pelvine du prolapsus est-elle souvent associée à des troubles urinaires ?", "Car le prolapsus descend et déforme la vessie (cystocèle) ou l'urètre", "Document : 'Prolapsus génital : sensation de pesanteur + troubles urinaires'", "Medium"
"Quel est le traitement chirurgical des séquelles d'infections annexielles ?", "Coelioscopie pour libérer les adhérences, drainer un pyosalpinx, ou salpingectomie", "Document : 'COELIOSCOPIE +/- CHIRURGIE : en même temps le diagnostic et le traitement'", "Difficult"
"Comment la dystrophie ovarienne secondaire à une infection peut-elle causer des douleurs ?", "Par kystes fonctionnels douloureux, troubles de l'ovulation et adhérences péri-ovariennes", "Document : 'Dystrophie ovarienne secondaire à une infection'", "Difficult"
"Pourquoi une endométrite post-curetage peut-elle être source de douleurs chroniques ?", "Par inflammation persistante, synéchies, ou infection ascendante vers les trompes", "Document : 'après un curetage (synéchies, endométrite)'", "Medium"
"Quels sont les examens biologiques utiles devant une suspicion d'infection génitale haute ?", "NFS (hyperleucocytose), CRP, prélèvements cervicovaginaux", "Document liste ces examens", "Easy"
"Expliquez pourquoi les douleurs essentielles nécessitent un bilan complet avant leur diagnostic.", "Pour ne pas méconnaître une cause organique curable (endométriose, cancer, infection)", "Document : 'Diagnostic d'élimination à poser avec la plus grande prudence après un bilan complet'", "Medium"
"Quelle est la place de l'échographie endovaginale dans le bilan étiologique ?", "Permet d'étudier l'utérus (fibrome, malformation), les ovaires (kyste, endométriome) et les annexes", "Document : 'L'utérus : fibrome, malformation ; Ovaires : kyste endométriosique'", "Medium"
"Pourquoi un antécédent de curetage est-il important à rechercher ?", "Car il peut être responsable de synéchies, d'endométrite, ou d'infection ascendante chronique", "Document : 'Notion de curetage (terme, dans quelles conditions, complications)'", "Easy"
"Quel est le pronostic des douleurs pelviennes essentielles non prises en charge psychologiquement ?", "Chronicisation, retentissement sur la qualité de vie et risque de surconsommation médicale", "Document : 'Nécessité d'une prise en charge psychologique'", "Difficult"
