"front","back","cognitive_level"
"Quels sont les signes cliniques des infections annexielles subaiguës ?","Douleurs hypogastriques + fièvre, lésions cervicales, glaires louches ou leucorrhées, douleurs à la mobilisation utérine et à la palpation des culs de sac.","Recall"
"Qu’est-ce qu’un hydrosalpinx et un pyosalpinx ?","Hydrosalpinx : liquide au niveau de la trompe. Pyosalpinx : abcès au niveau de la trompe. Ce sont des séquelles d’infections annexielles.","Recall"
"Quel germe est particulièrement responsable de douleurs pelviennes chroniques et de lésions tubaires ?","Chlamydia.","Recall"
"Quels sont les signes évocateurs d’une tuberculose génitale ?","Douleur modérée, permanente à type de pesanteur, altération de l’état général, troubles des règles, inefficacité des antibiotiques non spécifiques. Touchers pelviens : empâtement diffus ou masses annexielles mal limitées.","Recall"
"Quels examens confirment le diagnostic de tuberculose génitale ?","Biopsie de l’endomètre, culture du sang des règles, hystérosalpingographie.","Recall"
"Quels sont les signes cliniques et d’imagerie du fibrome utérin ?","Clinique : pesanteur pelvienne si utérus volumineux, métrorragies, augmentation du volume utérin au toucher vaginal. Échographie pelvienne : diagnostic, taille, nombre et topographie des fibromes.","Recall"
"À l’examen clinique, comment différencier une tumeur ovarienne d’un fibrome utérin ?","Tumeur ovarienne : masse latéro-utérine non solidaire de l’utérus. Fibrome : masse solidaire de l’utérus.","Analysis"
"Quelles sont les deux complications aiguës des kystes ovariens ?","Torsion (douleur d’apparition brutale avec notion de kyste – urgence) ou rupture.","Recall"
"Quels examens complémentaires sont demandés devant une tumeur ovarienne ?","Échographie pelvienne (taille, aspect, épanchement péritonéal), dosage des marqueurs CA125 et CA19-9.","Recall"
"Qu’est-ce que le syndrome de Masters et Allen ?","Rétrodéviation survenant après un accouchement traumatique avec déchirure au niveau des ligaments larges. Signes : douleur pelvienne orthostatique (exagérée à la fatigue, soulagée par décubitus), dyspareunie profonde, utérus rétroversé douloureux et très mobile.","Recall"
"Citez trois causes de rétroversion utérine fixée par des adhérences.","1) Endométriose. 2) Infection. 3) Antécédent de chirurgie.","Recall"
"Qu’est-ce qu’une névralgie du nerf honteux (pudendale) ?","Douleur du territoire anatomique du nerf, aggravée par une position assise prolongée, avec point douloureux en regard de l’épine sciatique. Survient souvent après la ménopause.","Recall"
"Quelle est la différence entre dyspareunie superficielle, de présence et profonde ?","Superficielle (à l’intromission) : épisiotomie douloureuse, atrophie vulvaire, vaginisme. De présence : vaginite, atrophie/sécheresse vaginale. Profonde : endométriose, adhérences inflammatoires, dystrophies ovariennes, cervicite.","Understanding"
"Citez trois causes extra-gynécologiques de douleur pelvienne chronique.","1) Digestives : MICI, troubles du transit, colites fonctionnelles. 2) Urologiques : cystite chronique. 3) Rhumatologiques : douleur aggravée par la marche, calmée par le repos, associée à dorsalgies ou sciatalgie.","Recall"
"Qu’est-ce qu’une douleur pelvienne essentielle ?","Douleur sans substratum organique. Diagnostic d’élimination à poser avec la plus grande prudence après un bilan complet. Nécessite une prise en charge psychologique.","Recall"
"Quel examen est à la fois diagnostique et opératoire pour les séquelles d’infections annexielles ?","La coelioscopie (+/- chirurgie).","Recall"
"Quels sont les trois principaux types d’étiologies des douleurs pelviennes non rythmées par le cycle selon la conclusion ?","1) Origine génitale (infection, trouble de la statique pelvienne – rétroversion utérine, syndrome de Masters et Allen). 2) Dyspareunie. 3) Origine extra-génitale (rhumatologique, digestif). 4) Douleurs essentielles.","Recall"
"Quels prélèvements sont systématiques devant toute suspicion d’infection génitale ?","Prélèvements cervicovaginaux.","Recall"
"À quoi sert la bandelette urinaire et l’ECBU ?","À rechercher une infection urinaire associée en cas de signes urinaires à l’interrogatoire.","Recall"
"Quel examen d’imagerie est indiqué en cas de suspicion d’endométriose profonde ?","L’IRM.","Recall"
"Quelle complication d’un fibrome utérin peut provoquer une douleur ?","Fibrome nécrosé.","Recall"
