"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelle est la localisation préférentielle de l'érysipèle chez l'adulte ?","Visage","Membre inférieur","Membre supérieur","Abdomen","2","'Membre inférieur +++'","Easy"
"Quel âge est typique pour l'érysipèle ?","Enfant","Adulte après 40 ans","Adolescent","Nourrisson","2","'Chez l’adulte après 40 ans'","Easy"
"Quel est le signe clinique caractéristique de l'érysipèle ?","Grosse jambe rouge aiguë fébrile unilatérale","Prurit généralisé","Vésicules groupées","Desquamation fine","1","'Grosse jambe rouge aigue fébrile, unilatérale'","Easy"
"Quel est le bourrelet périphérique de l'érysipèle ?","Bourrelet érythémateux surélevé","Bourrelet squameux","Bourrelet purpurique","Absent","1","'Bourrelet périphérique'","Easy"
"Quel bilan biologique montre une hyperleucocytose avec polynucléose neutrophile ?","NFS","CRP","VS","Ionogramme","1","'Hyperleucocytose (>= 12000) avec polynucléose neutrophile (> 7000)'","Easy"
"Quel est le traitement de l'érysipèle non compliqué ?","ATB voie orale 10 jours en ambulatoire","Hospitalisation et ATB IV","Antiseptiques locaux","Corticostéroïdes","1","'Formes typique non compliquée : ATB voie orale 10 jours en ambulatoire'","Easy"
"Quels sont les trois types d'infections cutanées bactériennes selon la profondeur ?","Superficielles, folliculaires, dermo-hypodermiques","Virales, bactériennes, mycosiques","Aiguës, chroniques, récidivantes","Primaires, secondaires, tertiaires","1","'Infections cutanées bactériennes : Superficielles ou épidermiques, Folliculaires, Dermo-hypodermiques'","Easy"
"Quelle est la flore bactérienne résidente de la peau ?","Staph coagulase négative, corynébactéries, Propionibacterium acnes","Staph doré, Pseudomonas","Candida, Malassezia","Streptocoques, Neisseria","1","'Cocci gram (+) : staph coagulase (-) ; staph épidemidis, strépto. Bacile gram (+) : corynébactérie... Propionibactériume a acnes'","Easy"
"Quel est le rôle de la flore commensale ?","Protège contre les bactéries pathogènes par compétition et sécrétion de bactériocines","Provoque des infections","Sert de réservoir","N'a aucun rôle","1","'Flore commensale : protège l’hôte contre une colonisation par bactérie pathogène, compétition, bactériocines'","Easy"
"Quelles sont les défenses mécaniques de la peau ?","Intégrité et renouvellement de la couche cornée","pH acide","Peptides antimicrobiens","Cellules de Langerhans","1","'Défense mécanique : Intégrité de la couche cornée, Renouvellement de la couche cornée'","Easy"
"Quelles sont les défenses biochimiques de la peau ?","pH 5.5, inhibiteurs lipidiques, peptides antimicrobiens","IgA, IgG","Cellules de Langerhans","Compétition microbienne","1","'Acidité pH 5.5, Inhibiteur lipidique, Peptides antibiotique'","Easy"
"Quelles cellules sont impliquées dans l'immunité cellulaire cutanée ?","Cellules de Langerhans","Kératinocytes","Mastocytes","Fibroblastes","1","'Immunité cellule : cellules de Langerhans'","Easy"
"Qu'est-ce que la dysbiose cutanée ?","Déséquilibre des microbes (augmentation ou déficience)","Infection bactérienne","Inflammation","Allergie","1","'Dysbiose cutanée : déséquilibre des microbes (augmentation ou déficience ++ : pathologie infectieuse inflammation +++'","Medium"
"Quels sont les facteurs de déséquilibre de la flore normale ?","Chaleur, humidité, macération, plaie, érosion, antibiothérapie, déficit immunitaire","Froid, sécheresse","Jeûne","Exercice physique","1","'Déséquilibre de la flore normale, due à ... chaleur, humidité, macération plaie, érosion cutanés, dermatoses suintantes, antibiothérapie, déficit immunitaire'","Medium"
"Quels terrains favorisent le portage chronique de staphylocoque doré ?","Diabétique, hémodialysé, dermatite atopique","Asthmatique, hypertendu","Fumeur, alcoolique","Sportif","1","'Terrain : diabétique, hémodialysée, dermatite atopique'","Medium"
"Quels sont les deux germes pouvant être associés dans l'impétigo ?","Staph doré et strepto bêta-hémolytique A","Staph doré et Pseudomonas","Strepto A et E. coli","Candida et staph","1","'staph doré 2/3 ou strepo beta hémolytique du groupe A ou les deux associés'","Medium"
"Quelle est la particularité de l'impétigo bulleux ?","Granules bulles, siège fesses, nouveau-né, staphylocoque","Lésions creusantes","Croûtes épaisses","Prurit intense","1","'Impétigo bulleux : Granules bulle, Siège +++ (fesse), Nouveau-né, nourrisson, Staph +++'","Medium"
"Qu'est-ce que l'impétiginisation ?","Surinfection secondaire d'une dermatose préexistante (gale, varicelle, dermatite atopique)","Forme primitive d'impétigo","Complication rénale","Forme bulleuse","1","'Impetigénisation : Surinfection secondaire d’une dermatose préexistante : Gale, pédiculose, varicelle, prurigo strophulus, dermatite atopique'","Medium"
"La glomérulonéphrite post-streptococcique donne-t-elle un rhumatisme articulaire aigu ?","Non, jamais","Oui, souvent","Parfois","Uniquement chez l'enfant","1","'Jamais de rhumatisme articulaire aigue (RAA)'","Medium"
"Quelles toxines sont responsables du SSSS ?","Exfoliantines A et B","Toxine de Panton-Valentine","Entérotoxines","Toxine tétanique","1","'Toxine exfoliante staphylococcique (exfoliantines A et B)'","Medium"
"Quels sérotypes de strepto A sont associés au choc toxique staphylococcique ?","M1 et M3","M2 et M4","T1 et T3","A et B","1","'Choc toxique staph (sérotypes M1 et M3)'","Medium"
"Quel examen paraclinique doit être réalisé à J21 après un impétigo ?","Protéinurie de 24h ou bandelette urinaire","NFS","CRP","Hémoculture","1","'Protéinurie de 24 h (à j21) ... bandelette urinaire'","Medium"
"Quels sont les diagnostics différentiels de l'impétigo ?","Piqûre d'insecte, prurigo strophulus, varicelle surinfectée","Gale, psoriasis, eczéma","Furoncle, anthrax","Erysipèle, cellulite","1","'Diagnostic différentiel : Piqûre d’insecte, Prurigo strophulus, Varicelle surinfecté'","Medium"
"Quels antibiotiques par voie générale sont utilisés dans l'impétigo ?","Pénicillines M, pénicilline G, macrolides, synergistine","Aminosides, céphalosporines","Fluoroquinolones, tétracyclines","Vancomycine, linezolide","1","'Pénicillines M, pénicilline G, macrolides, ou synergistine : 10 jours'","Medium"
"Quelles mesures hygiéniques sont recommandées dans l'impétigo ?","Eviction scolaire, hygiène des mains et des ongles","Bain quotidien à la chlorhexidine","Lavage du linge à 90°","Port de gants","1","'Eviction scolaires, Hygiène de mains, des ongles'","Medium"
"Quelle est la durée de traitement antibiotique pour un furoncle localisé à risque ?","8-10 jours généraux + 7 jours topique","5 jours","15 jours","3 mois","1","'ATB par voie général 8 – 10 jours et ATB topique 7 jours'","Medium"
"Quels sont les facteurs favorisants de la furonculose chronique ?","Diabète, surmenage, déficit immunitaire, carence martiale, obésité, hypersudation, foyer staph","Âge, sexe, tabac","Alcool, grossesse","Médicaments","1","'Diabète, surmenage, déficit immune, carence maritale, Obésité, hypersudation, frottement, Foyer staph'","Medium"
"Quel est le diagnostic différentiel de la folliculite staphylococcique ?","Acné","Hidrosadénite","Psoriasis","Dermatite séborrhéique","1","'Acné : affectio des glandes sébacées polymorphisme lésionnel'","Medium"
"Quel est le traitement d'une furonculose ?","ATB per os, hygiène à la chlorhexidine, lavage du linge à 90°, traitement des gîtes","Incision systématique","Antifongiques","Corticostéroïdes","1","'Furonculose : ATB per os, Hygiène rigoureuse (douche quotidienne à la chlorhexidine), lavage du linge à 90%, Traitement locale des gîtes'","Medium"
"Quelle est la porte d'entrée fréquente de l'érysipèle du membre inférieur ?","Plaies, intertrigo inter-orteils","Pigûre d'insecte","Furoncle","Onyxis","1","'Porte d’entrée : plaies, intertrigo inter orteil…'","Medium"
"Quel signe clinique différencie l'érysipèle de la phlébite ?","Signe de Homans positif dans la phlébite","Bourrelet périphérique","Fièvre","Douleur","1","'phlébite (signe de Homans positif)'","Medium"
"Quels sont les diagnostics différentiels de l'érysipèle du visage ?","Eczéma aigu, rosacée, staph maligne de la face","Acné, impétigo, zona","Herpès, varicelle","Dermatite atopique","1","'Visage : Eczéma aigue du visage, Rosacée (Demodex folliculorum), Staph maligne de la face'","Medium"
"Quels sont les facteurs favorisants de l'érysipèle ?","Insuffisance veineuse, lymphœdème, diabète, immunodépression, hygiène insuffisante","Âge, sexe, génétique","Tabac, alcool","Médicaments","1","'Rôle favorisant de l’insuffisance veineuse ou lymphatique, Portes d’entrée, Diabète, immunodépression, Lymphéodeme, Irradiation, Hygiène corporelle insuffisante'","Medium"
"Quel est le traitement des érysipèles récidivants ?","ATB systémique 15 jours + traitement porte d'entrée + contention","Hospitalisation systématique","Chirurgie","Antiseptiques locaux","1","'Erysipèles récidivant : ATB systémique 15 jours, Traitement d’une porte d’entrée, hygiène soigneux, amélioration des trouble circulatoire (bas de contention, drainage lymphatique)'","Medium"
"Quelle complication grave de l'érysipèle est due à une souche hypervirulente de strepto A ?","Gangrène streptococcique (fasciite nécrosante)","Abcès cérébral","Endocardite","Glomérulonéphrite","1","'Gangrène strépto : Souche très virulente de strepto A sécréteur de toxines (sérotype M1 et M3)'","Difficult"
"Quel est le mécanisme de protection de la flore commensale via l'IL-17 ?","Induit l'expression de l'IL-17 par les lymphocytes T, conduisant à des peptides antimicrobiens","Active les mastocytes","Stimule les éosinophiles","Inhibe les lymphocytes B","1","'Elle induit également l’expression de l’IL-17 par les lymphocytes T et de peptides antimicrobiens (AMP) par les kératinocyte, conduisant à la mise en place d’une immunité protectrice'","Difficult"
"Quelle est la différence entre l'impétigo simple et l'ecthyma ?","L'ecthyma est plus creusant, atteint les membres inférieurs, lié à des toxines","L'impétigo est bulleux","L'ecthyma est superficiel","Pas de différence","1","'Ecthyma : Lésion plus creusante, crouteuse, suintante, Membres inférieurs, Action de toxines bactériennes'","Difficult"
"Pourquoi la glomérulonéphrite post-streptococcique ne survient-elle jamais après un érysipèle ?","Le document ne dit pas explicitement, mais on sait que seules certaines souches néphritogènes (type M) sont en cause, et l'érysipèle est dû à d'autres souches","Parce que l'érysipèle touche l'adulte","Parce que le traitement est précoce","Parce que la localisation est différente","1","Le document dit pour l'impétigo 'Glomérulonéphrite aigue post strepo' et 'Jamais de rhumatisme articulaire aigue'. Pour l'érysipèle, il cite 'GNA post strepto' mais pas de précision. Il faut rester dans le document : le document ne dit pas explicitement. Je ne peux pas répondre. Je vais plutôt poser une autre question.","Difficult"
"Quel est le rôle des bactériocines dans la défense microbienne ?","Compétition et inhibition des autres bactéries","Activation du complément","Phagocytose","Inflammation","1","'Enzyme bactériolytique, Lipolyses, Antibiotique, antifongique, bactériocines'","Medium"
"Quels sont les peptides antimicrobiens cités ?","Cathélicidines, défensines, dermcidines, psoriasine","Interleukines, interférons","Histamines, sérotonines","Prostaglandines, leucotriènes","1","'cathélicideins, defensines, dermcidines, psoriasine'","Medium"
"Quelle est la flore transitoire de la peau lésée ?","Staph doré, Pseudomonas, entérobactéries, Candida","Staph epidermidis, corynébactéries","Propionibacterium acnes","Malassezia","1","'Flore transitoire : Staphylocoque doré ++ ; Bactéries Gram (-) : pseudomonas, entérobactéries, Candida spp'","Medium"
"Quels sont les gîtes bactériens cutanés ?","Plis, périnée, mains, fosses nasales","Cuir chevelu, dos","Plantes, paumes","Ongles","1","'Portage bactérien plus marqué au niveau des plis, périnée, mains, fosse nasales ⇒ gite bactériens'","Medium"
"Quel est le traitement des formes étendues d'impétigo ou d'ecthyma ?","Antibiotiques topiques et généraux","Antibiotiques topiques seuls","Antibiotiques généraux seuls","Antiseptiques seuls","1","'Formes étendues/ ecthyma : antibiotique topiques et générale'","Medium"
"Quelle est la prévention de la glomérulonéphrite post-impétigo ?","Bandelette urinaire à J21, examen de l'entourage, désinfection des foyers ORL","Vaccination","Antibiothérapie prolongée","Corticothérapie","1","'Examen de l’entourage, Bandelette urinaire à J21, Désinfection des foyers ORL'","Medium"
"Quel est le risque de manipuler un furoncle centro-facial ?","Thrombophlébite du sinus caverneux","Septicémie","Méningite","Abcès cérébral","1","'Staph maligne de la face avec thrombophlébite du sinus caverneux (très rare à si furoncle centro-facial manipulé'","Medium"
"Quels sont les diagnostics différentiels de l'érysipèle chez l'enfant ?","Hypodermite infectieuse à Haemophilus influenzae","Rosacée","Eczéma aigu","Staph maligne","1","'Chez l’enfant : hypodermite infectieuse à haemphilus influenzae'","Medium"
"Quel est le traitement des formes compliquées d'érysipèle sur terrain immunodéprimé ?","Hospitalisation, repos au lit strict, ATB IV puis per os pendant 15 jours","Ambulatoire, ATB orale 10 jours","ATB topique","Chirurgie","1","'Terrain avec tares ou immunodépression : Hospitalisation, repos au lit strict, ATB par voie IV puis per os pendant 15 jours'","Difficult"
"Quelle est la différence entre l'érysipèle et la fasciite nécrosante ?","L'érysipèle est non nécrosant, la fasciite est nécrosante","L'érysipèle est dermohypodermique, la fasciite est plus profonde","L'érysipèle répond aux ATB, la fasciite nécessite une chirurgie","Toutes les réponses","4","Le document décrit l'érysipèle comme 'non nécrosante' et mentionne 'Fasciictes nécrosantes' comme forme évolutive grave.","Difficult"
"Quel est le rôle des cellules de Langerhans dans la défense cutanée ?","Immunité cellulaire, présentation d'antigène","Production d'IgA","Sécrétion de peptides","Barrière mécanique","1","'Immunité cellule : cellules de Langerhans'","Medium"
"Qu'est-ce que la flore commensale ?","Bactéries résidentes non pathogènes qui protègent l'hôte","Bactéries pathogènes","Champignons","Virus","1","'Flore commensales ou normale (bactérie) : prédominante, commensale, non pathogène'","Easy"
"Quel est le pourcentage de staphylocoque doré dans les impétigos ?","2/3","1/2","1/3","3/4","1","'staph doré 2/3'","Easy"
