"front","back","cognitive_level"
"Qu’est-ce que le syndrome SSSS (staphylococcal scaled skin syndrome) ?","Epidermolyse staphylococcique du nourrisson ou de l’enfant : toxine exfoliante (exfoliatines A et B) donnant AEG, fièvre, choc toxinique, bulles et desquamation épidermique étendue. Prise en charge en réanimation.","Recall"
"Quels sont les diagnostics différentiels de l’impétigo ?","Piqûre d’insecte (lésion unique, douloureuse, pas de critère d’impétigo), prurigo strophulus, varicelle surinfectée.","Recall"
"Quel est le traitement topique de l’impétigo localisé ?","Antibiotiques topiques : acide fucidique crème, mupirocine crème ; antiseptiques (Dakin, Biseptine). Durée 10 jours.","Recall"
"Qu’est-ce qu’un furoncle ?","Infection bactérienne superficielle du follicule pilo-sébacé due au staphylocoque doré.","Recall"
"Qu’est-ce qu’un anthrax ?","Agglomérat de furoncles : placard inflammatoire hyperalgique parsemé de pustules, avec fusées purulentes sous-jacentes, fièvre et adénopathies régionales. Siège au cou ou au dos.","Recall"
"Qu’est-ce que la furonculose ?","Répétition d’épisodes de furoncles, passage à la chronicité sur des mois. Facteurs favorisants : diabète, surmenage, déficit immunitaire, carence martiale, obésité, hypersudation, frottement, foyer staphylococcique (narines, rétro-auriculaire, interfessier, cicatrice).","Recall"
"Quelle est la complication redoutable d’un furoncle centro-facial manipulé ?","Staphylococcie maligne de la face avec thrombophlébite du sinus caverneux (très rare).","Recall"
"Quel est le diagnostic différentiel d’un furoncle ?","Hidrosadénite (infection des glandes sudorales axillaires ou génito-pubiennes), acné (affection des glandes sébacées, polymorphisme lésionnel).","Recall"
"Qu’est-ce que l’érysipèle ?","Infection cutanée aiguë du derme et de l’hypoderme (dermohypodermite aiguë bactérienne non nécrosante), due au streptocoque bêta-hémolytique du groupe A (85%, parfois groupes B,C,G). Survient chez l’adulte après 40 ans, membre inférieur +++ ou visage.","Recall"
"Quels sont les signes cliniques de l’érysipèle ?","Début brutal : fièvre 39-40°C, frissons, AEG ; puis placard inflammatoire érythémateux, œdémateux, bien circonscrit, douloureux à la palpation, avec bourrelet périphérique. Parfois décollement bulleux superficiel. Adénopathie inflammatoire. Porte d’entrée : plaie, intertrigo inter-orteils.","Recall"
"Quels sont les signes biologiques de l’érysipèle ?","Hyperleucocytose ≥12000 avec polynucléose neutrophile >7000, syndrome inflammatoire (VS1 élevée, CRP élevée). Sérologie streptococcique possible.","Recall"
"Citez trois diagnostics différentiels de l’érysipèle du membre inférieur chez l’adulte.","Phlébite (signe de Homans positif, facteurs de risque vasculaire). Au visage : eczéma aigu, rosacée (Demodex folliculorum), staphylococcie maligne de la face.","Recall"
"Quel est le traitement antibiotique de première intention de l’érysipèle ?","Pénicilline G, amoxicilline, macrolides, synergistine. Forme non compliquée : voie orale 10 jours en ambulatoire. Terrain à risque : hospitalisation, voie IV puis per os 15 jours.","Recall"
"Qu’est-ce que la gangrène streptococcique ?","Forme grave d’infection à streptocoque A très virulent (sérotypes M1 et M3) survenant sur terrain débilité ou diabétique, après effraction cutanée minime, avec évolution nécrotique extensive au niveau d’un membre.","Recall"
"Quels sont les sérotypes de streptocoque A associés au choc toxique staphylococcique ?","Sérotypes M1 et M3 (mentionnés pour le choc toxique staph et pour la gangrène streptococcique).","Recall"
