"front","back","cognitive_level"
"Qu’est-ce que le signe du LAMBDA à l’échographie ?","Raccordement des 4 feuillets, épaississement des membranes ovulaires. Il est pathognomonique d’une grossesse bichoriale et constamment présent.","Recall"
"Quels signes échographiques orientent vers une grossesse bichoriale ?","2 sacs ovulaires avec vésicule vitelline et embryon chacun. Présence du signe du LAMBDA.","Recall"
"Quels signes échographiques orientent vers une grossesse monochoriale ?","Une seule cavité choriale, 2 vésicules vitellines et 2 embryons. Absence du signe du LAMBDA.","Recall"
"Quels sont les six diagnostics différentiels d’une grossesse multiple ?","1) Hématome périovulaire. 2) Défaut d’accolement temporaire des caduques. 3) Grossesse molaire. 4) Hydramnios sur grossesse unique. 5) Fibrome et grossesse unique. 6) Macrosomie.","Recall"
"Citez six complications des grossesses multiples.","1) Prématurité (50 %) – distension utérine et ouverture du col. 2) RCIU (syndrome transfuseur-transfusé, spécifique des grossesses monozygotes monochoriales biamniotiques). 3) HTA gravidique, prééclampsie, éclampsie (compression aorte abdominale). 4) Mortalité périnatale. 5) MFIU du fœtus transfuseur avec risque de mort in utero du jumeau survivant et lésions neurologiques sévères. 6) Malformations.","Recall"
"Quelle est la fréquence de la prématurité dans les grossesses multiples ?","50 %.","Recall"
"Quel syndrome est spécifique des grossesses monozygotes monochoriales biamniotiques ?","Le syndrome transfuseur-transfusé.","Recall"
"Quel mécanisme explique la survenue d’HTA gravidique dans les grossesses multiples ?","Compression de l’aorte abdominale.","Recall"
"Quel est le risque pour le jumeau survivant en cas de mort in utero du fœtus transfuseur ?","Risque de mort in utero du jumeau survivant et de lésions neurologiques sévères.","Recall"
"Aspect échographique d’une grossesse monochoriale biamniotique : quel type de cloison ?","Les 2 embryons sont séparés par une cloison fine.","Recall"
"Aspect échographique d’une grossesse monochoriale monoamniotique : quel type de cloison ?","Absence de cloison.","Recall"
