"question","option1","option2","option3","option4","answer","explanation","difficulty"
"La pyélonéphrite aiguë a pour enjeux :","Révélation d’une malformation et risque de séquelles","Déshydratation","Troubles ioniques","Ictère","1","Le document : ''2 enjeux : Révélation possible d’une malformation ; Risque de séquelles (ex: HTA à l’âge adulte)''.","Easy"
"Chez le nouveau-né, la recherche d’infection urinaire fait partie du bilan systématique :","De tout nouveau-né infecté","De tout nouveau-né ictérique","De tout nouveau-né hypotrophique","De tout nouveau-né prématuré","1","Le document : ''La recherche d’infection urinaire fait partie du bilan systématique de tout nouveau-né infecté''.","Easy"
"Chez le nourrisson, l’infection urinaire peut se révéler par :","Hyperthermie isolée","Hypothermie","Bradycardie","Polypnée","1","Le document : ''Hyperthermie isolée, +/- bien tolérée, parfois crise convulsive''.","Easy"
"Chez l’enfant, les douleurs de la pyélonéphrite aiguë sont :","Uniquement vésicales","Abdominales avec projection ombilicale ou lombaires","Périnéales","Lombaires basses","2","Le document : ''Douleurs abdominales +++, avec projection ombilicale fréquente ou douleurs lombaires''.","Easy"
"Le germe le plus fréquent des pyélonéphrites aiguës est :","Proteus mirabilis","Klebsiella","Escherichia coli (75%)","Staphylococcus saprophyticus","3","Le document : ''Escherichia coli (75%)''.","Easy"
"La durée totale du traitement antibiotique d’une pyélonéphrite aiguë est de :","5 à 7 jours","7 à 10 jours","10 à 15 jours","15 à 21 jours","3","Le document : ''Durée totale : 10 à 15 jours''.","Medium"
"L’hospitalisation est recommandée systématiquement chez l’enfant de moins de :","3 mois","6 mois","1 an","2 ans","1","Le document : ''Hospitalisation – Chez enfants < 3 mois car risque de dissémination systémique''.","Medium"
"L’antibioprophylaxie utilise une prise unique le soir à :","Pleine dose curative","Un tiers de la posologie curative","La moitié de la posologie curative","Le double de la posologie","2","Le document : ''Prise unique le soir, à un tiers de la posologie curative''.","Medium"
"Dans la pyélonéphrite aiguë, l’échographie rénale de contrôle doit être faite :","Dans les 72 heures du début du traitement","À 1 mois","À 3 mois","À 6 mois","1","Le document : ''Echographie rénale dans les 72 heures du début du traitement (recherche de complications, ex : abcès rénal)''.","Medium"
"La cystite d’origine virale (adénovirus) se caractérise par :","ECBU avec leucocyturie et bactériurie","Leucocyturie aseptique","Hématurie microscopique","Fièvre élevée","2","Le document : ''ECBU : leucocyturie aseptique''.","Medium"
"La cystite récidivante chez l’enfant doit faire rechercher :","Un reflux vésico-urétéral","Des fuites diurnes d’urine, jet anormal, encoprésie","Une malformation rénale","Une lithiase","2","Le document : ''Si récidivant : rechercher des fuites diurnes d’urine, jet anormal, encoprésie''.","Medium"
"Chez le nouveau-né, l’infection urinaire peut se manifester par :","Un ictère","Une hyperthermie isolée","Des convulsions","Des douleurs lombaires","1","Le document : ''Parfois ictère''.","Medium"
"La ponction sus-pubienne est un mode de recueil des urines :","De première intention","Utilisé si besoin","Réservé aux garçons","Interdit chez le nouveau-né","2","Le document : ''Voire par ponction sus-pubienne'' (parmi les modalités).","Medium"
"Les marqueurs inflammatoires (CRP, PCT) sont :","Élevés en cas de cystite","Élevés en cas d’atteinte parenchymateuse (PNA)","Normaux dans la PNA","Systématiques","2","Le document : ''Marqueurs inflammatoires (CRP, PCT) : élevés si atteinte parenchymateuse''.","Medium"
"L’hémoculture dans l’infection urinaire de l’enfant :","Est systématique","N’est pas systématique car sa positivité ne modifie ni le traitement ni le pronostic","Est indiquée chez tous les nourrissons","Remplace l’ECBU","2","Le document : ''Hémoculture : non systématique, car sa positivité ne modifie ni le traitement ni le pronostic''.","Medium"
"La cystographie est indiquée pour rechercher :","Une tumeur vésicale","Un reflux vésico-urétéral","Une lithiase","Une malformation urétrale","2","Le document : ''Cystographie : à la recherche de reflux vésico-urétéral''.","Medium"
"En cas de pyélonéphrite aiguë récidivante, la cystographie est indiquée :","Même si l’échographie est normale","Uniquement si échographie anormale","Jamais","Systématiquement avant 1 an","1","Le document : ''Si pyélonéphrite aiguë récidivante : cystographie même si échographie normale''.","Medium"
"L’antibiothérapie probabiliste de la PNA associe :","C3G + aminoside pendant 48h","C3G seule","Aminoside seul","Cotrimoxazole seul","1","Le document : ''C3G : 50mg/kg/j en une injection + un aminoside pendant 48h''.","Medium"
"La durée du traitement antibiotique de la cystite (1er épisode) est de :","5 jours","8 jours","10 jours","15 jours","2","Le document : ''durée du traitement : 8 jours''.","Medium"
"L’échographie urinaire est indiquée :","Dès le premier épisode d’infection urinaire","Seulement en cas de récidive","Seulement si fièvre","Jamais","1","Le document : ''Echographie de l’appareil urinaire : si 1ère épisode d’infection urinaire, nécessaire pour rechercher des malformations''.","Medium"
"La scintigraphie rénale est prévue si :","Infection urinaire récidivante (RVU?)","Premier épisode de cystite","Nouveau-né","Fièvre persistante","1","Le document : ''Prévoir la scintigraphie rénale si infection urinaire récidivante (RVU?)''.","Difficult"
"La pyélonéphrite décapitée se définit par :","Fièvre isolée, leucocyturie aseptique ou CRP élevée, échographie évocatrice","Fièvre et douleurs lombaires","Hématurie macroscopique","Cystite sans bactérie","1","Le document : ''Pyélonéphrite décapitée – Fièvre isolée – Persistance d’une leucocyturie aseptique ou élévation de la CRP – Echographie rénale : augmentation du volume rénal ou épaississement des parois pyéliques''.","Difficult"
"L’ECBU de contrôle après traitement d’une infection urinaire est :","Systématique","Non utile","Recommandé à J3","Recommandé à J10","2","Le document : ''ECBU de contrôle : non utile''.","Difficult"
"Le risque de séquelles rénales après pyélonéphrite aiguë est lié à :","La précocité du traitement antibiotique","La récidive et la malformation sous-jacente","L’âge de l’enfant","Le germe","2","Document : ''Risque de cicatrices rénales'' et enjeux.","Difficult"
"L’antibiothérapie prophylactique chez l’enfant de plus de 2 mois utilise :","Cefaclor","Cotrimoxazole","Amoxicilline","C3G","2","Le document : ''Prophylactique : Cefaclor chez < 2 mois, Cotrimoxazole ensuite''.","Difficult"
