"question","answer","explanation","difficulty"
"Quelle est l'évolution de l'expansion mésangiale et ses conséquences sur le DFG ?","De 27% à 37% du volume glomérulaire : augmentation du DFG. >37% : gêne la filtration, conduit à l'occlusion glomérulaire.","Le document détaille cette évolution.","Medium"
"Quelles sont les caractéristiques du stade 1 de Mogensen ?","Hypertrophie rénale et hyperfiltration glomérulaire avec augmentation du DFG de base au-dessus du DFG théorique normal et augmentation de la taille des deux reins.","Le document décrit le stade 1.","Medium"
"Quelles sont les caractéristiques du stade 2 de Mogensen ?","Phase latente ou silencieuse après quelques années d'évolution, durant plusieurs années, avec lésions histologiques minimes sans traduction clinique.","Le document décrit le stade 2.","Medium"
"Quelles sont les caractéristiques du stade 3 de Mogensen ?","Après minimum 5 ans de diabète, microalbuminurie (30-300 mg/24h) +/- HTA.","Le document décrit le stade 3.","Medium"
"Quelles sont les caractéristiques du stade 4 de Mogensen ?","Néphropathie patente clinique : protéinurie macroscopique >300 mg/24h, HTA, insuffisance rénale chronique. Protéinurie néphrotique (10-20g) : évolution terminale en 12 mois.","Le document décrit le stade 4.","Medium"
"Quelles sont les caractéristiques du stade 5 de Mogensen ?","Insuffisance rénale préterminale ou terminale, irréversible. La protéinurie diminue, la fonction rénale s'effondre. Survient 10-15 ans après le stade 3.","Le document décrit le stade 5.","Medium"
"Quelle est la particularité des lésions artériolaires dans la néphropathie diabétique ?","Elles sont précoces, se manifestant par des infiltrats hyalins dans l'espace sous-endothélial des artérioles afférentes ET efférentes (contrairement à l'HTA essentielle où l'artériole efférente est épargnée).","Le document le précise.","Medium"
"Quelle est l'attitude pratique pour le dosage de la microalbuminurie selon le document ?","Faire d'abord une bandelette urinaire (BU). Si la protéinurie est négative, alors doser la microalbuminurie pour dépister l'atteinte rénale. Ne pas doser les deux simultanément.","Le document donne cette conduite.","Medium"
"Pourquoi le diabète de type 2 évolue-t-il plus rapidement vers l'IRCT que le type 1 ?","En raison du retard de découverte du diabète de type 2 qui évolue silencieusement pendant plusieurs années avant le diagnostic.","Le document l'explique.","Difficult"
"Un patient diabétique depuis 15 ans a une microalbuminurie à 250 mg/24h, une HTA à 145/90 mmHg, une rétinopathie. Quel est le stade selon Mogensen et quel traitement instaurer ?","Stade 3 (néphropathie débutante). Traitement : contrôle glycémique (HbA1c<7%), IEC/ARA2 (dès la microalbuminurie même sans HTA), contrôle TA (<130/80), arrêt tabac.","Le document permet ce diagnostic et ce traitement.","Difficult"
"Un patient diabétique de type 1 depuis 20 ans a une protéinurie à 5g/24h, une HTA, une créatinine à 250 µmol/l. Quel est le stade et quel est le pronostic à 12 mois ?","Stade 4 (néphropathie patente). Protéinurie néphrotique → évolution très rapide : stade terminal en environ 12 mois.","Le document le précise.","Difficult"
"Quelle est l'explication physiopathologique de l'augmentation initiale du DFG puis de sa diminution terminale ?","Initiale : expansion mésangiale <37% (augmente surface de filtration) + vasodilatation afférente → hyperfiltration. Terminale : expansion >37% gêne la filtration + sclérose → chute du DFG.","Le document explique cette évolution biphasique.","Difficult"
"Un patient a une microalbuminurie à 3000 mg/24h. Pourquoi parle-t-on encore de microalbuminurie selon le document ?","Car la dénomination ''microalbuminurie'' dépend de la méthode de dosage, non du chiffre absolu. En pratique, on utilise le terme microalbuminurie tant que la BU est négative.","Le document l'explique.","Difficult"
"Quelle est l'action spécifique des IEC/ARA2 sur le rein indépendamment de leur effet hypotenseur ?","Réduction de l'hyperpression intraglomérulaire par vasodilatation de l'artériole efférente (diminution de la pression de filtration).","Le document mentionne ''action spécifique sur la réduction de l'hyperpression intraglomérulaire''.","Difficult"
"Quels sont les trois mécanismes de l'hyperfiltration glomérulaire détaillés dans le document ?","1) Augmentation de la pression artérielle systémique ; 2) Modifications de la microcirculation intrarénale (vasodilatation afférente via IGF1) ; 3) Hypertrophie glomérulaire augmentant la surface de filtration.","Le document détaille ces trois mécanismes.","Difficult"
"Pourquoi les IEC/ARA2 sont-ils indiqués même en l'absence d'HTA dans la néphropathie diabétique ?","Car ils réduisent l'hyperpression intraglomérulaire (protecteurs) indépendamment de leur effet hypotenseur, ralentissant la progression de la néphropathie.","Le document le précise.","Difficult"
"Quelle est l'évolution de la taille des reins aux différents stades de la néphropathie diabétique ?","Stade 1 : hypertrophie rénale. Stade 3 : taille normale. Stade 5 : atrophie possible mais non spécifique.","Le document mentionne ''Tailles des reins normales'' au diagnostic.","Difficult"
"Quel est le bilan biologique de débrouillage devant une fatigue chez un diabétique selon le document ?","NFS, CRP, VSH, glycémie, transaminases, créatinine, BU, magnésémie, calcémie, EPP.","Le document le précise.","Medium"
"Quelles sont les lésions glomérulaires observées dans la classification de Kimmelstiel-Wilson ?","Glomérulosclérose diffuse ou nodulaire (lésions nodulaires de Kimmelstiel-Wilson) par expansion mésangiale.","Le document le mentionne.","Medium"
"Pourquoi le diagnostic de néphropathie diabétique est-il difficile à Madagascar ?","Car le retard diagnostic du diabète peut aller jusqu'à 7 ans.","Le document le précise.","Medium"
"Quels sont les quatre mécanismes de l'albuminurie détaillés dans le document ?","1) Altération qualitative de la membrane basale (glycosylation) ; 2) Augmentation de la taille des pores ; 3) Anomalie de sélectivité de charge ; 4) Élévation du gradient de pression hydrostatique trans-membranaire.","Le document détaille ces mécanismes.","Difficult"
"Quelle est la particularité des lésions artériolaires dans la néphropathie diabétique par rapport à l'HTA essentielle ?","Dans la ND, les artérioles afférentes ET efférentes sont touchées (infiltrats hyalins). Dans l'HTA essentielle, l'artériole efférente est épargnée.","Le document mentionne l'atteinte des deux types d'artérioles.","Difficult"
"Quelle est l'évolution de l'hémostase au stade 5 ?","La protéinurie diminue car le nombre de néphrons fonctionnels s'effondre.","Le document l'explique.","Difficult"
"Quels sont les huit éléments du traitement de la néphropathie diabétique selon le document ?","1) Normalisation glycémique (HbA1c<7%) ; 2) Cible TA<130/80 ; 3) IEC/ARA2 dès microalbuminurie ; 4) Arrêt tabac ; 5) Traiter dyslipidémie ; 6) Traiter infections urinaires ; 7) Traiter obstacle urinaire ; 8) Corriger obésité.","Le document liste ces éléments.","Difficult"
"Un patient diabétique a une protéinurie à 0 mg/24h à la BU mais une microalbuminurie à 150 mg/24h. Comment interpréter et quel est le stade ?","Stade 3 (néphropathie débutante). La BU ne détecte que la protéinurie macroscopique ; la microalbuminurie nécessite un dosage spécifique. Dépistage précoce.","Le document explique cette démarche.","Difficult"
"Quel est l'effet de la glycosylation des protéines de la membrane basale sur la perméabilité glomérulaire ?","La glycosylation modifie la sélectivité de charge et la structure de la membrane basale, augmentant la perméabilité aux macromolécules (albumine).","Le document l'explique.","Difficult"
"Quelle est l'importance de la rétinopathie diabétique comme critère diagnostique de la ND ?","La rétinopathie diabétique est souvent associée à la néphropathie diabétique. Son absence doit faire rechercher une autre cause de néphropathie.","Le document le mentionne comme critère.","Medium"
"Pourquoi l'hématurie fait-elle rechercher une autre cause que la néphropathie diabétique ?","Car la néphropathie diabétique pure n'entraîne pas d'hématurie (''Pas d'hématurie'' est un critère diagnostique).","Le document le précise.","Medium"
"Quel est le délai entre le stade 3 et le stade 5 selon Mogensen ?","10 à 15 ans après l'apparition du stade 3.","Le document le précise.","Medium"
