question, option1, option2, option3, option4, answer, explanation, difficulty
"Quel est le signe clinique de rupture utérine ?", "Augmentation des contractions", "Disparition de la douleur (ne se contracte plus)", "Fièvre", "Hémorragie extériorisée", "2", "Le document : 'Et surtout disparition de la douleur (ne se contracte plus)'", "Medium"
"Quelle est la conséquence d'une PT négligée sur le fœtus ?", "Macrosomie", "Mort fœtale (comprimé, asphyxié, traumatisé)", "Prématurité", "RCIU", "2", "Le document : 'Mort foetale (comprimé, asphyxié, traumatisé)'", "Easy"
"Quelle malformation utérine favorise la PT ?", "Utérus rétroversé", "Utérus cordiforme à grand axe transversal", "Utérus bicorne", "Utérus septé", "2", "Le document : 'Malformations utérines : utérus cordiforme à grand axe transversal'", "Easy"
"Quelle cause maternelle favorise une PT accidentelle ?", "Utérus cicatriciel", "Utérus vaste, atone des multipares", "Fibrome sous-séreux", "Placenta praevia", "2", "Le document : 'Utérus vaste, atone des multipares'", "Easy"
"Quelle pathologie ovulaire favorise une PT ?", "Oligoamnios", "Hydramnios", "Insertion vélamenteuse", "Circulaire du cordon", "2", "Le document : 'Hydramnios'", "Easy"
"Quel examen confirme le diagnostic de PT ?", "Radiographie", "IRM", "Échographie", "Scanner", "3", "Le document : 'Echographie : Confirme le diagnostic'", "Easy"
"Quelle est la conduite à tenir devant une rupture utérine sur PT ?", "Césarienne", "Laparotomie (hystérectomie ou hystéroraphie selon parité)", "Version par manœuvre interne", "Expectative", "2", "Le document : 'Rupture utérine : laparotomie (hystérectomie ou hystéroraphie: selon la parité)'", "Medium"
"Quelle est la conduite à tenir devant une PT du deuxième jumeau ?", "Césarienne", "Version par manœuvre interne (VMI)", "Version par manœuvre externe", "Expectative", "2", "Le document : 'PT du deuxième jumeau : VMI : grande extraction'", "Medium"
"Quelle est la conséquence d'une rupture utérine sur le fœtus ?", "RCF normal", "Bruits du cœur fœtaux absents", "Tachycardie fœtale", "Bradycardie", "2", "Le document : 'Fœtus sous la paroi, bdcf absent'", "Medium"
"Quelle est la particularité de la PT dorso-supérieure ?", "La plus fréquente", "Rare, responsable de déformation rachidienne en hyperextension (fœtus volant)", "Toujours réductible", "Bénigne", "2", "Le document : 'Autres : dorso-supérieur = foetus volant, rare responsable de déformation rachidienne en hyperextension'", "Difficult"
"Quel est le risque de la version par manœuvre interne (VMI) ?", "Rupture utérine provoquée", "Procidence du cordon", "Hémorragie", "Infection", "1", "Le document : 'Rupture utérine : Provoquée : au cours de la VMI'", "Medium"
"Quelle est la précaution à prendre avant une VME ?", "Patient à jeun", "Patient sous β-mimétique, près d'un bloc opératoire, RCF avant/après", "Patient sous anticoagulants", "Patient sous corticoïdes", "2", "Le document : 'Précautions : 35-36 SA, près d'un bloc opératoire, RCF avant/après, patiente à jeun sous β-mimétique'", "Medium"
"Quelle est la cause de PT primitive constante et irréductible ?", "Hydramnios", "Placenta praevia", "Prématurité", "RCIU", "2", "Le document : 'Placenta prævia' dans PT primitive", "Medium"
"Quelle est la cause de PT accidentelle ?", "Malformation utérine", "Fibromyome utérin", "Prématurité", "Bassin rétréci", "3", "Le document : 'Prématurité' dans PT accidentelle", "Medium"
"Où sont perçus les bruits du cœur fœtaux dans une PT ?", "Au niveau du fond utérin", "Dans la région péri-ombilicale du côté de la tête fœtale", "Au-dessus du détroit", "Dans le flanc", "2", "Le document : 'Bruits du coeur foetaux dans la région péri-ombilicale du côté de la tête foetale'", "Medium"
"Quel est l'aspect de la hauteur utérine dans une PT ?", "Augmentée", "Diminuée par rapport à l'âge présumé", "Normale", "Très augmentée", "2", "Le document : 'Hauteur utérine diminuée par rapport à l'âge présumée de la grossesse'", "Easy"
"Quelle est la conséquence d'une PT sur les membranes ?", "Rupture prématurée fréquente", "Membranes intactes systématiquement", "Hydramnios", "Oligoamnios", "1", "Le document : 'Rupture des membranes' dans l'épaule négligée", "Medium"
"Quelle est la conduite devant un fœtus décédé en PT ?", "Césarienne systématique", "La conduite dépend de l'étiologie de la mort fœtale", "Version par manœuvre interne", "Expectative", "2", "Le document : 'Foetus décédé : la conduite dépend de l'étiologie de la mort foetale'", "Medium"
"Quelles sont les trois conditions de l'épaule négligée ?", "Patiente en travail, membranes intactes, col ouvert", "Patiente en travail, rupture des membranes, ouverture du col", "Patiente au repos, membranes intactes, col fermé", "Patiente en travail, membranes intactes, col fermé", "2", "Le document : 'Trois conditions : Patiente en travail, Rupture des membranes, Ouverture du col'", "Difficult"
