"question","answer","explanation","difficulty"
"Le fibroactitest est une méthode invasive d'évaluation de la fibrose.","False","Non invasive (prélèvement sanguin).","Easy"
"L'élastométrie (fibroscan) mesure la vitesse de propagation d'une onde.","True","Document.","Medium"
"Dans l'infection chronique par virus sauvage sans lésion, les ALAT sont normales.","True","Document.","Medium"
"Dans l'hépatite chronique par virus mutant, l'Ag HBe est positif.","False","Ag HBe négatif, Ac anti-HBe positif.","Medium"
"L'hépatite fulminante associe encéphalopathie et syndrome hémorragique.","True","Document.","Easy"
"Le facteur V est un marqueur de gravité de l'hépatite fulminante.","True","Document.","Medium"
"Le paracétamol est une cause fréquente d'hépatite fulminante.","True","Document.","Easy"
"L'hépatite E peut donner des manifestations neurologiques comme le syndrome de Guillain-Barré.","True","Document.","Medium"
"L'hépatite E évolue souvent vers la chronicité chez l'immunocompétent.","False","Chez l'immunodéprimé seulement.","Medium"
"Les IgM anti-VHA permettent de diagnostiquer une hépatite A aiguë.","True","Document.","Easy"
"Les IgG anti-VHA indiquent une infection ancienne ou une vaccination.","True","Document (implicite).","Medium"
"La charge virale du VHC est recherchée par PCR.","True","Document.","Easy"
"L'Ag VHD apparaît 2-4 semaines après le début clinique.","True","Document.","Medium"
"Dans la co-infection VHB-VHD, on retrouve des IgM anti-HBc.","True","Document.","Medium"
"Dans la surinfection VHD, on retrouve des IgG anti-HBc.","True","Document.","Medium"
"Le VHE de génotype 3 est retrouvé chez le porc.","True","Document.","Easy"
"Le VHE de génotype 1 et 2 est retrouvé chez l'homme.","True","Document.","Easy"
"La PCR VHE est l'examen de première intention chez l'immunocompétent.","False","Réservé aux immunodéprimés.","Medium"
"Les selles décolorées sont un signe de cholestase.","True","Document.","Easy"
"Les urines foncées sont dues à la bilirubinurie.","True","Document.","Easy"
"L'hypogammaglobulinémie est un signe biologique de l'hépatite aiguë.","True","Document.","Medium"
"La VS est augmentée dans l'hépatite aiguë.","True","Document.","Easy"
"Le TP et le facteur V sont des marqueurs de synthèse hépatique.","True","Document.","Easy"
"Dans l'insuffisance hépatocellulaire, le cholestérol total est augmenté.","False","Diminué.","Medium"
"La bilirubine conjuguée est augmentée dans la cholestase.","True","Document.","Easy"
"La bilirubine libre est augmentée dans l'insuffisance hépatocellulaire.","True","Document.","Easy"
"Les transaminases sont normales dans l'hépatite aiguë.","False","Élevées (10-100N).","Easy"
"Les transaminases sont plus élevées que les PAL dans l'hépatite cytolytique.","True","Document.","Medium"
"L'hépatite A touche principalement les adultes de plus de 40 ans à Madagascar.","False","10-20 ans.","Easy"
"Le VHB peut se transmettre par la salive.","True","Document.","Medium"
"Le VHC se transmet rarement par voie sexuelle.","True","Document.","Medium"
"La transmission mère-enfant du VHC survient surtout chez les femmes immunodéprimées.","True","Document.","Medium"
"Le virus mutant pré-C est associé à un Ag HBe négatif.","True","Document.","Easy"
"La présence d'Ac anti-HBe est toujours synonyme de bonne évolution.","False","Sauf virus mutant où réplication persiste.","Medium"
"L'ADN VHB sérique signifie une réplication virale.","True","Document.","Easy"
"L'ARN VHC sérique signifie une réplication virale.","True","Document.","Easy"
"L'hépatite fulminante peut être due à une exacerbation de la maladie de Wilson.","True","Document.","Medium"
"L'hépatite fulminante peut être due à la cocaïne.","True","Document.","Easy"
"L'ecstasy peut provoquer une hépatite fulminante.","True","Document.","Easy"
"La forme cholestatique de l'hépatite B nécessite une échographie pour éliminer une obstruction.","True","Document.","Medium"
"L'hépatite C aiguë est le plus souvent asymptomatique.","True","Document.","Easy"
"L'hépatite C aiguë peut donner un ictère dans 10% des cas.","True","Document (rare).","Medium"
"L'hépatite C aiguë évolue rarement vers la chronicité.","False","50-80% de chronicité.","Easy"
"L'hépatite D est fréquente sans VHB.","False","Ne peut exister sans VHB.","Easy"
"Le VHE est un virus à ARN.","True","Document.","Easy"
"Le VHE peut contaminer par l'intermédiaire de viande de porc insuffisamment cuite.","True","Document.","Easy"
"Le VHE de génotype 5 et 6 est retrouvé chez le sanglier.","True","Document.","Easy"
"Le VHE de génotype 7 et 8 est retrouvé chez le chameau.","True","Document.","Easy"
"L'hépatite E est la première cause d'hépatite aiguë en Afrique.","True","Document (1ère cause mondiale).","Medium"
"L'hépatite E chronique n'existe pas.","False","Existe chez l'immunodéprimé.","Medium"
"L'hépatite E peut évoluer vers la cirrhose chez l'immunodéprimé.","True","Document.","Medium"
"Le diagnostic de l'hépatite E chez l'immunocompétent repose sur la PCR.","False","Sur les IgM anti-VHE.","Medium"
"L'Ag HBs est le premier marqueur à apparaître après l'infection par VHB.","True","Document.","Medium"
"Les Ac anti-HBc apparaissent 2-3 semaines après l'Ag HBs.","True","Document.","Medium"
"Les Ac anti-HBc IgG persistent toute la vie.","True","Document.","Medium"
"Le 'trou sérologique' correspond à l'intervalle entre la disparition de l'Ag HBs et l'apparition des Ac anti-HBs.","True","Document.","Medium"
"Les IgM anti-HBc permettent de combler le trou sérologique.","True","Document.","Medium"
"Le VHC a 6 génotypes.","True","Document.","Easy"
"Le VHD est un virus à ARN circulaire.","True","Document.","Medium"
"Le VHD a une double enveloppe.","True","Document.","Medium"
"Le VHE est un virus à ARN.","True","Document.","Easy"
"Le VHE peut être transmis par transfusion sanguine.","True","Document.","Easy"
"La mononeuropathie multiple est une manifestation neurologique de l'hépatite E.","True","Document.","Medium"
"La méningoradiculite peut compliquer l'hépatite E.","True","Document.","Medium"
"Le syndrome de Personnage Turner est une névralgie amyotrophique de l'épaule associée à l'hépatite E.","True","Document.","Medium"
"L'hépatite A peut donner une hépatite fulminante, mais c'est rare.","True","Document.","Easy"
"L'hépatite C ne donne jamais d'hépatite fulminante.","True","Document.","Easy"
"L'hépatite B aiguë évolue vers la chronicité dans plus de 50% des cas.","False","Le pourcentage n'est pas donné, mais moins que le VHC.","Medium"
"L'Ag HBe est un marqueur de chronicité.","False","Marqueur de réplication, pas spécifique de chronicité.","Medium"
"La présence d'Ac anti-HBe chez un patient Ag HBs positif indique toujours une bonne évolution.","False","Virus mutant possible.","Medium"
"Le facteur V est un marqueur plus fiable que le TP dans l'évaluation de l'IHC.","Non dit","Document : 'TP et facteur V diminués (suffisent en pratique)'.","Difficult"
