"question","answer","explanation","difficulty"
"Quel est le mécanisme de la cataracte cortisonique ?","Les corticoïdes (iatrogènes) provoquent une cataracte sous-capsulaire postérieure par accumulation de dérivés glucocorticoïdes dans le cristallin, altérant les fibres cristalliniennes.","Document : iatrogène : corticoïdes.","Medium"
"Pourquoi la cataracte est-elle la première cause de cécité dans les pays en voie de développement ?","En raison du manque d’accès à la chirurgie, du vieillissement de la population, et de l’absence de dépistage systématique, contrairement aux pays développés où elle est prise en charge précocement.","Document : problème de santé publique.","Medium"
"Quel est le signe clinique de la cataracte hypermûre ?","La capsule antérieure est plissée, le cristallin est totalement opaque et peut commencer à se déshydrater.","Le document le définit.","Medium"
"Comment se manifeste la cataracte morgagnienne ?","Le noyau du cristallin, devenu plus dense, descend par gravité en bas du sac capsulaire, laissant une partie supérieure liquéfiée.","Document : noyau abaissé en inférieur.","Medium"
"Un enfant de 3 mois présente une leucocorie, un strabisme, et un nystagmus. Quel est le diagnostic probable et quel examen confirme ?","Cataracte congénitale. Confirmation : examen à la lampe à fente après dilatation pupillaire, éventuellement sous anesthésie générale, montrant une opacification du cristallin.","Document : cataracte congénitale.","Difficult"
"Un patient de 70 ans, diabétique, a une baisse progressive de la vision depuis 1 an. À l’examen, acuité visuelle à 4/10, cristallin opaque, fond d’œil non visible. Quel est le geste à réaliser avant la chirurgie ?","Une échographie oculaire pour explorer le segment postérieur (rétine, vitré) car le fond d’œil n’est pas visible à cause de l’opacité cristallinienne.","Document : échographie avant traitement si cataracte totale.","Difficult"
"Pourquoi la phacoémulsification est-elle contre-indiquée en cas de cataracte mûre ?","Le noyau est très dense et dur. L’énergie ultrasonore nécessaire serait trop élevée, risquant de brûler l’endothélium cornéen, de rompre la capsule postérieure et de provoquer un issue de vitré.","Document : contre-indiquée devant une cataracte mûre.","Difficult"
"Un patient a une cataracte post-traumatique suite à une plaie cornéenne suturée il y a 5 jours. Peut-on opérer la cataracte immédiatement ?","Non. Il faut attendre 15 jours à 1 mois après la suture de la plaie pour permettre la cicatrisation cornéenne et diminuer le risque inflammatoire et infectieux.","Document : délai de 15j à 1 mois.","Difficult"
"Quelles sont les trois options de correction de l’aphakie après chirurgie et quelles sont leurs limites ?","1) Implant intra-oculaire : meilleure option, mais nécessite une capsule. 2) Lunettes : correction lourde (10-12 dioptries), effet loupe, champ visuel réduit. 3) Lentilles de contact : manipulation complexe, risque infectieux.","Document : correction de l’aphakie.","Difficult"
"Expliquez le rôle de l’épithélium germinatif antérieur du cristallin.","Il est situé sous la capsule antérieure. Il se divise et produit les nouvelles fibres cristalliniennes qui viennent s’ajouter au cortex, faisant croître le cristallin tout au long de la vie.","Document : épithélium antérieur germinatif.","Difficult"
"Pourquoi le syndrome de Lowe associe-t-il une cataracte à un rachitisme vitamino-résistant ?","Le syndrome de Lowe est une maladie génétique liée à l’X (oculocérébrorénal) avec un défaut du métabolisme phospho-calcique, entraînant un rachitisme et une cataracte congénitale.","Document : syndrome de Lowe.","Difficult"
"Quelle est la différence entre la cataracte nucléaire et la cataracte sous-capsulaire postérieure sur le plan fonctionnel ?","La cataracte nucléaire entraîne une myopie d’indice et une baisse progressive. La cataracte sous-capsulaire postérieure donne une baisse précoce de la vision de près et une photophobie marquée.","Basé sur les classifications.","Difficult"
