"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelles sont les trois options optiques pour corriger l’aphakie après chirurgie ?","Implant intra-oculaire, lunettes, lentilles de contact","Implant intra-oculaire uniquement","Lunettes uniquement","Lentilles de contact uniquement","1","Le document liste ces trois options.","Medium"
"Pourquoi la cataracte est-elle un problème de santé publique ?","Parce qu’elle est contagieuse","Parce qu’elle est la première cause de cécité évitable dans les pays en développement, touchant des millions de personnes","Parce qu’elle est mortelle","Parce qu’elle touche les enfants","2","Document : 1ère cause de cécité dans les PVVD.","Medium"
"Quel est le rôle du ligament suspenseur de Zinn ?","Maintient le cristallin en place, le relie de son équateur au corps ciliaire","Sécrète l’humeur aqueuse","Accommodation","Protection du cristallin","1","Le document : « Maintenu en place par des fibres du ligament suspenseur de Zinn ».","Medium"
"Un enfant présente une leucocorie, un strabisme et un nystagmus. Quel est le diagnostic le plus probable ?","Cataracte congénitale","Rétinoblastome","Glaucome congénital","Uvéite","1","Le document décrit ces signes dans la cataracte congénitale.","Medium"
"Un patient de 65 ans se plaint d’une baisse progressive de la vision sur 2 ans, d’une diplopie monoculaire et d’éblouissements. La lampe à fente montre un cristallin opaque. Quel est le diagnostic ?","Glaucome chronique","Cataracte sénile","DMLA","Décollement de rétine","2","Le TDD est la cataracte sénile.","Medium"
"Quelle infection bactérienne est citée comme cause de cataracte congénitale ?","Syphilis","Tuberculose","Listériose","Chlamydia","1","Le document mentionne : « Bactérienne : syphilis ».","Medium"
"Quel syndrome malformatif est associé à la cataracte congénitale ?","Syndrome de Down (trisomie 21)","Syndrome de Marfan","Syndrome d’Ehlers-Danlos","Syndrome de Klinefelter","1","Le document cite : « trisomie 21 ».","Medium"
"Quelle anomalie métabolique lipidique est citée comme cause de cataracte congénitale ?","Maladie de Gaucher","Maladie de Fabry","Maladie de Niemann-Pick","Hyperlipoprotéinémie type II","2","Le document mentionne : « Anomalie du métabolisme lipidique : maladie de Fabry ».","Medium"
"Un patient diabétique depuis 20 ans présente une baisse progressive de la vision. Quel type de cataracte est le plus probable ?","Cataracte sénile","Cataracte métabolique secondaire au diabète","Cataracte traumatique","Cataracte iatrogène aux corticoïdes","2","Le document liste le diabète parmi les pathologies générales.","Difficult"
"Pourquoi l’extraction extra-capsulaire laisse-t-elle en place la capsule postérieure ? Quel avantage cela présente-t-il ?","Pour permettre la pose d’un implant dans le sac capsulaire, meilleure stabilité et réduction des complications","Pour faciliter l’opération","Pour réduire le temps opératoire","Pour éviter l’hémorragie","1","Le document : extraction extra-capsulaire en laissant en place la capsule.","Difficult"
"Un patient a une cataracte hypermûre. Quel aspect clinique observe-t-on ?","Capsule antérieure plissée","Noyau abaissé en inférieur","Opacification totale","Cristallin blanc","1","Le document définit : « Hypermûre : capsule antérieure plissée ».","Difficult"
"Pourquoi la cataracte congénitale est-elle plus grave que la cataracte sénile ?","Parce qu’elle est douloureuse","Parce qu’elle entraîne une amblyopie irréversible si non traitée précocement, avec risque de nystagmus et de strabisme","Parce qu’elle est maligne","Parce qu’elle est bilatérale","2","Le document : retentissement visuel (amblyopie), complications opératoires, équipement difficile.","Difficult"
"Quelle est la différence entre l’accommodation en vision de loin et en vision de près ?","Loin : zonule tendue, cristallin plat ; Près : muscle ciliaire contracté, zonule rétractée, cristallin bombé","Loin : cristallin bombé ; Près : cristallin plat","Aucune différence","Loin : contraction ciliaire","1","Le document explique ce mécanisme physiologique.","Difficult"
