"question","answer","explanation","difficulty"
"Citez deux causes cardiaques d’IC chez le grand enfant.","Cardiopathie rhumatismale, myocardiopathie, péricardite, endocardite infectieuse, trouble du rythme, maladie de Kawasaki.","Document.","Medium"
"Quelle est la place de la spironolactone dans le traitement de l’IC ?","Utilisée surtout quand l’enfant est stabilisé (phase chronique).","Document.","Medium"
"Quels sont les moyens non médicamenteux de la prise en charge de l’IC ?","Hospitalisation, monitoring, repos, position demi-assise, oxygénothérapie, restriction hydrique, régime hyposodé, apport calorique suffisant.","Document.","Medium"
"Pourquoi la dose de captopril doit-elle être augmentée progressivement ?","Pour éviter une hypotension brutale.","Document : ''dose la plus faible et augmentation progressive''.","Medium"
"Quel est le pronostic à court terme de l’IC ?","Mortalité importante en phase aiguë.","Évolution et pronostic.","Medium"
"Quels sont les principaux facteurs pronostiques de l’IC ?","Étiologie, âge, précocité du diagnostic, qualité de la prise en charge.","Document.","Medium"
"Pourquoi la tachycardie est-elle délétère dans l’IC ?","Car elle raccourcit la diastole, diminuant le remplissage coronaire et la précharge.","Physiopathologie.","Difficult"
"Expliquez le rôle de l’échocardiographie-doppler dans l’IC.","Permet de visualiser les anomalies cardiaques structurelles (cardiopathies), la fonction ventriculaire, les shunts, les valvulopathies, et d’orienter le diagnostic étiologique.","Document.","Difficult"
"Quelle est la particularité de l’hépatomégalie dans l’IC (consistance, douleur) ?","Ferme, douloureuse, surface lisse, bord inférieur mousse.","Document.","Difficult"
"Pourquoi la turgescence des veines jugulaires est-elle difficile à apprécier chez le nourrisson ?","En raison de la brièveté du cou et de la graisse sous-cutanée.","Document (''signes rares et difficiles à apprécier chez le nouveau-né et le nourrisson'').","Difficult"
"Citez deux causes extracardiaques rénales d’IC chez le nourrisson.","HTA, glomérulonéphrite aiguë (GNA), syndrome hémolytique et urémique (SHU).","Document.","Difficult"
"Quel est le risque de l’hyperthyroïdie sur le cœur ?","Augmentation de la fréquence cardiaque et de la contractilité, pouvant aboutir à une IC.","Document.","Difficult"
"Pourquoi l’hypocalcémie peut-elle provoquer une IC ?","Car le calcium est essentiel à la contraction myocardique ; une hypocalcémie diminue la contractilité.","Document.","Difficult"
"Quel est le mécanisme de l’IC dans les shunts gauche-droit ?","Augmentation du retour veineux pulmonaire → surcharge volumétrique du ventricule gauche → augmentation de la précharge → dilatation → IC.","Document.","Difficult"
"Pourquoi une péricardite constrictive peut-elle entraîner une IC ?","Elle diminue la compliance ventriculaire, limitant le remplissage (précharge).","Document.","Difficult"
"Quelle est l’importance de l’ECG dans le bilan d’IC ?","Recherche de troubles du rythme (tachycardie, bradycardie), d’une ischémie, d’une hypertrophie ventriculaire.","Document.","Medium"
"Quel est le traitement étiologique d’une cardiopathie congénitale compliquée d’IC ?","Chirurgie cardiaque ou interventionnel (non détaillé mais implicite).","Document.","Medium"
"Quelle surveillance paraclinique est nécessaire sous IEC et diurétiques ?","Ionogramme sanguin, créatininémie, ECG.","Document.","Medium"
"Comment évolue l’IC à moyen et long terme ?","Le pronostic dépend de l’étiologie.","Document.","Medium"
"Quels sont les quatre signes évocateurs d’IC selon la conclusion ?","Polypnée, tachycardie, signes de congestion cardiaque (hépatomégalie, cardiomégalie).","Conclusion.","Easy"
