"front","back","cognitive_level"
"Qu’est-ce que le syndrome de Hugh-Fitz-Curtis ?","Douleurs péri-hépatiques survenant au cours d’une infection génitale haute (séquelle de Chlamydia).","Recall"
"Dans quels quatre cas un prélèvement vaginal est-il indiqué ?","1) Symptomatologie atypique. 2) Urétrite chez le partenaire. 3) Échec du traitement médical. 4) Récidives.","Recall"
"Quels sont les examens biologiques de terrain à réaliser devant une leucorrhée récidivante ?","Glycémie à jeun et HbA1c (diabète), bilan immunitaire si suspicion, recherche d’IST.","Recall"
"Quel examen parasitologique chez la petite fille évoque une oxyurose ?","Scotch test.","Recall"
"Citez quatre diagnostics différentiels des leucorrhées.","1) Leucorrhées physiologiques. 2) Incontinence urinaire. 3) Rupture de la poche amnio-choriale (si grossesse). 4) Hydrorrhées de la grossesse.","Recall"
"Quelles sont les deux situations de terrain qui rendent une leucorrhée grave ?","1) Immunodépression (risque de propagation et aggravation). 2) Grossesse (risque MAP, FCS, GEU).","Recall"
"Quels sont les trois groupes d’étiologies des leucorrhées chez la femme en âge de procréer ?","1) Vulvo-vaginites. 2) Cervicites. 3) Endocervicites.","Recall"
"Quelles sont les caractéristiques de la leucorrhée à Trichomonas vaginalis ?","Leucorrhées abondantes, fluides, verdâtres, spumeuses et nauséabondes. Vulve framboisée. Vagin rouge granuleux. Col framboisé.","Recall"
"Quels sont les terrains favorisant une vulvovaginite mycosique à Candida ?","Diabète, grossesse, immunodépression, traitement immunosuppresseur, antibiothérapie, défaut ou excès d’hygiène.","Recall"
"Quelles sont les caractéristiques cliniques d’une vulvovaginite mycosique ?","Prurit vulvo-vaginal intense, brûlures, dyspareunie. Vulve sèche et œdématiée, lésions de grattage. Leucorrhées blanchâtres caillebottées.","Recall"
"Qu’est-ce qu’une vaginose bactérienne et quelles en sont les caractéristiques ?","Prévalence 40-50 %. Leucorrhées abondantes, fluides, homogènes, nauséabondes (odeur poisson pourri), blanc-grisâtres. Pas d’inflammation cervico-vaginale ni vulvaire. Test à la potasse positif, pH > 4,5, présence de clue cells.","Recall"
"Quel est le germe responsable de la cervicite à gonocoque et quelles en sont les caractéristiques ?","Neisseria gonorrhoeae. Terrain : comportement sexuel à risque. Leucorrhées jaunes verdâtres purulentes. Signes de skénite et/ou bartholinite. Diagnostic : diplocoques Gram négatif à la coloration de Gram, culture.","Recall"
"Quel est le germe responsable de la cervicite à Chlamydia et quelles en sont les particularités ?","Chlamydia trachomatis. Terrain : jeune femme classe sociale aisée. Parfois asymptomatique. Douleurs hypogastriques ou péri-hépatiques spontanées (syndrome de Hugh-Fitz-Curtis). Diagnostic : sérologie ou PCR sur prélèvement vaginal.","Recall"
"Qu’est-ce qu’une vulvovaginite atrophique sénile ?","Due à une carence hormonale chez la femme ménopausée. Signes : leucorrhées d’aspect variable, prurit, dyspareunie.","Recall"
"Quels signes cliniques doivent faire rechercher une pathologie néoplasique chez une femme ménopausée ?","Leucorrhées et/ou hydrorrhées, métrorragies spontanées ou post-traumatiques, utérus volumineux au TV, adénopathies. Diagnostic : biopsie endométriale ou cervicale.","Recall"
"Quelles sont les quatre causes de leucorrhée chez la petite fille ?","1) Corps étrangers intravaginaux. 2) Défaut d’hygiène. 3) Vulvo-vaginites infectieuses (germes banaux, mycoses, Trichomonas). 4) Oxyures.","Recall"
"Quels sont les germes les plus fréquemment responsables de leucorrhée chez la femme enceinte ?","Streptococcus agalactiae, Escherichia coli, Staphylococcus aureus, Haemophilus influenzae, Streptococcus pneumoniae, Streptococcus pyogenes, Candida albicans.","Recall"
"Quel est le message de la conclusion concernant la hantise étiologique ?","La hantise est de passer à côté d’une IST.","Recall"
