question, answer, explanation, difficulty
"Quels sont les germes responsables de la vulvovaginite à pyogènes ?", "Streptocoques du groupe B, Staphylocoques, Entérocoques, Mycoplasme, Protéus, germes anaérobies", "Document énumère ces germes", "Medium"
"Pourquoi la recherche d'IST est-elle importante devant une leucorrhée ?", "Car la leucorrhée peut être le symptôme d'une IST (gonocoque, chlamydia, trichomonas), avec risque de séquelles (stérilité)", "Document : 'Etiologie : La hantise est de passer à côté d'une IST'", "Medium"
"Quels sont les diagnostics différentiels des leucorrhées ?", "Leucorrhées physiologiques, incontinence urinaire, rupture de la poche amnio-choriale (si grossesse), hydrorrhées de grossesse", "Document énumère ces diagnostics", "Easy"
"Expliquez le rôle de la glaire cervicale dans la fertilité.", "Translucide, filante, cristallisant en fougère, elle permet le passage des spermatozoïdes lors de l'ovulation", "Document : 'Analogue au blanc d'oeuf cru, Cristallisant feuille de fougère, abondante lors de l'ovulation'", "Medium"
"Quels sont les signes physiques orientant vers une infection génitale haute ?", "Douleur à la mobilisation utérine, empâtement des culs-de-sac cervicaux, masses latéro-utérines, douleurs périhépatiques", "Document : 'Douleur à la mobilisation utérine, Empâtement des culs-de-sac cervicaux, Masses latéro-utérines'", "Difficult"
"Quelle est la flore vaginale normale chez la femme enceinte ?", "Dominée par les bacilles de Döderlein, avec présence possible de Streptococcus agalactiae, E. coli, Candida, etc.", "Document : 'Flore dominante : bacilles de Döderlein' puis liste des germes concernés", "Medium"
"Pourquoi la vaginose bactérienne est-elle fréquente chez la femme enceinte (10-20%) ?", "Modifications hormonales, alcalinisation vaginale, modification de la flore", "Document : 'Chez la femme enceinte : 10 à 20%'", "Medium"
"Quel est le risque d'une vaginose bactérienne non traitée chez la femme enceinte ?", "Menace d'accouchement prématuré (MAP), fausse couche spontanée (FCS)", "Document : 'Grossesse : risque de MAP (menace d'accouchement prématuré), FCS'", "Medium"
"Expliquez le terme 'col framboisé' dans l'infection à Trichomonas.", "Col utérin rouge, granuleux, parsemé de pétéchies, évoquant l'aspect d'une framboise", "Document : 'Col framboisé'", "Easy"
"Quels sont les quatre Lactobacillus de la flore vaginale normale cités ?", "Lactobacillus crispatus, gasseri, jesenii, iners", "Document les énumère", "Easy"
"Quelle est la différence entre une leucorrhée et une hydrorrhée ?", "Leucorrhée = écoulement non sanglant ; hydrorrhée = écoulement aqueux clair", "Document : 'Hydrorrhées de la grossesse' comme diagnostic différentiel", "Medium"
"Pourquoi la femme ménopausée est-elle plus sujette aux infections vaginales ?", "Carence oestrogénique → atrophie, disparition des lactobacilles, alcalinisation", "Document : 'Vulvovaginite atrophique sénile'", "Medium"
"Quels sont les signes urinaires associés aux infections génitales ?", "Dysurie, pollakiurie, brûlures mictionnelles", "Document : 'Anomalie de la miction(dysurie, pollakiurie, brûlures mictionnelles)'", "Easy"
"Quel est l'intérêt de la coloration de Gram dans le prélèvement vaginal ?", "Identifier les germes (diplocoques Gram négatifs pour gonocoque, cocci Gram positifs, lactobacilles, clue cells)", "Document : 'Coloration de Gram'", "Medium"
"Quel est le rôle de l'échographie pelvienne dans le bilan d'une leucorrhée ?", "Rechercher une pathologie cervicale, endométriale, ou des adénopathies profondes", "Document : 'Echographie pelvienne : pathologie cervicale ou endométriale, ou éventuellement adénopathies profondes'", "Medium"
"Expliquez le mécanisme des 'clue cells' dans la vaginose bactérienne.", "Cellules vaginales recouvertes de coccobacilles (Gardnerella), donnant un aspect granité, bords flous", "Document : 'Présence de clue cells'", "Difficult"
"Quels sont les trois examens à réaliser devant une leucorrhée chez la petite fille ?", "Prélèvement vaginal, scotch test (oxyurose), recherche de corps étranger", "Document : 'Corps étrangers intravaginal, Défaut d'hygiène, Vulvo-vaginites infectieuses, Oxyures'", "Medium"
"Quel est le rôle du test à la potasse dans le diagnostic des leucorrhées ?", "Détecter l'odeur de poisson pourri (test positif) caractéristique de la vaginose bactérienne", "Document : 'Test à la potasse positif'", "Medium"
"Quels sont les deux types de cervicites cités dans le document ?", "Cervicite à gonocoque et cervicite à Chlamydia", "Document les détaille séparément", "Easy"
"Pourquoi une leucorrhée persistante après traitement doit faire rechercher une récidive ou une résistance ?", "Car peut indiquer un échec thérapeutique (mauvais germe, résistance, réinfection)", "Document : 'Echec du traitement médical' comme indication de prélèvement", "Difficult"
