"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le traitement des formes localisées de dermatophytie ?","Antimycosique topique 4-8 semaines","Antimycosique général seul","Antibiotiques","Corticostéroïdes","1","'Forme localisées : antimycosique topiques (4 – 8 semaines)'","Easy"
"Quel est l'aspect des lésions de dermatophytie des petits plis (pied d'athlète) ?","Fissure rouge vif, macération blanchâtre","Plaque érythémateuse suintante","Vésicules en bouquet","Croûtes méllicériques","1","'fissure rouge vif du cet du pi, macération blanchâtre'","Easy"
"Quelle teigne est caractérisée par une alopécie réversible chez l'enfant de 4-10 ans ?","Teigne suppurative","Teigne tondante","Teigne favique","Kérion","2","'Teigne tondantes : alopécies réversible, enfant 4 – 10 ans'","Easy"
"Quelle est la différence entre teigne microscporique et trichophytique à la lumière de Wood ?","La microscporique fluoresce, la trichophytique non","La trichophytique fluoresce, la microscporique non","Les deux fluorescent","Aucune ne fluoresce","1","Document","Easy"
"Quel est le nom de la teigne suppurative du cuir chevelu ?","Kérion","Favus","Teigne tondante","Teigne microscporique","1","'Teignes suppurative o kérion'","Easy"
"Quel est l'aspect du kérion ?","Placards inflammatoires pustules, alopécie cicatricielle","Cupules jaunes","Plaques alopéciques arrondies","Petites lésions éparses","1","'placards inflammatoires pustules, alopécie cicatricielle'","Medium"
"Quel est le diagnostic différentiel des dermatophyties de la peau glabre ?","Eczéma de contact (bordure émiettée, pas de guérison centrale)","Psoriasis en gouttes","Lichen plan","Urticaire","1","'Eczéma de contact (bordure émietté, pas de guérison centrale, très prurigineuse)'","Medium"
"Citez un diagnostic différentiel des lésions du cuir chevelu.","Lupus érythémateux chronique","Eczéma atopique","Impétigo","Gale","1","'Lupus érythémateux chronique du cuir'","Medium"
"Quels sont les facteurs favorisants des dermatophyties ?","Humidité, traumatisme locaux, occlusion de plis","Sécheresse, froid","Alimentation, stress","Âge, sexe","1","'Facteurs favorisant : humidité, traumatisme locaux, occlusion de plis'","Medium"
"Quelle est la durée de culture des dermatophytes sur milieu de Sabouraud ?","24-48 heures","3-4 semaines","1 semaine","2 mois","2","'culture sur milieu de Sabouraud (3 à 4 semaines)'","Medium"
"Quel traitement est indiqué pour les formes étendues ou multiples de dermatophytie ?","Antimycosique topique seul","Antimycosique topique et par voie générale","Antibiotiques","Corticostéroïdes","2","'Formes étendus, multiples, plusieurs plis : antimycosique topique et par voie générale'","Medium"
"Quel est l'aspect des lésions de teigne tondante trichophytique ?","Petites lésions éparses, squamo-crouteuse, pustuleuse, cheveux coupés courts","Grandes plaques alopéciques","Cupules jaunes","Placard inflammatoire","1","'Teignes tondantes trichophytiques : petites lésions éparses, squamo-crouteuse, pustuleuse, cheveux coupés courts'","Medium"
"Quelle est la différence entre l'eczéma de contact et la dermatophytie ?","L'eczéma a des bords émiettés, pas de guérison centrale ; la dermatophytie a des bordures nettes et une guérison centrale","L'eczéma a une guérison centrale","La dermatophytie a des bords émiettés","Pas de différence","1","Document","Difficult"
"Pourquoi les dermatophytes sont-ils toujours pathogènes ?","Ils sont kératinophiles et envahissent la kératine","Ils sont commensaux","Ils ne sont pas pathogènes","Ils sont opportunistes","1","'Toujours pathogènes ++++'","Difficult"
"Quelle est la particularité de la teigne de la barbe ?","Plages papuleuses inflammatoires, pustuleuses, verruqueuses","Alopécie réversible","Cupules jaunes","Fluorescence jaune-verte","1","'Teigne de la barbe : plages papuleuses inflammatoires, pustuleuses, verruqueuses'","Difficult"
"Quel est le mécanisme de l'évolution centrifuge des dermatophyties ?","Le champignon se développe en cercle, le centre guérit spontanément","Le champignon migre vers la périphérie","Réaction inflammatoire","Auto-inoculation","1","'Evolution centrifuge' et 'guérison centrale'","Difficult"
"Quel est le risque de l'utilisation de savon acide et parfums dans les dermatophyties ?","Ils peuvent aggraver la mycose","Ils sont efficaces","Ils sont indifférents","Ils sont curatifs","1","'Règles hygiéno-diététique (hygiènes rigoureuses, éviction du savon acide et parfums …)'","Difficult"
"Quelle est la différence entre onyxis dermatophytique et onyxis candidosique ?","L'onyxis dermatophytique débute par le bord libre, l'onyxis candidosique par le bord proximal","L'onyxis candidosique débute par le bord libre","Pas de différence","L'onyxis dermatophytique donne une coloration brun verdâtre","1","Document : onyxis dermatophytique 'début en son bord libre' ; candidosique 'coloration brun verdâtre du bord proximal'","Difficult"
