"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quels sont les signes fonctionnels de l’uvéite postérieure ?","Douleur, photophobie, larmoiement","BAV sévère, myiodésopsies, scotome","Rougeur, cercle péri-kératique","Céphalées, nausées","2","Le document liste : « BAV plus sévère, Myiodésopsies, Scotome ».","Easy"
"Quelles sont les deux complications iatrogènes fréquentes de la corticothérapie dans les uvéites ?","Kératite et conjonctivite","Cataracte et glaucome secondaire","Décollement de rétine et hémorragie","Uvéite et sclérite","2","Le document mentionne : « complications iatrogènes de la corticothérapie (cataracte, glaucome secondaire) ».","Easy"
"Quel examen clinique est capital dans la démarche étiologique des uvéites ?","IRM cérébrale","Interrogatoire (temps fondamental, oriente dans 2/3 des cas)","Bilan sanguin systématique","Scanner thoracique","2","Le document précise : « Interrogatoire : Un temps fondamental du diagnostic étiologique. Permet de suspecter la cause dans 2/3 des cas ».","Easy"
"Quelle est la fréquence des uvéites idiopathiques (sans cause retrouvée) ?","10%","25%","50%","70%","3","Le document indique : « Idiopathiques (50%) : Dans 50% des cas, malgré des investigations approfondies, aucune cause n’est retrouvée ».","Easy"
"Quel examen est systématique devant une uvéite antérieure chez un homme jeune présentant une douleur lombaire ?","Recherche d’HLA B27","Recherche d’HLA B5","Recherche d’HLA DR4","Recherche d’HLA A3","1","Le document indique : « Spondylarthrite ankylosante avec HLA B27 + : la recherche d’HLA B27 est systématique devant une uvéite antérieure chez une homme jeune présentant une douleur lombaire ».","Easy"
"Quel est le traitement symptomatique de l’uvéite antérieure aiguë ?","Antibiotiques seuls","Corticothérapie locale + collyre mydriatique","Antiviraux seuls","Chirurgie d’urgence","2","Le document précise : « Anti-inflammatoire, corticoïde (corticothérapie locale et collyre mydriatique) ».","Easy"
"Quels sont les trois collyres mydriatiques cités dans le traitement des uvéites antérieures ?","Mydriaticum, Néosynephrine, Atropine","Timoptol, Xalatan, Trusopt","Aciclovir, Desomédine, Frakidex","Mannitol, Diamox, Glycérotone","1","Le document liste : « Mydriaticum 1x3/j, Néosynephrine 1x3/j, Atropine collyre 1% 1x3/j ».","Easy"
"Quelle est la posologie initiale des corticoïdes locaux dans l’uvéite antérieure aiguë ?","1 goutte/j pendant 15 jours","1 goutte toutes les heures pendant 2 jours, puis diminution progressive sur 10 jours","2 gouttes/j pendant 7 jours","1 goutte/2h pendant 1 semaine","2","Le document précise : « 1 goutte toutes les heures, 2 jours ; à diminuer progressivement en 10j ».","Easy"
"Quel parasite est cité comme cause fréquente d’uvéite postérieure avec choriorétinite ?","Toxocarose","Toxoplasmose +++","Candidose","Histoplasmose","2","Le document indique : « Toxoplasmose +++ : uvéite postérieure avec choriorétinite ».","Easy"
"Quel est le risque des synéchies irido-cristalliniennes dans l’uvéite antérieure ?","Cataracte","Blocage pupillaire et glaucome secondaire","Décollement de rétine","Kératite","2","Le document les cite comme complication et signe de gravité.","Medium"
"Quel est l’aspect de la pupille en cas de synéchies irido-cristalliniennes étendues ?","Myosis serré","Aspect en trèfle","Mydriase aréflexique","Anisocorie","2","Le document décrit : « donnant parfois à la pupille un “aspect en trèfle” ».","Medium"
"Quelle infection virale est citée comme cause d’uvéite hypertensive ?","Zona ophtalmique","Herpès -> uvéite hypertensive","CMV","Rubéole","2","Le document indique : « Virales : herpès -> uvéite hypertensive ».","Medium"
"Quelle maladie générale est associée à un typage HLA B5+ et à une uvéite antérieure avec hypopion ?","Sarcoïdose","Maladie de Behçet","Spondylarthrite ankylosante","Polyarthrite rhumatoïde","2","Le document précise : « Maladie de Behçet : uvéite antérieure à hypopion […] Typage HLA B5 + ».","Medium"
"Quel est le diagnostic différentiel à ne pas méconnaître devant une uvéite antérieure hypertensive ?","Conjonctivite","Kératite","Glaucome aigu par fermeture de l’angle (GAFA)","Sclérite","3","Le document met en garde : « Attention à l’UAA hypertensive qui simule une crise de GAFA !!! (Piège diagnostique) » La pupille reste en myosis dans l’UAA.","Medium"
"Quel examen radiographique est cité pour rechercher un foyer infectieux ORL ?","Radiographie pulmonaire","Radiographie du crâne en incidence de Blondeau","Panoramique dentaire","Scanner cérébral","2","Le document indique : « Radiographie du crâne en incidence de Blondeau » pour les sinusites.","Medium"
"Quelles sont les deux localisations de foyers infectieux loco-régionaux cités ?","Pulmonaire et rénal","ORL (sinusite, amygdalite) et dentaire (granulome, kyste apical)","Cutané et génital","Digestif et urinaire","2","Le document liste ces deux causes loco-régionales.","Medium"
"Quel examen est systématique devant une suspicion de tuberculose dans une uvéite ?","IDR 10 U systématique + radiographie pulmonaire","PCR sang","Biopsie conjonctivale","Recherche de BAAR dans l’humeur aqueuse","1","Le document indique : « Tuberculose : IDR 10 U systématique, radiographie pulmonaire si doute ».","Medium"
"Quel est l’aspect de la choriorétinite au fond d’œil ?","Foyer blanc jaunâtre mal limité, un peu saillant","Tâche rouge sombre","Exsudat blanchâtre bien limité","Hémorragie en flammèche","1","Le document décrit : « Choriorétinite : foyer blanc jaunâtre mal limité, un peu saillant ».","Medium"
"Qu’est-ce que la hyalite dans l’uvéite postérieure ?","Inflammation du cristallin","Trouble vitréen localisé ou diffus (condensations)","Œdème de la papille","Décollement de rétine","2","Le document définit : « Trouble vitréen localisé ou diffus (hyalite) avec parfois des condensations inférieures (œufs de fourmis, banquise) ».","Medium"
"Quelle est la particularité de la vascularite rétinienne dans l’uvéite postérieure ?","Engrainement des vaisseaux, parfois occlusion de branches","Dilatation anévrismale","Hémorragies en taches","Microanévrismes","1","Le document mentionne : « Vascularites des artères ou des veines rétiniennes : engrainement des vaisseaux, parfois occlusion de branches ».","Medium"
"Quel est le signe de gravité de l’uvéite postérieure localisé à la macula ?","Baisse d’acuité visuelle sévère avec cicatrice maculaire","Décollement séreux","Œdème papillaire","Hyalite majeure","1","Le document précise : « Grave si localisation maculaire (BAV +++) ».","Medium"
"Quel est le traitement étiologique d’une uvéite à toxoplasmose ?","Corticothérapie seule","Antiparasitaire (ex : sulfadiazine + pyriméthamine) + corticothérapie","Antibiotiques","Antiviraux","2","La toxoplasmose est une parasitose.","Medium"
"Pourquoi doit-on éliminer une cause infectieuse avant une corticothérapie générale dans une uvéite postérieure ?","Car la corticothérapie peut aggraver une infection non traitée","Parce que la corticothérapie est inefficace","Parce qu’il n’y a pas d’infection","Parce que c’est une contre-indication absolue","1","Document : traitement étiologique d’abord, la corticothérapie peut aggraver une infection latente.","Medium"
"Quelle est la différence de comportement pupillaire entre un GAFA et une uvéite antérieure hypertensive ?","GAFA : myosis ; UAA : mydriase","GAFA : semi-mydriase ; UAA : myosis","GAFA : myosis ; UAA : myosis","GAFA : mydriase ; UAA : mydriase","2","Le document précise : « La pupille reste toujours en myosis lors de l’UAA » ; le GAFA donne une semi-mydriase.","Difficult"
"Quel est l’intérêt des collyres mydriatiques dans le traitement de l’uvéite antérieure aiguë ?","Dilater la pupille pour examiner le fond d’œil","Dilater la pupille pour éviter les synéchies postérieures (irido-cristalliniennes) et casser les synéchies existantes","Diminuer la douleur","Améliorer l’effet Tyndall","2","Le document indique : « Pour éviter les synéchies postérieures ».","Difficult"
"Un patient présente une uvéite antérieure aiguë avec une PIO à 35 mmHg, une cornée claire, une pupille en myosis. Quel diagnostic différentiel redoutable doit-on éliminer et quel signe les différencie ?","GAFA – dans le GAFA, la pupille est en semi-mydriase (myosis dans l’UAA)","Kératite – test à la fluorescéine","Sclérite – localisation de la rougeur","Conjonctivite – absence de BAV","1","Document : le piège est le GAFA, la pupille reste myosis dans l’UAA, semi-mydriase dans le GAFA.","Difficult"
"Pourquoi l’hypopion de l’uvéite antérieure aiguë est-il dit « aseptique » ?","Parce qu’il n’y a pas de germe, c’est une accumulation de leucocytes inflammatoires stériles","Parce qu’il est stérile à la culture","Parce qu’il provient du sang","Parce qu’il est fibrineux","1","Le document précise : « Pus aseptique ».","Difficult"
"Quel est le rôle de l’examen général extra-ophtalmologique dans la démarche étiologique des uvéites ?","Il est capital pour rechercher une maladie infectieuse, rhumatologique, dermatologique ou une maladie de système associée, orientant ainsi le bilan complémentaire.","Le document le précise : « Examen clinique général extra-ophtalmologique : Capital +++ ».","Difficult"
"Un patient présente une uvéite antérieure récidivante, des aphtes buccaux et génitaux, une vascularite rétinienne. Quel diagnostic et quel typage HLA ?","Maladie de Behçet – HLA B5+","Spondylarthrite ankylosante – HLA B27+","Sarcoïdose – ACE","Lymphome – biopsie","1","Document : Behçet avec aphtose bipolaire, uvéite antérieure à hypopion, typage HLA B5+.","Difficult"
"Pourquoi la corticothérapie générale doit-elle être débutée après avoir éliminé une cause infectieuse dans les uvéites postérieures graves ?","La corticothérapie est immunosuppressive ; si une infection (tuberculose, toxoplasmose, herpès, VIH) est présente non traitée, elle risque d’être disséminée ou aggravée, avec risque vital ou fonctionnel majeur.","Document : traitement étiologique +++ avant corticothérapie.","Difficult"
"Quelle est la complication redoutable d’une uvéite postérieure à toxoplasmose localisée à la macula ?","Cicatrice maculaire définitive avec baisse d’acuité visuelle irréversible","Décollement de rétine","Glaucome néovasculaire","Cataracte","1","Document : cicatrice atrophique rétinienne grave si localisation maculaire.","Difficult"
