"question","answer","explanation","difficulty"
"Décrivez le mécanisme par lequel l’entropion et l’ectropion exposent aux kératites ulcéreuses.","Entropion : inversion de la paupière vers l’intérieur → les cils grattent la cornée → abrasions épithéliales et ulcères. Ectropion : éversion de la paupière → impossibilité d’étaler le film lacrymal → sécheresse oculaire → kératites ponctuées puis ulcères.","Le document explique ces deux mécanismes.","Medium"
"Quels sont les deux examens permettant d’évaluer le film lacrymal et que mesurent-ils respectivement ?","1) Test de Schirmer : mesure la quantité du film lacrymal. 2) Break Up Time (BUT) : mesure la qualité du film lacrymal (temps de rupture).","Le document le précise.","Medium"
"Quelle est la particularité de la kératite mycosique et quels sont ses facteurs de risque ?","Particularité : ulcère torpide (évolution lente) avec des infiltrats satellites (petites ulcérations autour de la lésion principale). Facteurs de risque : corticothérapie locale prolongée, traumatisme végétal.","Le document le décrit.","Medium"
"Expliquez la différence pronostique entre une atteinte ulcéreuse superficielle et une atteinte profonde.","Atteinte superficielle (épithélium seul) : restitution complète sans cicatrice, pas d’opacité. Atteinte profonde (membrane de Bowman et stroma) : cicatrisation avec opacité résiduelle appelée taie cornéenne.","Le document précise cette différence.","Medium"
"Quel est le traitement d’une kératite bactérienne grave avec abcès cornéen ?","Prélèvement microbiologique (bactériologique), puis antibiothérapie locale à large spectre par collyre renforcé à préparation hospitalière, ajustée secondairement selon l’antibiogramme.","Le document mentionne « Collyre renforcé à préparation hospitalière si infection grave (ex : abcès cornéen) ».","Medium"
"Qu’est-ce que l’hypopion et dans quel contexte apparaît-il ?","L’hypopion est la présence de pus dans la chambre antérieure. Il apparaît lors de la perforation d’un abcès cornéen ou par diffusion de l’infection à travers la cornée, compliquant une kératite ulcéreuse bactérienne grave.","Le document le décrit.","Medium"
"Pourquoi la corticothérapie locale est-elle contre-indiquée en cas de kératite ulcéreuse non documentée ?","La corticothérapie locale immunosuppressive favorise la multiplication des virus (herpès), des champignons (mycosiques) et des bactéries, aggravant l’infection et retardant la cicatrisation. Elle peut transformer une kératite herpétique en ulcère géographique.","Document mentionne corticothérapie locale comme facteur de risque de mycosique.","Medium"
"Décrivez la kératite zostérienne et son lien avec l’atteinte cutanée.","Le zona ophtalmique atteint la branche nasale du nerf trijumeau V1. L’éruption cutanée vésiculeuse siège à la racine et l’aile du nez (signe de Hutchinson). La kératite peut être pseudo-dendritique, en carte géographique ou neurotrophique.","Le document le décrit.","Medium"
"Quels sont les avantages du Valaciclovir par rapport à l’Aciclovir per os dans le traitement des kératites herpétiques ?","Valaciclovir a une meilleure biodisponibilité, permettant une posologie plus simple (500mg 2x/j contre Aciclovir 200mg 5x/j) et une meilleure observance. Dans la kératite zostérienne, la dose est de 3g/j.","Le document cite les deux molécules avec des posologies différentes.","Medium"
"Un patient a une kératite ulcéreuse avec infiltration de pus dans le stroma, test fluo positif, douleur intense. Il porte des lentilles de contact. Quel diagnostic suspectez-vous et quel traitement ?","Kératite bactérienne grave (possible amibienne ou mycosique). Traitement : prélèvement (bactério, myco, virologie), collyre antibiotique large spectre renforcé (hospitalière), voire antifongique ou anti-amibien selon résultat.","Document : infiltration de pus = bactérienne grave, lentilles = risque amibien.","Medium"
"Un patient sous corticothérapie locale pour une kératite interstitielle développe une kératite ulcéreuse torpide avec infiltrats satellites. Quel germe suspectez-vous et pourquoi ?","Kératite mycosique (Candida, Aspergillus). La corticothérapie locale favorise les infections mycosiques. L’aspect torpide et les infiltrats satellites sont évocateurs.","Document : mycosique secondaire à corticothérapie locale, infiltrats satellites.","Difficult"
"Expliquez le mécanisme de survenue d’une kératite ulcéreuse neurotrophique chez un patient avec zona ophtalmique.","Le zona atteint le nerf trijumeau V1, entraînant une hypoesthésie cornéenne. La perte de sensibilité cornéenne supprime le réflexe de clignement et la trophicité épithéliale, favorisant les épithélopathies et les ulcères non douloureux.","Document : zona ophtalmique, hypoesthésie cornéenne, ulcère neurotrophique.","Difficult"
"Un patient a une kératite herpétique récidivante. Pourquoi la cicatrisation est-elle plus lente et le pronostic moins bon ?","Le virus herpétique persiste dans le ganglion trigéminal. Les récidives entraînent des cicatrices stromales itératives (taies), une vascularisation cornéenne, et une hypoesthésie, favorisant de nouvelles récidives et un risque de surinfection.","Basé sur les séquelles mentionnées.","Difficult"
"Pourquoi le test à la fluorescéiné est-il négatif dans l’uvéite antérieure aiguë mais positif dans la kératite ulcéreuse ?","L’uvéite antérieure est une inflammation de l’uvée (iris et corps ciliaire) sans perte de l’épithélium cornéen, donc pas de fixation de la fluorescéine. La kératite ulcéreuse est une perte épithéliale, permettant la fixation du colorant.","Document : diagnostic différentiel.","Difficult"
"Un patient porteur de lentilles développe une kératite ulcéreuse avec aspect en « anneau » cornéen. Quel diagnostic et quel traitement ?","Acanthamoeba kératite (amibienne). Traitement : débridement épithélial, collyres anti-amibiens (propamidine, polyhexaméthylène biguanide) pendant plusieurs mois.","Document : amibienne, port de lentilles de contact.","Difficult"
"Quels sont les risques d’une kératite ulcéreuse bactérienne non ou mal traitée ?","Perforation cornéenne, hypopion, endophtalmie, panophtalmie (infection totale du globe), aboutissant à la perte de l’œil.","Document : perforation, hypopion, infection intra-oculaire.","Difficult"
"Pourquoi la kératite herpétique nécessite-t-elle un traitement antiviral prolongé et une surveillance même après cicatrisation ?","Le virus reste latent dans le ganglion trigéminal et peut récidiver. Le traitement prolongé réduit le risque de récidive et de séquelles stromales. La surveillance permet de détecter précocément une réactivation.","Document : récidivante, traitement long.","Difficult"
