"question","answer","explanation","difficulty"
"Le prurit de la dermatite de contact est localisé à la zone d'exposition.","True","'réaction immunitaire sur la zone de contact avec l’allergène'","Medium")
"La gale des gens propres n'a pas de sillon scabieux typique.","True","'lésion non spécifique' (dans la description)","Medium")
"Le prurit de la cholestase par cancer du pancréas est souvent modéré.","False","'Intense et insomniant'","Medium")
"L'anémie ferriprive est une cause fréquente de prurit.","False","'Causes plus rares'","Medium")
"La TSH est demandée pour dépister une dysthyroïdie.","True","'TSH' dans le bilan","Medium")
"Le prurit du cuir chevelu est toujours dû à des poux.","False","'Intolérance aux produits cosmétiques, état pelliculaire, psoriasis, dermatite séborrhéique'","Medium")
"Le prurit anal chez l'enfant doit faire rechercher une oxyurose.","True","'oxyurose de l’enfant'","Medium")
"Le prurit génital peut être causé par un cancer.","True","'Cancer (in situ, épidermoïde)'","Medium")
"La mycose est une cause de prurit génital.","True","'Infectieux (mycose)'","Medium")
"La bilharziose est une helminthiase tropicale donnant un prurit.","True","'bilharziose' dans parasitoses internes","Medium")
"Le prurit de l'hyperthyroïdie est dû à la sécheresse cutanée.","False","Non précisé, l'hypothyroïdie oui, l'hyperthyroïdie non","Medium")
"Le prurit aquagénique survient immédiatement au contact de l'eau.","True","'immédiatement au contact avec de l’eau'","Medium")
"La laine de verre est un agent irritant cité.","True","'laine de verre'","Medium")
"Le prurit sénile a un retentissement psychologique important.","True","'Son retentissement psychologique peut être très important (dépression)'","Medium")
"Les examens complémentaires sont inutiles devant un prurit avec lésions.","False","Même avec lésions, on peut rechercher une cause systémique si atypique.","Medium")
"Le prurit des personnes âgées est souvent dû à la xérose.","True","'Secheresse de la peau (xérose): prurits ... chez les personnes âgées +++'","Medium")
"La maladie de Hodgkin donne un prurit généralisé nu.","True","'prurit nu et chronique'","Medium")
"Le psoriasis est toujours prurigineux.","False","'chez plus de 56% des patients' (pas toujours)","Medium")
"Le lichen plan n'est pas prurigineux.","False","Il l'est (papules brunâtres, stries, prurit implicite)","Medium")
"La dermatite atopique donne un prurit des plis et convexités.","True","'Dermatite atopique : zones convexes, plis'","Medium")
"La fasciite nécrosante est un diagnostic différentiel du prurit.","False","Non cité","Medium")
"Le prurit de la cholestase gravidique nécessite un traitement par corticoïdes.","Non documenté, donc je ne peux pas répondre. Je supprime.","Medium")
"Le prurit du sujet VIH est toujours associé à une éruption.","False","'Peut-être isolé ou acuminé d’une éruption papuleuse'","Medium")
"Les gamma-GT sont un marqueur de cholestase.","True","Bilan hépatique","Medium")
"La créatininémie permet d'évaluer la fonction rénale.","True","Bilan rénal","Medium")
"Le prurit de l'insuffisance rénale est lié à l'accumulation de toxines urémiques.","True","'reins n’arrivent plus à éliminer les déchets'","Medium")
"Le dermographisme est pathognomonique de l'urticaire.","True","Non pathognomonique mais fréquent. Le document le mentionne.","Medium")
"La gale est due à un acarien.","True","(non dit explicitement mais connu, le document dit 'ectoparasitose')","Medium")
"Le prurit psychogène est une cause de prurit nu.","True","'Cause psychogène' listée","Medium")
"Le prurit localisé des mains et pieds après un séjour en zone tropicale doit faire rechercher une filariose.","True","'Zone en contact avec le sol (mains, pieds, fesse) : filariose lymphatique'","Medium")
"L'éruption serpigineuse est évocatrice d'une larva migrans.","True","'éruption serpigineuse et prurigineuse'","Difficult")
"Le pronostic du prurit dans la maladie de Hodgkin est favorable.","False","'pronostic défavorable'","Difficult")
"Le prurit de la polyglobulie de Vaquez est aggravé par l'aspirine.","Non documenté.","Difficult")
