"question","answer","explanation","difficulty"
"Quel est le mécanisme du dermographisme ?","Libération d'histamine par les mastocytes suite au grattage.","Document. (implicite)","Difficult")
"Pourquoi le prurit de la cholestase est-il souvent insomniant ?","Accumulation d'acides biliaires dans le derme, irritation nerveuse nocturne.","Document.","Difficult")
"Quelle est la différence entre prurit et dysesthésie ?","Dysesthésie : sensation anormale désagréable sans besoin de gratter.","Document.","Difficult")
"Quel examen confirme une cholestase gravidique ?","Dosage des sels biliaires et transaminases.","Document.","Difficult")
"Quelle est la conduite à tenir devant un prurit nu et chronique chez un adulte jeune sans cause évidente ?","Rechercher une maladie de Hodgkin : examen clinique, NFS, radiographie thorax, +/- biopsie ganglionnaire.","Document.","Difficult")
"Quel est le mécanisme du prurit dans l'hyperthyroïdie ?","Non précisé, mais probablement lié à l'hyperthermie et à l'augmentation du flux sanguin cutané.","Document.","Difficult")
"Pourquoi le prurit de la maladie de Vaquez est-il déclenché par l'eau chaude ?","Hypersensibilité des terminaisons nerveuses à la chaleur, libération d'histamine.","Document.","Difficult")
"Quel est le risque de l'utilisation de produits de toilette sans rinçage chez le sujet âgé ?","Irritation chimique, prurit.","Document.","Difficult")
"Quel est le diagnostic différentiel du prurit localisé des organes génitaux externes chez l'homme ?","Mycose, pédiculose, lichen plan, psoriasis, cancer, toxidermie, psychique.","Document.","Difficult")
"Quelle est l'utilité de la recherche d'hyperéosinophilie dans le prurit ?","Orienter vers une parasitose interne (helminthiase).","Document.","Difficult")
"Quel est le traitement du prurit de l'insuffisance rénale chronique ?","Non détaillé.","Document.","Difficult")
"Quelle est la particularité du prurit de la gale chez les sujets propres ?","Lésions non spécifiques, diagnostic plus difficile.","Document.","Difficult")
"Quel est le rôle des gamma-GT dans le bilan d'un prurit ?","Marqueur de cholestase.","Document.","Medium")
"Quel est le rôle de la créatininémie ?","Évaluation de la fonction rénale.","Document.","Medium")
"Quelle est la cause la plus fréquente de prurit anal chez l'enfant ?","Oxyurose.","Document.","Easy")
"Quel est le prurit de la dermatite de contact ?","Localisé à la zone de contact avec l'allergène, avec lésions eczématiformes.","Document.","Medium")
"Quel est le prurit du mycosis fongoïde ?","Important, insomniant, associé à des lésions érythémateuses et squameuses évoluant vers l'infiltration.","Document.","Medium")
"Quel est le facteur environnemental le plus fréquent chez la personne âgée ?","Xérose (sécheresse cutanée).","Document.","Easy")
