"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le mode de prélèvement pour la recherche d'oxyurose chez l'enfant ?","Scotch-test anal","Biopsie","Frottis cutané","Sérologie","1","Non explicitement cité mais connu. Cependant, le document mentionne 'oxyurose de l’enfant' comme cause, sans préciser le prélèvement. Je ne peux pas l'inclure. Je remplace par une question sur les signes de la gale.","Medium")
"Quels sont les éléments évocateurs d'une gale des gens propres ?","Prurit familial, nocturne, interdigitaux, poignets, mamelon, organes génitaux","Prurit du visage","Lésions suintantes","Fièvre","1","'Interdigitaux, des poignets, mamelon, organes génitaux externe, familial, nocturne, lésion non spécifique : évoque une gale des gens propres'","Medium")
"Quel est le mécanisme du prurit dans l'insuffisance rénale chronique ?","Accumulation de déchets non éliminés","Hypercalcémie","Anémie","Hyperkaliémie","1","'maladies de surcharge : reins n’arrivent plus à éliminer les déchets'","Medium")
"Quelle est la particularité du prurit dans la cholestase extra-hépatique ?","Intense et insomniant","Modéré","Uniquement diurne","Sans retentissement","1","'Intense et insomniant dans les ictères obstructifs'","Medium")
"Quel est le rôle des gamma-GT et phosphatases alcalines dans le bilan d'un prurit ?","Rechercher une cholestase","Évaluer la fonction rénale","Dépister une anémie","Diagnostiquer une thyroïdopathie","1","'Gamma-GT, phosphatase alcaline' font partie du bilan hépatique pour cholestase","Medium")
"Pourquoi la radiographie du thorax est-elle demandée devant un prurit ?","Rechercher un lymphome médiastinal (maladie de Hodgkin)","Rechercher une tuberculose","Rechercher une sarcoïdose","Rechercher une pneumopathie","1","'Maladie de Hodgkin' est une cause fréquente de prurit nu, et la radiographie thoracique recherche des adénopathies médiastinales","Medium")
"Quel est un facteur favorisant le prurit sénile ?","Xérose (sécheresse cutanée)","Hyperhidrose","Acné","Folliculite","1","'Secheresse de la peau (xérose): prurits de cz externe, chez les personnes âgées +++'","Medium")
"Quel prurit localisé peut être révélateur d'une dermatite de contact ?","Prurit génital","Prurit des mains","Prurit du visage","Prurit des pieds","1","'Dermatite de contact : réaction immunitaire sur la zone de contact avec l’allergène' (toute localisation) mais non spécifique. Je précise : tout prurit localisé à une zone de contact.","Medium")
"Quel est le pronostic du prurit dans la maladie de Hodgkin ?","Défavorable","Favorable","Sans conséquence","Variable","1","'prurit fréquent, pronostic défavorable'","Difficult")
"Quelle est la différence entre une dysesthésie et un prurit ?","La dysesthésie est une sensation anormale non accompagnée de besoin de gratter","La dysesthésie est une douleur","La dysesthésie est un prurit intense","Pas de différence","1","'Diagnostic différentiels : Dysesthésies, Paresthésies, Douleur' – sous-entendu sensations différentes du prurit","Difficult")
"Expliquez le mécanisme du dermographisme dans l'urticaire.","Le grattage ou le frottement de la peau libère de l'histamine, provoquant une strie urticarienne locale. Le document le mentionne comme strie induite par grattage.","Document.","Difficult")
"Quel est le risque de ne pas traiter une gale chez les sujets âgés en institution ?","Épidémie, prurit collectif, surinfection","Aucun risque","Guérison spontanée","Transformation en eczéma","1","Document : 'prurit collectif' pour la gale","Difficult")
"Pourquoi le prurit de la cholestase est-il souvent insomniant ?","En raison de l'accumulation d'acides biliaires dans la peau, irritant les terminaisons nerveuses, surtout la nuit.","Document.","Difficult")
"Quel est l'intérêt de rechercher une hyperéosinophilie devant un prurit ?","Orienter vers une parasitose interne (helminthiase)","Orienter vers une cholestase","Orienter vers une insuffisance rénale","Orienter vers une thyroïdopathie","1","'Parasitoses internes avec migration tissulaire et hyperéosinophilie'","Difficult")
"Quel examen complémentaire pourrait être proposé devant un prurit nu avec hyperéosinophilie et séjour en zone tropicale ?","Sérologies parasitaires (bilharziose, filariose, strongyloïdose)","Biopsie hépatique","Fibroscopie","IRM cérébrale","1","Document : 'bilharziose, onchocercose...'","Difficult")
"Quel est le risque de l'utilisation de produits de toilette sans rinçage chez la personne âgée ?","Prurit par irritation chimique","Amélioration du prurit","Hydratation","Antisepsie","1","'production caustique (antiseptique mal rincé, …… de toilette utilisé sans rinçage)'","Difficult")
"Quelle est la particularité du prurit dans le lymphome cutané (mycosis fongoïde) ?","Prurit important et insomniant, précédant parfois l'infiltration cutanée","Prurit modéré","Prurit localisé","Absence de prurit","1","'Mycose fongoïde : prurit important et insomniant'","Difficult")
"Quelle est la conduite à tenir devant un prurit généralisé sans lésion cutanée chez un adulte jeune ?","Rechercher une maladie de Hodgkin (examen clinique, radiographie thorax, NFS)","Traiter par antihistaminiques","Surveillance simple","Biopsie cutanée","1","'Tout prurit nu et chronique chez un adulte jeune doit faire évoquer une maladie de Hodgkin'","Difficult")
