"front","back","cognitive_level"
"Qu’est-ce que la maladie des membranes hyalines (MMH) et quel est son terrain de prédilection ?","Déficit fonctionnel en surfactant. Surtout chez le prématuré (<32 SA : 30-50% ; <35 SA : 5-10%). Prévention : corticothérapie anténatale (MAP <34 SA).","Recall"
"Quels sont les signes cliniques et radiologiques de la MMH ?","Clinique : DR immédiate ou dans les heures suivant la naissance, geignement expiratoire audible à distance (freinage glottique). Radiologie : syndrome alvéolaire diffus avec bronchogramme aérien et faible expansion thoracique. 3 signes : opacités diffuses bilatérales symétriques (microgranite), bronchogramme aérien, diminution expansion thoracique.","Recall"
"Quel est le traitement spécifique de la MMH ?","Surfactant exogène par voie intratrachéale.","Recall"
"Quand faut-il évoquer une infection materno-fœtale (IMF) comme cause de DR ?","Devant : prématurité inexpliquée, rupture prématurée des membranes, portage maternel de germes (streptocoque B), hyperthermie ou signe infectieux maternel (chorioamniotite). Au moindre doute : bilan infectieux et antibiothérapie IV.","Recall"
"Quelles sont les caractéristiques de l’inhalation méconiale ?","Nouveau-né à terme, liquide amniotique méconial. Radiographie : opacités bilatérales diffuses « en mottes », distension thoracique, atélectasies, +/- emphysème. PEC : aspiration oro-pharyngée et trachéo-bronchique sous laryngoscopie ou après intubation. Contre-indication formelle : ventilation au masque.","Recall"
"Qu’est-ce que le retard de résorption du liquide pulmonaire (DR transitoire) ?","Diagnostic d’élimination. Survient surtout après césarienne. DR immédiate prédominant par polypnée. Radiographie : opacités alvéolaires et images interstitielles hilifuges. Évolution généralement bonne en 1-2 jours sous oxygénothérapie seule.","Recall"
"Quelle est la prise en charge d’un pneumothorax chez le nouveau-né ?","- Surveillance si bien toléré chez un NN à terme (résorption spontanée) + contrôle radiographique.
- Si pneumothorax compressif : exsufflation à l’aiguille en urgence et drain thoracique.","Recall"
"Quelle est la contre-indication absolue de la ventilation au masque dans la hernie diaphragmatique congénitale ?","La ventilation au masque est contre-indiquée (risque de distension gastrique et aggravation).","Recall"
"Quelles sont les trois causes malformatives ORL citées ?","- Atrésie de l’œsophage
- Atrésie des choanes
- Syndrome de Pierre Robin (glossoptose, fente palatine, microrétrognatisme)","Recall"
"Quelles sont les autres étiologies de DR du nouveau-né ?","- Rhinite obstructive
- Cardiopathie congénitale
- Causes métaboliques (hypoglycémie, acidose métabolique)
- Causes centrales (mère ayant reçu des sédatifs, maladie neuromusculaire)","Recall"
