"front","back","cognitive_level"
"Quels sont les signes d’une occlusion de l’artère ophtalmique ?","BAV massive, douleur oculaire. FO : rétine uniformément blanchâtre, absence de macula rouge cerise.","Recall"
"Quels sont les diagnostics différentiels de l’OACR ?","OVCR, décollement total de rétine, hémorragie du vitré, névrite optique aiguë, ischémie aiguë de la tête du nerf optique, maculopathie aiguë.","Recall"
"Quels examens biologiques réalise-t-on en urgence devant une OACR chez un patient de plus de 50 ans ?","VS et CRP en urgence +++ (recherche maladie de Horton).","Recall"
"Quels sont les emboles visibles au FO dans l’OACR et leurs origines ?","Embole cholestérolique (origine carotidienne), embole calcaire (origine cardiaque).","Recall"
"Quelles sont les étiologies emboliques de l’OACR chez le sujet âgé ?","Athérome carotidien +++ (risque majeur d’AVC), embole cruorique d’origine cardiaque (ACFA).","Recall"
"Quelles sont les étiologies emboliques de l’OACR chez le sujet jeune ?","Emboles d’origine cardiaque par valvulopathie (rétrécissement aortique calcifié, rétrécissement mitral).","Recall"
"Quelles sont les étiologies rares d’emboles dans l’OACR ?","Myxome de l’oreillette gauche, embol graisseux (fracture os longs), embol de talc (toxicomanie IV), embols septiques (endocardite infectieuse).","Recall"
"Quelle est l’étiologie thrombotique majeure de l’OACR chez le sujet de plus de 50 ans ?","Maladie de Horton +++ (artérite giganto-cellulaire). Signes : céphalées, algie des ceintures, absence de pouls temporal, VS élevée > 50 ou 100 à 1H. Diagnostic : biopsie de l’artère temporale.","Recall"
"Quelles maladies de système peuvent causer une OACR ?","Lupus érythémateux disséminé, maladie de Wegener, maladie de Takayasu, Kawasaki, syndrome de Churg et Strauss.","Recall"
"Quels troubles de la coagulation rechercher devant une OACR chez un sujet jeune ?","Déficits congénitaux en protéine C, S, antithrombine III, résistance à la protéine C activée, mutation du facteur V, contraception orale oestroprogestative, drépanocytose, homocystéinurie.","Recall"
"Quels sont les buts du traitement de l’OACR ?","Éviter les complications et éviter la bilatéralisation.","Recall"
"Quels sont les moyens du traitement symptomatique de l’OACR ?","Massage oculaire (pression-dépression pour mobiliser l’embole), ponction de chambre antérieure, hypotonisant (acétazolamide), antiagrégant plaquettaire, vasodilatateur, anticoagulant, fibrinolyse in situ (cathétérisme).","Recall"
"Quel traitement est indiqué dans tous les cas d’OACR ?","Antiagrégant plaquettaire (aspirine).","Recall"
"Quel est le traitement de l’OACR sur maladie de Horton ?","Corticothérapie à forte dose en urgence.","Recall"
"Quel est le traitement d’une sténose carotidienne significative responsable d’OACR ?","Chirurgie de désobstruction carotidienne (endartériectomie).","Recall"
"Pourquoi l’OACR est-elle qualifiée d’équivalent d’AVC ?","Parce qu’elle traduit une pathologie vasculaire grave sous-jacente (athérome carotidien, cardiopathie emboligène, Horton) avec risque majeur d’accident vasculaire cérébral.","Understanding"
"Pourquoi voit-on une tâche rouge cerise au fond d’œil dans l’OACR ?","La rétine interne est ischémique et œdémateuse (blanche), tandis que la macula est normalement colorée car sa vascularisation provient en partie de la choroïde (circulation externe préservée). Le contraste donne une tache rouge cerise.","Understanding"
"Pourquoi l’artère ciliorétinienne protège-t-elle l’AV centrale en cas d’OACR ?","Parce qu’elle n’est pas une branche de l’ACR mais de l’artère ciliaire courte postérieure. Elle reste perméable et irrigue la macula, préservant la vision centrale malgré l’occlusion de l’ACR.","Understanding"
"Un patient de 68 ans consulte pour une BAV brutale et indolore de l’œil droit survenue il y a 2 heures. FO : œdème rétinien blanc avec tâche rouge cerise. VS et CRP sont normales. Quel bilan étiologique prioritaire réalisez-vous ?","Recherche d’une embolie : échographie-doppler des troncs sus-aortiques (recherche sténose carotidienne) et échographie cardiaque (recherche source embolique cardiaque : ACFA, valvulopathie).","Application"
"Un patient de 60 ans présente une OACR. VS à 110 mm à la 1ère heure, CRP très élevée. Il se plaint de céphalées et de douleurs à la mastication. Quel est le diagnostic et quel traitement urgent instaurez-vous ?","Maladie de Horton (artérite giganto-cellulaire). Traitement : corticothérapie à forte dose en urgence, après biopsie de l’artère temporale ou en attendant le résultat.","Application"
"Comparez les aspects du FO dans l’OACR tronculaire, l’occlusion de branche et l’occlusion de l’artère ophtalmique.","OACR tronculaire : œdème blanc diffus + tâche rouge cerise. Occlusion de branche : œdème localisé au territoire concerné. Occlusion artère ophtalmique : rétine uniformément blanchâtre, absence de tâche rouge cerise.","Analysis"
