question, answer, explanation, difficulty
"Quelle est la séquence précise des rotations des diamètres foetaux pour franchir les trois étages pelviens en siège ?", "Bi-trochantérien dans oblique supérieur, puis antéro-postérieur dans excavation ; bi-acromial dans oblique perpendiculaire puis oblique inférieur ; tête dans oblique perpendiculaire aux épaules", "Le document détaille chaque rotation pour siège, épaules et tête", "Difficult"
"Pourquoi ne pas rechercher le scrotum en présentation par le siège ?", "Pour éviter la nécrose scrotale par manipulation traumatique", "Document : 'ne pas rechercher le scrotum [...] sinon traumatisme' avec nécrose du scrotum comme complication", "Easy"
"Quel est le rôle de la flexion de la tête avant l'engagement du détroit supérieur ?", "Présenter le plus petit diamètre (sous-occipito-frontal) pour franchir le détroit", "Document : 'Flexion abordant le détroit supérieur suivant le diamètre sous-occiputo-frontal (11cm)'", "Medium"
"Comment se déroule le dégagement cephalique après rotation dans l'excavation ?", "L'occiput se place sous la symphyse, la tête fléchit et pivote, puis menton, face, front et crâne se dégagent au niveau de la commissure postérieure", "Le document décrit exactement cette séquence", "Medium"
"Quelle complication est spécifiquement liée au siège décomplété avec rupture prématurée des membranes ?", "Hématomes des petites lèvres chez les filles et nécrose du scrotum chez les garçons", "Document : 'siège décomplété avec rupture prématurée des membranes : hématomes des petites lèvres chez les filles, nécrose du scrotum chez les garçons'", "Easy"
"Quel phénomène mécanique détermine le dégagement du siège après rotation dans l'excavation ?", "L'enroulement autour de la symphyse pubienne amenant le dos en avant et libérant les membres inférieurs", "Document déjà cité", "Medium"
"Comment reconnaître une dystocie par relèvement des bras lors de l'accouchement par le siège ?", "Les bras ne descendent pas spontanément après la sortie du thorax, palpables en position élevée dans la cavité utérine", "Document : 'Relèvement des bras (car a touché les fesses)' – le bras touche les fesses avant l'épaule, bloqué au détroit", "Medium"
"Pourquoi la tête s'engage-t-elle avec un diamètre oblique perpendiculaire à celui utilisé par les épaules ?", "Pour occuper l'espace pelvien restant après le passage des épaules et éviter l'encombrement", "Document : 'Orientation du plus grand diamètre dans le diamètre oblique perpendiculaire à celui déjà utilisé par les épaules'", "Difficult"
"Quel est l'intérêt clinique de connaître la durée normale de l'expulsion (15-35 min) dans le siège ?", "Pour ne pas intervenir trop tôt (risque de traumatisme) ni trop tard (risque d'anoxie)", "Le document donne cette durée comme repère – implication pratique directe", "Medium"
"Expliquez pourquoi l'aplatissement de la boite crânienne peut être réversible après accouchement par le siège.", "Car il s'agit d'une déformation plastique par pression prolongée, et non d'une anomalie osseuse définitive", "Document : 'Déformations secondaires à une pression exercée par l'utérus durant la grossesse : parfois réversible'", "Medium"
"Pourquoi la rétention de la tête dernière est-elle particulièrement grave si elle n'est pas corrigée rapidement ?", "Car la tête comprime le cordon ombilical contre le détroit, coupant l'oxygénation foetale en quelques minutes", "Document : rétention de la tête dernière en cas de déflexion – implication mécanique : compression funiculaire immédiate", "Difficult"
