"front","back","cognitive_level"
"Citez trois déformations plastiques fœtales liées à la compression utérine pendant la grossesse en cas de présentation par le siège.","1) Aplatissement de la boîte crânienne. 2) Atrophie (muscle, os, ligament) pouvant donner un pied bot varus équin. 3) Angle mandibulaire anormal (torticolis congénital). 4) Rebord cotyloïdien anormal (luxation congénitale de la hanche).","Recall"
"Quelles lésions traumatiques peuvent survenir pendant l’accouchement par le siège, surtout en cas de siège décomplété avec rupture prématurée des membranes ?","Chez les filles : hématomes des petites lèvres. Chez les garçons : nécrose du scrotum. Le document précise : « ne pas rechercher le scrotum en cas de présentation de siège sinon traumatisme ».","Recall"
"À quelle fréquence la rupture prématurée des membranes survient-elle dans les présentations par le siège comparé aux présentations céphaliques ?","La rupture prématurée des membranes est deux fois plus fréquente que dans les présentations céphaliques. Elle est particulièrement fréquente dans le siège complet.","Recall"
"Quels sont les deux principaux risques liés à la rupture prématurée des membranes dans l’accouchement par le siège ?","1) Elle favorise la procidence du cordon ombilical (corde tombant devant la présentation). 2) Elle favorise l’anomalie de dilatation cervicale.","Recall"
"Comment traite-t-on une dystocie dynamique par dilatation incomplète lors d’un accouchement par le siège ?","On augmente la dose d’ocytocine.","Application"
"Énumérez trois anomalies mécaniques pouvant survenir pendant l’expulsion dans l’accouchement par le siège.","1) Retard d’engagement. 2) Descente laborieuse. 3) Rotation du dos en arrière. 4) Relèvement du bras. 5) Rétention de la tête dernière.","Recall"
"Pourquoi la procidence du cordon a-t-elle un meilleur pronostic dans les présentations par le siège que dans les présentations céphaliques ?","Le document indique que la procidence du cordon est fréquente (surtout chez la multipare et en cas de siège complet) mais que son pronostic est meilleur que dans les présentations céphaliques, sans préciser le mécanisme exact.","Recall"
"Comment gère-t-on une rétention de la tête dernière liée à une déflexion de la tête fœtale ?","Il faut fléchir la tête pour permettre la sortie du fœtus.","Application"
"Quelles sont les deux dystocies spécifiques citées dans le document après la dilatation cervicale ?","1) Relèvement des bras (car a touché les fesses). 2) Rétention de la tête dernière (en cas de déflexion de la tête fœtale -> fléchir la tête pour sortir le fœtus).","Recall"
"Pour former un bloc homogène, le fœtus en présentation par le siège doit adopter quelle posture précise ?","Flexion du tronc et de la tête qui tend à rentrer dans les épaules, et accollement des membres.","Recall"
"Quel est le principe général du parcours fœtal dans la filière pelvi-génitale pour un accouchement par le siège ?","Le fœtus doit parcourir la filière pelvi-génitale sous ses plus petits diamètres. Le processus d’accouchement est continu, sans arrêt ni retour en arrière.","Understanding"
"Quelles structures se dégagent au niveau de la commissure postérieure lors de l’accouchement de la tête ?","Le menton, la face, le front puis le crâne.","Recall"
