"front","back","cognitive_level"
"Quels sont les critères de passage en phase II (réhabilitation) ?","Bon appétit, alimentation thérapeutique prêt à l’emploi (Plumpy nut* : sachet de 92 g = 500 kcal). Besoin journalier = 170 kcal/kg/j, +/- repas familial.","Recall"
"Quels sont les critères d’admission en CRENI ?","Enfants de 6-59 mois et 5-15 ans ; nourrissons <6 mois avec P/T <-3 ET ; nourrissons de 6 mois avec poids <3,5 kg.","Recall"
"Quel est le traitement antibiotique de première intention chez le kwashiorkor sans signe d’infection apparente ?","Amoxicilline 100 mg/kg/j en 3 prises durant la phase 1 + 4 jours s’il n’y a pas de résistance élevée. En cas d’allergie : érythromycine 50 mg/kg/j en 2 prises.","Recall"
"Quel est le traitement de l’hypoglycémie dans le kwashiorkor ?","Mettre une couverture chaude (hypothermie) ; 5 à 10 ml/kg d’eau sucrée ou de F75 par voie orale ou SNG, ou 5 ml/kg de G10 si inconscient (bolus).","Recall"
"Que faut-il toujours rechercher devant une hypothermie (<35,5°C) chez un kwashiorkor ?","Une hypoglycémie ou un état de choc septique.","Recall"
"Quel est le traitement antibiotique du choc septique dans le kwashiorkor ?","Antibiotiques IV : C3G + Gentamycine +/- Cloxacilline (si suspicion staphylocoque) + couverture chaude + réhydratation + réanimation cardio-respiratoire.","Recall"
"Quelle est la différence de transfusion entre kwashiorkor et marasme ?","Kwashiorkor : transfuser des concentrés globulaires (CGR). Marasme : transfuser du sang total.","Recall"
"Quelle est la conduite à tenir en cas de défaillance cardiaque dans le kwashiorkor ?","Position demi-assise ; stopper tout apport oral ou IV ; furosémide 1 mg/kg ; oxygénothérapie (objectif SaO2 >92 %, sinon 1,5 L/min) ; petites quantités d’eau sucrée per os si suspicion hypoglycémie ; réduire ou stopper les médicaments à base de sels de sodium.","Recall"
"Quel est l’objectif de la prise en charge de la déshydratation ?","Atteindre le poids initial avant la diarrhée, ou poids cible = poids actuel + 3 % (max 6 %). Privilégier voie orale ou SNG avec résomal (solution de réhydratation pour malnutris). Limiter voie IV aux cas graves (choc sévère avec perte de conscience).","Recall"
"Quel est le but de la prise en charge du nourrisson de mère malnutrie ?","Récupérer la capacité de la mère à produire du lait suffisant, en qualité et quantité, pour que l’enfant grandisse normalement.","Recall"
"Quels sont les moyens de la prise en charge du nourrisson (re-lactation) ?","Re-lactation et allaitement maternel ; supplémentation avec du F100 dilué (1 sachet + 2,7 L d’eau, 8 repas/jour) ; alimentation de la mère (2500 kcal/jour : repas familiaux + 2 x 450 ml F100, ou Plumpy-nut).","Recall"
"Quelles sont les recommandations de fin de conclusion concernant les infections et la vaccination ?","Terrain fragile car immunodéprimé ; infections fréquentes (digestives, respiratoires, tuberculose) ; penser au VIH ; vaccination à mettre à jour.","Recall"
"Un enfant de 2 ans présente des œdèmes des membres inférieurs (2+), des cheveux roux cassants, une apathie et une anorexie. Quel diagnostic ?","Kwashiorkor (œdèmes nutritionnels, signes trophiques, apathie).","Application"
"Un enfant kwashiorkor en phase de transition a un gain de poids de 12 g/kg/j et des signes de surcharge cardiaque. Que faire ?","Revenir à la phase aiguë (critères de retour).","Application"
