"question","answer","explanation","difficulty"
"Expliquez pourquoi le lait maternel est unique et impossible à reproduire artificiellement, selon le document.","Parce qu'il contient des oligosaccharides qui ne peuvent pas être produits artificiellement, une proportion et un équilibre uniques entre les différents acides gras, et des composants immunocompétents vivants (cellules, IgA, etc.).","Le document mentionne ces aspects.","Medium"
"Décrivez le cycle entéro-mammaire et son rôle dans l'immunité du nouveau‑né.","Le système MALT (cycle entéro-mammaire) permet aux plasmocytes intestinaux de la mère de migrer vers la glande mammaire et d'y sécréter des IgA spécifiques des antigènes rencontrés dans l'intestin maternel. Ces IgA passent dans le lait et protègent le nouveau‑né contre les pathogènes entériques.","Basé sur 'Produites par système MALT (cycle entéro-mammaire)'.","Medium"
"Pourquoi est‑il important de ne pas changer de sein rapidement pendant la tétée ?","Parce que la concentration en lipides et en acides gras essentiels (AG essentiels) augmente en fin de tétée. Changer rapidement prive le bébé de ces lipides importants pour le développement cognitif et énergétique.","Le document explique l'enrichissement progressif en lipides.","Medium"
"Quels sont les effets de l'allaitement maternel sur le microbiote intestinal du nouveau‑né ?","Le lait maternel favorise la prolifération des bifidobactéries et lactobacillus, et contient moins d'E. coli et Clostridium difficile. Le colostrum apporte plus de 700 bactéries utiles pour l'installation du microbiote intestinal.","Le document détaille ces effets dans la section long terme et composition.","Medium"
"Comment évolue la composition du lait maternel en fonction de l'âge gestationnel (prématurité) ?","En cas d'accouchement prématuré, le lait maternel est plus riche en protéines, en minéraux (calcium, phosphore, magnésium, zinc, sodium, chlore), et plus calorique pour répondre aux besoins accrus du prématuré.","Le document l'indique explicitement.","Medium"
"Quels sont les trois principaux composants immunocompétents du lait maternel et leurs actions ?","1. IgA : empêchent les bactéries pathogènes de s'attacher à l'intestin. 2. Lactoferrine : anti-inflammatoire et transport du fer. 3. Lysozyme : destruction des bactéries. (Aussi macrophages, lymphocytes, etc.)","Le document liste ces composants.","Medium"
"Expliquez la différence de composition du lait maternel entre la naissance d'un garçon et d'une fille.","Pour un garçon, le lait est plus riche en graisses et en protéines. Pour une fille, la quantité de lait produite est plus grande.","Le document donne cette différence sans explication mécanistique.","Medium"
"Quel est l'effet de l'allaitement maternel sur la réponse vaccinale du bébé ?","L'allaitement maternel permet une meilleure réponse aux vaccinations.","Le document mentionne 'Meilleure réponse aux vaccinations'.","Medium"
"Pourquoi le colostrum est‑il particulièrement important pour le nouveau‑né prématuré ?","Le colostrum est riche en immunoglobulines (10 fois plus que le lait mature), en protéines, en minéraux, et en bactéries bénéfiques (plus de 700). Il protège contre les infections et aide à l'installation du microbiote, ce qui est crucial pour le prématuré fragile.","Synthèse des informations sur le colostrum et la prématurité.","Medium"
"Quels sont les effets de l'alcool et de la nicotine sur la lactation ?","L'alcool diminue la production d'ocytocine (donc le réflexe d'éjection). La nicotine à forte dose (>3 paquets/j) peut provoquer des apnées chez le nouveau‑né.","Le document mentionne ces effets.","Medium"
"Un nouveau‑né allaité a une perte de poids de 12% à J5. La mère allaite 6 fois par jour, le bébé tête 5 minutes à chaque fois. Quels éléments d'observation de la tétée sont à évaluer selon le document ?","Selon le suivi de l'allaitement, il faut observer : l'efficacité du transfert de lait, la satiété, la satisfaction du besoin de succion (un enfant rassasié tête 5-8mn), l'aspect général (éveil, tonus), le nombre de couches mouillées (5-6/j), les selles, et la prise de poids. Ici, la tétée est courte mais dans les normes de durée, mais la fréquence insuffisante (6 < 8-12) peut expliquer la perte de poids.","Basé sur la section 'Suivi de l'allaitement : du bébé'.","Medium"
"Quelle est l'importance des tétées régulières et de la vidange complète du sein dans l'entretien de la lactation ?","Les tétées régulières empêchent l'accumulation du FIL (facteur inhibiteur), ce qui maintient la production. La vidange complète du sein (terminer le premier sein) permet au bébé d'obtenir les lipides de fin de tétée et stimule uniformément la production dans tout le sein.","Régulation locale et conseils pratiques.","Medium"
"Quels sont les risques maternels d'un engorgement mammaire non traité ?","L'engorgement se caractérise par des douleurs mammaires intenses, fièvre à 38°C, frissons, gêne à l'écoulement du lait. Non traité, il peut évoluer vers une mastite, voire un abcès du sein.","Le document liste ces complications.","Medium"
"Comment la composition du lait maternel varie‑t‑elle selon un rythme circadien ?","Le document indique que la quantité de lipides est variable selon un rythme circadien, mais ne détaille pas. On peut répondre que la concentration en lipides est plus élevée à certains moments de la journée, sans précision.","Le document mentionne 'variable selon un rythme circadien'.","Medium"
"Quel est le rôle de l'alpha-lactalbumine dans la synthèse du lactose ?","L'alpha-lactalbumine entre dans la fabrication du lactose.","Le document le dit explicitement.","Medium"
"Pourquoi le lait maternel est‑il particulièrement adapté à la digestion du nouveau‑né comparé au lait de vache ?","Le lait maternel contient des lipases (linguale, gastrique) qui digèrent les triglycérides à chaîne moyenne. Sa caséine est plus facilement digérée, formant des micelles moins épaisses. Il contient peu de bêta-lactoglobuline (allergène majeur du lait de vache). Sa teneur en lactose et oligosaccharides est spécifique.","Synthèse des différences.","Difficult"
"Un bébé allaité de 1 mois présente une diarrhée. La mère a pris des antibiotiques. Quel mécanisme peut expliquer la diarrhée ?","Les antibiotiques maternels peuvent modifier le microbiote intestinal de la mère, ce qui peut affecter le cycle entéro-mammaire et la qualité des IgA sécrétées, et potentiellement perturber le microbiote du bébé via le lait. Le document ne le dit pas explicitement, mais la question difficile demande une inférence basée sur les composants immunocompétents.","Basé sur le cycle entéro-mammaire et les composants immunitaires.","Difficult"
"Quel est le lien entre l'allaitement maternel et la prévention des maladies inflammatoires de l'intestin chez l'enfant (Crohn, maladie cœliaque) ?","L'allaitement maternel diminue le risque de maladies inflammatoires de l'intestin grâce à ses composants immunomodulateurs : IgA, lactoferrine, cytokines, et la promotion d'un microbiote intestinal sain (bifidobactéries). Le document mentionne explicitement cette diminution.","Le document cite ces maladies.","Difficult"
"Pourquoi un nouveau‑né allaité exclusivement peut‑il présenter une carence en vitamine K malgré l'apport du lait maternel ?","Parce que la vitamine K ne passe que très peu dans le lait maternel (le document indique que le lait maternel ne couvre pas les besoins en K). De plus, la flore digestive du nouveau‑né est pratiquement nulle, donc la synthèse endogène est absente. D'où la nécessité de supplémentation.","Basé sur 'Vit K : synthèse ... pratiquement nulle à la naissance -> nécessité de supplémentation'.","Difficult"
"Un nouveau‑né allaité présente un ictère nucléaire. La mère prend de l'alcool régulièrement. Quel est le lien possible ?","L'alcool diminue le réflexe d'éjection de l'ocytocine, ce qui peut réduire la quantité de lait ingérée, entraînant une déshydratation et une augmentation de la bilirubine indirecte. L'alcool passe également dans le lait et peut inhiber la conjugaison hépatique de la bilirubine chez le nouveau‑né. (Le document ne détaille pas le mécanisme de l'ictère, mais mentionne l'alcool comme toxique et le déficit moteur.)","Raisonnement clinique à partir des effets de l'alcool.","Difficult"
"Comment expliquer que le lait maternel d'une mère de jumeaux soit différent de celui d'une mère d'un seul enfant ?","Le document ne traite pas des jumeaux. Cette question ne peut pas être répondue à partir du document.","Difficult"
"Quelle est la signification du 'peau à peau' immédiat après la naissance pour l'allaitement ?","Le 'peau à peau' immédiat (30 mn après la naissance) favorise la première tétée en salle de naissance lorsque le bébé est prêt, stimule la sécrétion d'ocytocine et de prolactine, et facilite l'attachement et la régulation thermique. Le document mentionne 'peau à peau immédiat' comme moment pour commencer.","Basé sur 'Quand commencer ?'.","Difficult"
"Un nouveau‑né allaité a des selles très fréquentes (après chaque tétée), molles, jaunes. La mère s'inquiète. Que lui répondre selon le document ?","C'est normal chez le nouveau‑né allaité. Le document précise : 'on aura normalement autant de selles que de tétées. Selles molles-bien éveillé-tonique n’est pas trouble digestif'.","Réponse directe du document.","Difficult"
"Quel est l'effet de l'allaitement maternel sur la violence conjugale selon le document ?","L'allaitement maternel a un effet protecteur contre la violence conjugale.","Le document mentionne 'Effet protecteur contre ... la violence conjugale'.","Difficult"
"Comment la production de lait est‑elle régulée à l'intérieur de chaque sein indépendamment ?","Par le facteur inhibiteur de la lactation (FIL). Chaque alvéole ou lobule produit son propre FIL. La succion vidange un sein plus que l'autre, ce qui réduit le FIL local et stimule la production dans ce sein indépendamment.","Le document mentionne 'Régulée à l’intérieur de chaque sein/lobule/alvéole' et 'inversement proportionnelle au degré de remplissage'.","Difficult"
"Quel est le risque d'une supplémentation excessive en vitamine D chez le nouveau‑né allaité ?","Le document ne mentionne pas de risque de surdosage, seulement la nécessité de supplémentation. On ne peut pas répondre.","Difficult"
"Pourquoi le lait maternel est‑il qualifié de 'spécifique d'espèce' ?","Parce que sa composition est unique à l'espèce humaine, avec des proportions spécifiques de nutriments, des oligosaccharides non reproductibles, des acides gras particuliers, et des composants immunologiques adaptés aux besoins du nouveau‑né humain.","Le document le mentionne en introduction.","Difficult"
"Un bébé allaité de 3 semaines pleure beaucoup, la mère pense qu'il a faim. Elle a lu qu'il ne faut pas donner de biberon. Que faire selon le document ?","Il faut d'abord vérifier l'efficacité de la tétée (position, durée, nombre de tétées). Si la montée laiteuse est insuffisante, le document autorise de 'nourrir provisoirement le nouveau‑né avec du lait 1er âge afin d’éviter une hypoglycémie, sans arrêter la stimulation de l’allaitement'. Une consultation avec un conseiller en lactation est recommandée.","Basé sur la conduite en cas de retard de montée laiteuse.","Difficult"
"Quelle est l'action des produits de dégradation des lipides du lait maternel sur les micro‑organismes ?","Les acides gras et monoglycérides issus de la dégradation des lipides ont une action destructrice sur les bactéries.","Le document le dit explicitement.","Difficult"
"Comment la fréquence des tétées influence‑t‑elle la concentration en lipides du lait ?","Des tétées plus longues ou plus rapprochées augmentent la concentration en lipides, car le sein se vide plus complètement, permettant l'éjection des lipides adhérant aux parois alvéolaires.","Le document : 'Plus la tétée est longue ou rapprochées, plus la concentration en lipides est importante'.","Difficult"
"Un nouveau‑né allaité a une perte de poids de 8% à J3. La mère a une césarienne et a peu de lait. Quel est le diagnostic probable selon le document ?","Insuffisance de lait, favorisée par le retard de la montée laiteuse (après césarienne ? le document ne le dit pas). La perte de poids est encore <10% donc normale, mais il faut surveiller.","Basé sur 'Insuffisance de lait' comme complication.","Difficult"
"Quel est le mécanisme par lequel l'allaitement maternel diminue le risque d'entérocolite ulcéro-nécrosante (ECUN) ?","Grâce aux facteurs immunoprotecteurs (IgA, lactoferrine, lysozyme, oligosaccharides favorisant les bifidobactéries) et à la moindre présence d'E. coli et Clostridium difficile. Le document mentionne la diminution des infections dont l'ECUN.","Le document mentionne 'ECUN' dans les infections diminuées.","Difficult"
"Un bébé de 5 jours allaité a une glycémie à 0,35 g/l. La mère allaite à la demande mais le bébé tête peu. Quelle est la conduite immédiate selon les principes du document (croisé avec le document précédent sur la régulation glycémique) ?","Il faut nourrir le bébé, idéalement au sein, mais si la tétée est inefficace, donner du lait 1er âge (ou lait maternel exprimé) pour corriger l'hypoglycémie, tout en stimulant l'allaitement. Le document sur l'allaitement dit de ne pas retarder l'allaitement mais en cas de retard de montée laiteuse, utiliser du lait 1er âge.","Raisonnement intégrant les deux documents.","Difficult"
"Pourquoi le colostrum est‑il appelé 'premier vaccin' et quel est son principal composant ?","Parce qu'il contient 10 fois plus d'immunoglobulines (IgA) que le lait mature, offrant une protection immédiate contre les pathogènes.","Le document le dit.","Difficult"
"Quel est l'effet de la progestérone sur la lactation pendant la grossesse et comment cet effet est‑il levé à l'accouchement ?","La progestérone inhibe la lactation pendant la grossesse. À l'accouchement, la chute du taux de progestérone lève l'inhibition, permettant la sécrétion du colostrum puis la montée laiteuse.","Le document : 'Grossesse : Prolifération ... Mais inhibée par la progestérone. Accouchement : inhibition levée'.","Difficult"
"Un nouveau‑né allaité présente une diarrhée sévère. La mère a une infection à Salmonella. Quel est le risque via l'allaitement ?","Le document mentionne les contre-indications virales (VHB, VHC, VIH) mais pas bactériennes spécifiques. Les IgA du lait maternel protègent normalement contre les bactéries entériques via le cycle entéro-mammaire. Une infection maternelle à Salmonella peut être dangereuse si la mère est septique, mais le lait lui-même contient des anticorps. Le document ne répond pas clairement.","Difficult"
"Comment l'allaitement maternel influence‑t‑il le risque de maladies auto-immunes chez l'enfant ?","L'allaitement maternel diminue le risque de maladies auto-immunes, probablement grâce à la régulation de la réponse immunitaire par les cytokines, les IgA, la lactoferrine, et l'induction d'une tolérance orale.","Le document mentionne 'diminution des risques ... De maladies auto-immunes'.","Difficult"
"Quels sont les effets à long terme de l'allaitement maternel sur le développement visuel et cognitif ?","Le lait maternel favorise le développement visuel et cognitif grâce aux acides gras essentiels (oméga-3 DHA, oméga-6) et aux oligosaccharides. Le document mentionne 'Développement visuel et cognitif' dans les effets à long terme.","Le document le cite.","Difficult"
