"question","answer","explanation","difficulty"
"Les oligosaccharides du lait maternel peuvent être produits artificiellement.","False","Le document précise : 'Oligosaccharides ... pas encore produit artificiellement, ce qui rend unique le lait maternel'.","Medium"
"La lactoferrine a un rôle anti-inflammatoire.","True","Le document : 'Lactoferrine : anti-inflammatoire (blocage de l’activité des cytokines)'.","Medium"
"La caséine du lait maternel empêche l'adhésion des bactéries et virus.","True","Le document : 'Caséine : empêche l’adhésion des bactéries et virus'.","Medium"
"Le lysozyme du lait maternel détruit les bactéries.","True","Le document : 'Lysozyme : destruction des bactéries'.","Medium"
"Le lait maternel d'une mère de garçon est plus abondant que celui d'une mère de fille.","False","Le document indique que pour les filles, la quantité est plus grande, et pour les garçons, le lait est plus riche en graisse et protéines.","Medium"
"La bromocriptine est utilisée pour augmenter la lactation.","False","Le document indique que la bromocriptine diminue la prolactine, donc diminue la lactation.","Medium"
"La méthode MAMA (allaitement maternel et aménorrhée) est efficace à 100% comme contraception.","False","Le document donne 98% d'efficacité.","Medium"
"L'allaitement maternel diminue le risque de maladie cœliaque chez l'enfant.","True","Le document mentionne 'Diminution des risques ... De maladies inflammatoires de l’intestin : entérocolite, CROHN, maladie cœliaque'.","Medium"
"Le colostrum a une valeur énergétique de 70 kcal/dl.","False","Le colostrum = 58 kcal/dl, lait mature = 70 kcal/dl.","Medium"
"Les macrophages du lait maternel sécrètent du lysozyme et de la lactoferrine.","True","Le document : 'Macrophages ... sécrétion de lysozyme et lactoferrine'.","Medium"
"La progestérone inhibe la lactation pendant la grossesse.","True","Le document : 'Grossesse : Prolifération ... Mais inhibée par la progestérone'.","Medium"
"Un bébé allaité doit avoir au moins 5 à 6 selles molles par jour pour être considéré comme bien nourri.","False","Le document indique 5-6 couches mouillées/jour (urines), et selles abondantes mais pas de nombre fixe.","Medium"
"Le lait maternel contient plus de 700 espèces bactériennes différentes dans le colostrum.","True","Le document : 'Colostrum : plus de 700 bactéries +++'.","Medium"
"L'allaitement maternel augmente le risque de dépression post-partum.","False","Le document indique 'Effet protecteur contre la dépression du post-partum'.","Medium"
"Le tabac à faible dose n'a pas d'effet sur le nouveau‑né allaité.","False","Le document mentionne un seuil (>3 paquets/j) pour l'apnée, mais n'affirme pas l'innocuité des faibles doses. La réponse est prudente.","Medium"
"La vidange gastrique du nouveau‑né allaité est plus rapide que celle du nouveau‑né au lait artificiel.","False","Non mentionné dans le document.","Medium"
"Le lait maternel contient des cytokines (TNFα, IL1,6,8,10, interféron).","True","Le document : 'Cytokines : TNF α, IL1,6,8,10, interféron...'","Medium"
"L'expression manuelle du lait nécessite un massage des seins avant la pression.","True","Le document : 'Massage doux des 4 quadrants des 2 seins' puis pression.","Medium"
"Un bébé rassasié tête généralement plus de 30 minutes au sein.","False","Le document : 'un enfant rassasié ne reste pas plus de 30mn au sein. NN : tête 5-8mn et est rassasié'.","Difficult"
"La concentration en lipides du lait maternel dépend de l'alimentation maternelle.","False","Le document indique : 'Quantité indépendante de l’alimentation maternelle mais variable selon un rythme circadien'.","Difficult"
"Le lait maternel d'une mère de jumeaux a la même composition que celui d'une mère d'un seul enfant.","Non mentionné","Le document ne traite pas des jumeaux.","Difficult"
"La caséine du lait maternel est hydrolysée plus lentement que celle du lait de vache.","False","Le document dit l'inverse : facilement digérée vs micelles épais.","Difficult"
"Le colostrum est produit en quantité suffisante pour couvrir les besoins hydriques sans risque de surcharge rénale.","True","Le document : 'Colostrum : ... pas de surcharge rénale'.","Difficult"
"La tétée doit être proposée au maximum toutes les 3 heures, jamais plus.","False","Le document mentionne des espaces de 30 mn à 3h, voire 6h si l'enfant a eu sa ration.","Difficult"
"Les lymphocytes B du lait maternel synthétisent des IgA spécifiques des antigènes maternels.","True","Le document mentionne le cycle entéro-mammaire et la production d'IgA.","Difficult"
"L'allaitement maternel exclusif pendant 6 mois réduit le risque d'obésité infantile.","True","Le document mentionne 'Diminution du risque de maladies chroniques (obésité, diabète...)'.","Difficult"
"Un nouveau‑né allaité qui tête 5 minutes par sein toutes les heures reçoit plus de lipides qu'un bébé qui tête 15 minutes sur un seul sein toutes les 3 heures.","False","Le document insiste sur l'importance de terminer le sein pour les lipides. Des tétées courtes et fréquentes n'atteignent pas la fraction lipidique.","Difficult"
