"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le symptôme fonctionnel majeur de la sténose pylorique ?","Hématémèse","Vomissements post-prandiaux tardifs sans bile","Douleur épigastrique","Méléna","2","Le document : 'Vomissements post-prandiaux tardifs parfois remplacés par une pesanteur épigastrique prolongée, ils ne contiennent pas de bile'","Easy"
"Quel signe physique est pathognomonique de la sténose gastrique ?","Signe du clapotis à jeûn","Contracture abdominale","Pneumopéritoine","Défense localisée","1","Le document : 'Signe du clapotis à jeûn'","Easy"
"Quel pourcentage des hémorragies digestives hautes sont d’origine ulcéreuse ?","30%","40%","50%","60%","3","Le document : '50% des HDH (origine en amont de l’angle de Treitz)'","Easy"
"Quel est le taux de mortalité de l’hémorragie ulcéreuse ?","1-2%","3-15%","20-25%","30%","2","Le document : 'Mortalité : 3 à 15 %'","Easy"
"Quel vaisseau est le plus souvent responsable de l’hémorragie dans l’ulcère duodénal ?","Artère gastrique gauche","Artère gastro-duodénale","Artère splénique","Artère hépatique","2","Le document : 'Erosion d’un vaisseau de gros calibre le plus souvent la gastro-duodénale (en arrière du bulbe duodénal)'","Easy"
"Quel traitement endoscopique peut être réalisé pour l’hémorragie ulcéreuse ?","Pose d’une prothèse","Injection d’adrénaline, électrocoagulation, clip","Dilatation au ballonnet","Sclérose à l’alcool","2","Le document : 'Injection d’un agent vasoconstricteur (adrénaline*) ; Électrocoagulation, pose d’un clip hémostatique'","Easy"
"Quel est le traitement médical de première intention de l’ulcère hémorragique ?","IPP oméprazole IV et les 2 ATB","Antibiotiques seuls","Antalgiques","Antiémétiques","1","Le document : 'Médicamenteux : IPP oméprazole IV et les 2 ATB'","Easy"
"Quel est le traitement chirurgical de l’ulcère gastrique hémorragique ?","Suture simple","Exérèse de l’ulcère puis suture + anapath","Vagotomie seule","Pyloroplastie","2","Le document : 'UG : exérèse de l’ulcère puis suture + anapath'","Easy"
"Quelle est la fréquence des ulcères gastriques ?","2%","7%","10%","15%","1","Le document : '2% pour les ulcères gastriques'","Easy"
"Quel syndrome endocrinien est un facteur de risque d’ulcère ?","Syndrome de Cushing","Syndrome de Zollinger Ellison","Syndrome de Conn","Syndrome de SIADH","2","Le document : 'Syndrome de Zollinger Ellison : gastrinome'","Easy"
"Quel est le signe général initial de la perforation ulcéreuse ?","Fièvre élevée","Apyrexie ++","Hypothermie","Hyperthermie","2","Le document : 'Apyrexie ++ au début de la douleur'","Easy"
"Quel signe au toucher rectal est évocateur de péritonite ?","Masse pelvienne","Cri du Douglas","Sang","Selles décolorées","2","Le document : 'TR (ou TV chez la femme) : vive douleur au niveau du DOUGLAS -> cri du Douglas'","Easy"
"Quel est le pourcentage de pneumopéritoine visible sur l’ASP dans la perforation ?","50%","80%","90%","100%","2","Le document : 'PNEUMOPERITOINE (80%)'","Easy"
"Quel est le traitement de l’ulcère perforé bouché ?","Traitement médical uniquement","Chirurgie d’emblée","Surveillance","Méthode de Taylor","1","Le document : 'Ulcère perforé bouché : l’épiploon ou les organes de voisinage couvrent la perforation' (évolution possible vers abcès) – pas de traitement spécifique mais souvent médical.","Medium"
"Quel est le but de la SNG en aspiration dans la perforation ?","Nourrir le patient","Limiter le déversement de liquide dans la cavité péritonéale","Drainer l’estomac","Prévenir les vomissements","2","Le document : 'SNG en aspiration (pour limiter le fait que le liquide se déverse dans la cavité péritonéale)'","Medium"
"Quelle antibiothérapie parentérale est recommandée ?","Augmentin* et Flagyl*","Ceftriaxone seule","Gentamycine","Vancomycine","1","Le document : 'Antibiothérapie parentérale... comme Augmentin* et Flagyl*'","Medium"
"Quel est le traitement de la maladie ulcéreuse après suture de perforation ?","Gastrectomie d’emblée","IPP et éradication de HP","Vagotomie seule","Antibiotiques","2","Le document : 'en général : IPP et éradication de le HP'","Medium"
"Quelle est la durée du traitement d’éradication de HP ?","7 jours","14 jours","21 jours","28 jours","1","Le document : '7j'","Medium"
"Quel IPP est cité ?","Lansoprazole","Oméprazole 20mg","Pantoprazole","Esoméprazole","2","Le document : 'IPP type Oméprazole 20mg'","Medium"
"Quels sont les deux antibiotiques associés ?","Amoxicilline et Clarithromycine","Métronidazole et Ciprofloxacine","Amoxicilline et Métronidazole","Clarithromycine et Métronidazole","1","Le document : '2 ATB : Amoxicilline 1g x 2 ou Clarithromycine (Zeclar) 500 mg x 2 -> 7j ; Imidazole (Flagyl*) 500 mg x 2 -> 7j' (donc trois, mais souvent deux : amoxicilline + clarithromycine ou amoxicilline + métronidazole). La réponse standard est amoxicilline + clarithromycine.","Medium"
"Quelle est une indication de la méthode de Taylor ?","Malade vu > 12h","Malade vu < 6ème heure après la perforation","Présence de choc","Antécédent ulcéreux > 3 mois","2","Le document : 'Malade vu < 6ème heure après la perforation ou > 6h après le dernier repas'","Medium"
"Quelle est la durée de l’aspiration dans la méthode de Taylor ?","1-2 jours","3-5 jours","7 jours","10 jours","2","Le document : 'Aspiration < 3-5j'","Medium"
"Quelle complication peut survenir après la méthode de Taylor ?","Péritonite généralisée","Abcès sous-phrénique","Hémorragie","Sténose","2","Le document : 'Abcès sous-phrénique'","Medium"
"Quelle est la fréquence de la sténose comme complication ?","1-2%","5%","10%","15%","1","Le document : 'Elle complique 1 à 2 % des UGD'","Medium"
"Quel est le siège le plus fréquent de la sténose ?","Sténose gastrique","Sténose pylorique","Sténose bulbaire","Sténose antro-pylorique","2","Le document : 'Plus fréquente dans UD que UG' donc sténose bulbaire ou pylorique","Medium"
"Quel est le signe biologique de la sténose ?","Alcalose métabolique","Acidose métabolique","Hypokaliémie","Hypernatrémie","1","Le document : 'Alcalose métabolique'","Medium"
"Quel examen radiologique est le plus utile pour le diagnostic de sténose ?","ASP","TOGD +++","Scanner","IRM","2","Le document : 'TOGD : +++'","Medium"
"Quel traitement endoscopique peut être proposé pour une sténose ?","Dilatation au ballonnet","Sclérose","Clip","Résection","1","Le document : 'Dilatation au ballonet ou pose d’une prothèse'","Medium"
"Quelle est la récidive hémorragique des ulcères ?","10%","20%","30%","40%","2","Le document : 'Récidive hémorragique : 20%'","Medium"
"Quel est le geste d’hémostase chirurgical pour un ulcère duodénal ?","Suture de l’ulcère par duodénotomie","Exérèse de l’ulcère","Gastrectomie","Vagotomie","1","Le document : 'UD : suture de l’ulcère par duodénotomie'","Medium"
"Quel traitement chirurgical de la maladie ulcéreuse est associé à l’ulcère duodénal hémorragique ?","Vagotomie tronculaire + antrectomie","Gastrectomie totale","Pyloroplastie seule","Antrectomie seule","1","Le document : 'UD -> vagotomie tronculaire + antrectomie ou vagotomie tronculaire + pyloroplastie'","Medium"
"Quel est le nom de l’anastomose gastro-duodénale ?","Billroth I ou Péan","Billroth II ou Finsterer","Roux-en-Y","Gastro-jéjunostomie","1","Le document : 'anastomose gastro duodénale (Péan ou Billroth I)'","Medium"
"Quel est le nom de l’anastomose gastro-jéjunale ?","Billroth I","Billroth II ou Finsterer","Péan","Roux-en-Y","2","Le document : 'gastro jéjunale (Finsterer ou Billroth II)'","Medium"
"Quel est le traitement médical de la sténose ?","IPP IV et éradication de HP","Antibiotiques","Antiémétiques","Antalgiques","1","Le document : 'Moyen médical : IPP par voie IV ; Eradication de le HP +++'","Medium"
"Quelle est l’efficacité du traitement médical de la sténose si la maladie est récente ?","10%","30%","50%","70%","2","Le document : 'Efficacité dans 30% des cas si la maladie ulcéreuse est récente'","Medium"
"Quel est le traitement chirurgical de la sténose résistante ?","Vagotomie tronculaire + antrectomie","Gastrectomie totale","Suture simple","Drainage","1","Le document : 'Vagotomie tronculaire + antrectomie ou gastrectomie de 2/3 inférieur'","Medium"
"Quel est le facteur de risque lié à l’hypercalcémie ?","Hyperparathyroïdie","Pancréatite chronique","Cirrhose","Syndrome de Zollinger Ellison","1","Le document : 'Hyperparathyroïdie : l’hypercalcémie augmente la sécrétion acide'","Difficult"
"Quelle est la particularité de la douleur dans la perforation ulcéreuse bouchée ?","Douleur aiguë puis accalmie","Douleur persistante","Douleur absente","Douleur uniquement à la palpation","1","Le document : 'Ulcère perforé bouché : l’épiploon ou les organes de voisinage couvrent la perforation. L’évolution peut se faire vers la perforation en 2 temps'","Difficult"
"Quelle est la définition de la méthode de Taylor ?","Traitement médical seul de la perforation","Traitement chirurgical différé","Traitement endoscopique","Traitement antibiotique seul","1","Le document : 'traitement médical seul : METHODE DE TAYLOR'","Difficult"
"Quelle est la condition pour utiliser la méthode de Taylor concernant la symptomatologie ulcéreuse ?","Symptomatologie < 3 mois","Symptomatologie > 3 mois","Antécédent de perforation","Ulcère multiple","1","Le document : 'Symptomatologie ulcéreuse < 3 mois'","Difficult"
"Quel examen doit être réalisé entre 2 et 6 semaines après la méthode de Taylor ?","Fibroscopie digestive haute avec biopsies","Scanner","ASP","TOGD","1","Le document : 'Fibroscopie digestive haute entre 2 à 6 semaines avec biopsie antrale (recherche de HP) et biopsie des berges pour UG'","Difficult"
"Quelle anomalie biologique est observée dans la sténose ?","Chlorémie basse","Kaliémie basse","Natrémie basse","Calcémie basse","2","Le document : 'chlorémie, kaliémie basse mais natrémie élevée'","Difficult"
"Quel est le signe radiologique ASP de la sténose ?","Dilatation gastrique, absence de niveaux hydro-aériques","Niveaux hydro-aériques multiples","Pneumopéritoine","Iléus","1","Le document : 'ASP : dilatation gastrique, absence de niveaux hydro-aériques sur la grêle ou le côlon'","Difficult"
"Quelle est la cause la plus fréquente d’hémorragie cataclysmique dans l’ulcère duodénal ?","Érosion de l’artère gastro-duodénale","Érosion capillaire","Gastrite","Varices œsophagiennes","1","Le document : 'Erosion d’un vaisseau de gros calibre le plus souvent la gastro-duodénale'","Difficult"
"Quel traitement chirurgical est indiqué en cas d’échec de l’endoscopie pour hémorragie ?","Chirurgie d’hémostase","Gastrectomie","Vagotomie","Suture simple","1","Le document : 'Indiquée en cas d’échec de l’endoscopie ou d’hémorragie cataclysmique'","Difficult"
"Quel est le geste d’hémostase pour ulcère gastrique ?","Exérèse de l’ulcère puis suture + anapath","Suture par duodénotomie","Épiplooplastie","Vagotomie","1","Le document : 'UG : exérèse de l’ulcère puis suture + anapath'","Difficult"
"Quel traitement de la maladie ulcéreuse peut être associé à l’hémostase pour ulcère duodénal ?","Vagotomie tronculaire + pyloroplastie","Antrectomie seule","Gastrectomie des 2/3","IPP seul","1","Le document : 'UD -> vagotomie tronculaire + antrectomie ou vagotomie tronculaire + pyloroplastie'","Difficult"
