"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le risque à long terme après une maladie de Kawasaki, même à l’âge adulte ?","Insuffisance rénale chronique","Infarctus du myocarde (IDM)","Cirrhose hépatique","Insuffisance respiratoire","2","Le document : ''risque toujours présent de faire un IDM même à l'âge adulte''.","Medium"
"Lors de l’examen clinique, que signifie l’abréviation ''FO'' ?","Fond d’œil","Fréquence oxymétrique","Foyer otoscopique","Fibroscopie œsophagienne","1","Le document : ''Ne pas oublier : Tympans, yeux = FO'' – FO désigne le fond d’œil.","Medium"
"Quelle est la conduite à tenir devant une fièvre prolongée sans diagnostic après bilan ?","Hospitalisation en réanimation","Announcer que cela existe, réexaminer régulièrement, surveiller l’état général","Démarrer une antibiothérapie probabiliste","Faire une biopsie hépatique systématique","2","Le document : ''INCONNUE : fièvres prolongées sans diagnostic – Cela existe et il faut l'annoncer – Réexaminer régulièrement : nouveau signe ? – Un guide essentiel : l'EG''.","Medium"
"Un enfant a une fièvre depuis 12 jours, sans signe de localisation, avec une VS élevée et une CRP positive. Le cliché thoracique est normal, l’ECBU stérile. Quel examen de deuxième intention serait le plus approprié selon le document pour rechercher une tumeur ?","Scintigraphie au Tc 99 M","Échographie abdomino-pelvienne","Myélogramme","Sérologie VIH","2","Le document préconise en deuxième intention : ''Échographie ou scan abdomino-pelvien : adénopathies, abcès, tumeurs''.","Medium"
"Quel est le pourcentage de fièvres prolongées qui restent sans diagnostic selon la conclusion ?","10%","15%","25%","30%","3","La conclusion : ''25% restent sans diagnostic''.","Difficult"
"Un patient sous corticothérapie au long cours présente une fièvre prolongée. Quel élément du terrain est ici en cause ?","Déficit immunitaire congénital","Pathologie chronique prédisposant aux surinfections","Corticothérapie (traitement immunosuppresseur)","Drépanocytose","3","Le document cite dans les signes de gravité – Terrain : ''3. Corticothérapie, traitement immunosuppresseur''.","Difficult"
"Si un patient a des anomalies de l’hémogramme (pancytopénie) dans le cadre d’une fièvre prolongée, quel examen complémentaire ciblé est recommandé ?","Biopsie hépatique","Myélogramme","Scintigraphie","Ionogrammes sanguins","2","Le document : ''Autres, plus ciblés – Myélogramme si anomalies de l'hémogramme''.","Difficult"
"Pourquoi la notion de contact avec un chien doit-elle faire évoquer une leishmaniose ?","Parce que le chien est le réservoir de la leishmaniose","Parce que le document associe chien et leishmaniose","Parce que la leishmaniose se transmet par morsure","Parce que c’est une maladie virale","2","Le document : ''Contact avec un animal (griffes du chat ; chien : leishmaniose ; leptospirose)''. La réponse doit rester strictement basée sur l’association mentionnée.","Difficult"
"Un patient présente une fièvre prolongée, des arthralgies, une éruption cutanée et une photosensibilité. Quel diagnostic non infectieux est à évoquer ?","Maladie de Crohn","Lupus","Neuroblastome","Fièvre médicamenteuse","2","Le document cite parmi les maladies inflammatoires chroniques : ''Arthrite juvénile, Lupus, périartérite noueuse''. Le lupus peut donner arthralgies, éruption et photosensibilité.","Difficult"
"Quelle est la conséquence d’une rate non fonctionnelle chez le drépanocytaire dans la fièvre prolongée ?","Risque d’hypertension portale","Immunodépression favorisant les infections prolongées","Anémie hémolytique","Thrombose veineuse","2","Le document explique : ''drépa : ischémie splénique à répétition : rate non fonctionnelle : immunodéprimé''. L’immunodépression expose aux fièvres prolongées.","Difficult"
"Selon le document, quelle est l’attitude face à une fièvre prolongée bénigne du petit enfant sans diagnostic ?","Hospitaliser en urgence","Débuter une cure d’antibiothérapie large","Réexaminer régulièrement et suivre l’état général","Faire une scintigraphie systématique","3","Le document : ''Fièvre prolongée bénigne du petit enfant – Réexaminer régulièrement : nouveau signe ? – Un guide essentiel : l'EG''.","Difficult"
