"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le traitement d’une hernie par roulement ?","Traitement médical seul","Surveillance","Indication chirurgicale formelle","Régime hygiéno-diététique","3","Le document : 'HH par roulement : L’indication chirurgicale est formelle à cause de la gravité des complications'","Medium"
"Quel facteur intrinsèque de continence cardiale est sous la dépendance du nerf vague et du contrôle hormonal ?","Angle de His","Ligament phréno-œsophagien","Sphincter inférieur de l’œsophage","Valve muqueuse de Gubarov","3","Le document : 'SIO = sous la dépendance du contrôle nerveux représenté par le nerf vague, et du contrôle hormonal'","Medium"
"Dans la hernie mixte, quelle est l’anomalie anatomique ?","La jonction œsogastrique est intrathoracique et une partie de l’estomac aussi","Seul le cardia monte","Seule la grosse tubérosité monte","Le cardia descend","1","Le document : 'HH mixte : la jonction est intrathoracique et une partie de l’estomac aussi'","Medium"
"Quel est le rôle de l’angle de His dans la continence cardiale ?","C’est un facteur anatomique de continence (clapet anti-reflux)","Il n’a pas de rôle","Il augmente la pression abdominale","Il est sous contrôle hormonal","1","Le document cite 'Angle de His' parmi les facteurs anatomiques de continence cardiale.","Medium"
"Quelle est la distance normale entre les arcades dentaires et le cardia ?","30 cm","40 cm","50 cm","60 cm","2","Le document : 'diminution de la distance entre les arcades dentaires et le cardia (normalement 40 cm)'","Medium"
"Quel est le symptôme mécanique typique de la hernie par roulement non compliquée ?","Pyrosis","Régurgitation acide","Douleur post-prandiale pouvant évoquer un angor","Dysphagie","3","Le document : 'Douleurs souvent post-prandiales... Peuvent évoquer un angor'","Medium"
"Pourquoi la hernie par roulement ne se complique-t-elle pas de reflux ?","Parce que le SIO reste en place","Parce que le cardia est monté","Parce que l’estomac est vide","Parce que la pression thoracique est augmentée","1","Le document : 'Il n’existe pas de reflux (car SIO reste en place)'","Medium"
"Quelle complication peut survenir au niveau du passage diaphragmatique dans l’évolution d’une hernie hiatale ?","Ulcère gastrique","Cancer","Diverticule","Sténose","1","Le document : 'Complications : Ulcère gastrique au niveau du passage diaphragmatique'","Difficult"
"Quelle proportion des hernies hiatales sont des hernies par glissement ?","9/10","5/10","7/10","2/10","1","Le document : 'Conclusion : 9/10 : HH par glissement'","Difficult"
"Quel est le traitement chirurgical d’une hernie par roulement par voie abdominale ?","Repositionner la poche herniée dans l’abdomen","Résection de l’estomac","Fundoplicature","Gastrectomie","1","Le document : 'Par voie abdominale, elle consiste à : Repositionner la poche herniée dans l’abdomen'","Difficult"
"Quel est le traitement médical du RGO associé à la hernie par glissement ?","Antiémétique + antihistaminique H2 ou IPP + régime hygiéno-diététique","Chirurgie d’emblée","Antibiotiques","Anti-inflammatoires","1","Le document : 'Associe : Régimes hygiéno-diététiques + antiémétique + antihistaminique H2 ou IPP'","Difficult"
