"question","answer","explanation","difficulty"
"L''intervention de Kasai consiste à réséquer le foie et à le remplacer par un greffon.","False","Le document : c''est une dérivation bilio-digestive, anastomose entre le hile hépatique et l''anse jéjunale, pas une transplantation.","Medium"
"Les cavités biliaires intrahépatiques (bilomes) peuvent surinfecter ou comprimer la veine porte.","True","Le document : ""Cavités biliaires intrahépatiques (""bilomes"") : après l''intervention de Kasai, surinfection de la cavité ou compression de la veine porte"".","Medium"
"L''AVB syndromique est plus fréquente que l''AVB isolé.","False","Le document : AVB isolé (90%) vs syndromique (10%).","Medium"
"Un enfant avec AVB et syndrome de polysplénie peut présenter un situs inversus avec malrotation intestinale.","True","Le document : ""Hétérotaxie (foie médian, situs inversus avec malrotation intestinale)"".","Medium"
"La régression de l''ictère et la recoloration des selles après intervention de Kasai sont immédiates (en quelques heures).","False","Le document : ""Régression de l''ictère et recoloration des selles en plusieurs semaines ou mois"".","Medium"
"Le pronostic de l''AVB dépend uniquement du type anatomique, indépendamment de la précocité du diagnostic.","False","Le document : ""En fonction du diagnostic précoce, du type anatomique, l''intervention précoce et de l''expérience du centre"".","Medium"
"Un nouveau-né de 3 semaines avec ictère, selles décolorées et hépatomégalie doit bénéficier d''une intervention de Kasai sans délai après confirmation diagnostique.","True","Le document : ""Urgence diagnostique"" et ""Traitement le plus tôt possible"" ; l''idéal est avant 1 mois.","Difficult"
"La découverte anténatale d''une polysplénie et d''une absence de visualisation de la vésicule biliaire doit faire organiser une consultation spécialisée à deux semaines de vie.","True","Le document : ""Organisation d''une consultation spécialisée à deux semaines de vie"".","Difficult"
"L''apparition d''un syndrome hépato-pulmonaire est une complication de l''intervention de Kasai.","True","Le document liste : ""Syndrome hépato pulmonaire"" parmi les complications.","Difficult"
"La survie avec le foie natif à 10 ans (27%) est plus élevée que la survie après transplantation (90% vie normale).","False","Le document : 27% à 10 ans avec foie natif, mais avec traitement précoce et transplantation : 90% vie normale – la transplantation offre un meilleur pronostic.","Difficult"
"Les cholangiocarcinomes peuvent survenir comme complication tardive de l''atrésie des voies biliaires.","True","Le document mentionne : ""Hépatocarcinome, hépatoblastome, et cholangiocarcinome"" comme complications.","Difficult"
