"question","option1","option2","option3","option4","answer","explanation","difficulty"
"L’hyperkaliémie >7 mmol/L peut être traitée par insuline à la dose de :","0,01 UI/kg/h","0,1 UI/kg/h","1 UI/kg/h","10 UI/kg/h","2","Le document : ''Insuline : 0,1 UI/kg/h et perfusion SGH 10% : 5cc/kg/h''.","Medium"
"L’acétate de désoxycorticostérone (Syncrotil) est utilisé à la dose de :","1-2 mg/m2/j","5-10 mg/m2/j en une injection","10-20 mg/m2/j","20-30 mg/m2/j","2","Le document : ''Acétate de désoxycorticostérone (Syncrotil*) : ampoule inj 10mg : 5-10mg/m2/j en une injection''.","Medium"
"Dans le traitement préventif, les situations à risque (fièvre, diarrhée) chez un insuffisant surrénalien chronique nécessitent :","L’arrêt du traitement","Le doublement de la dose d’hydrocortisone","Une hospitalisation systématique","Une antibiothérapie","2","Le document : ''Reconnaître les situations à risque (fièvre, diarrhée) : adapter le traitement (doublement de la dose d’hydrocortisone, puis retour progressif)''.","Medium"
"La surveillance clinique de l’insuffisance surrénale aiguë doit être faite :","Toutes les heures","Toutes les 4 heures","Toutes les 30 minutes","Une fois par jour","1","Le document : ''Surveillance clinique/h : hydratation, pouls, PA, température, diurèse, conscience''.","Medium"
"Le port d’une carte de surrénalien est recommandé pour :","Le dépistage","La prévention des crises","L’information en cas d’urgence","Le traitement","3","Le document : ''Port d'une carte de surrénalien'' dans traitement préventif.","Medium"
"Dans l’insuffisance surrénale aiguë, l’acidose métabolique est :","Constante","Parfois présente","Absente","Toujours sévère","2","Le document : ''Acidose métabolique'' parmi les signes biologiques.","Difficult"
"La natriurèse dans l’insuffisance surrénale aiguë est :","Diminuée","Augmentée","Normale","Variable","2","Le document : ''Ionogramme urinaire : natriurèse augmentée, kaliurèse diminuée''.","Difficult"
"Le syndrome de perte de sel chez le nouveau-né se manifeste par une déshydratation sévère avec :","Pli cutané, yeux enfoncés, fontanelles déprimées","Œdèmes généralisés","Polyurie","Hypernatrémie","1","Le document : ''Hyperaldostéronismes primitifs : PERTE DE SEL (enfant avec qq diarrhées et vomissements mais qui est TRÈS DÉSHYDRATÉ : signe de pli important, yeux enfoncés, fontanelles très déprimées)''.","Difficult"
"L’hémorragie surrénale néonatale est une forme sporadique survenant après :","Un accouchement dystocique","Un hypercorticisme maternel","Une infection maternelle","Une prématurité","2","Le document : ''FORMES SPORADIQUES – Après hypercorticisme maternel : Hémorragie surrénale néonatale''.","Difficult"
"La mélanodermie est un signe d’insuffisance surrénale qui correspond à :","Une hypopigmentation","Une hyperpigmentation cutanée","Un érythème","Un purpura","2","Le document mentionne ''mélanodermie'' à plusieurs reprises comme signe (hyperpigmentation).","Difficult"
"Dans l’insuffisance surrénale aiguë, l’attente des résultats biologiques :","Est indispensable avant traitement","Ne doit pas retarder la mise en route du traitement","Permet de confirmer le diagnostic","Est de 24h","2","Le document : ''L'attente des résultats ne doivent en aucun cas retarder la mise en route du traitement''.","Difficult"
