"front","back","cognitive_level"
"Quel est le traitement initial d’une déshydratation sévère dans l’insuffisance surrénale aiguë ?","Sérum physiologique 20 ml/kg en 30 minutes, renouvelable (règle des 20/20/20 : 20 ml/kg à passer en 20 minutes).","Recall"
"Comment corriger une hypoglycémie dans l’insuffisance surrénale aiguë ?","SGH 10 % en flash.","Recall"
"Quel est le traitement d’une hyperkaliémie >7 mmol/L ?","Gluconate de calcium 10 % : 0,5 ml/kg IV en 5 minutes ; insuline 0,1 UI/kg/h + perfusion SGH 10 % : 5 ml/kg/h.","Recall"
"Quel est le traitement substitutif corticoïde de l’insuffisance surrénale aiguë ?","Hydrocortisone injectable (100 ou 500 mg) : 100 mg/kg/j en 4 fois IV. Acétate de désoxycorticostérone (Syncortil) : 5-10 mg/m²/j en une injection.","Recall"
"Quelles sont les mesures préventives de l’insuffisance surrénale aiguë ?","Arrêt progressif d’une corticothérapie au long cours avec substitution adéquate ; éducation des patients (insuffisance surrénale chronique) ; reconnaître les situations à risque (fièvre, diarrhée) et doubler la dose d’hydrocortisone ; port d’une carte de surrénalien.","Recall"
"Quels sont les éléments de surveillance clinique de l’insuffisance surrénale aiguë ?","Éviter toute mobilisation intempestive ; surveillance horaire : hydratation, pouls, pression artérielle, température, diurèse, conscience.","Recall"
"Quels sont les éléments de surveillance paraclinique ?","Ionogramme sanguin et urinaire, glycémie, créatininémie, NFS toutes les 4 à 6 heures.","Recall"
"Un enfant présente des douleurs abdominales diffuses, des vomissements, une hyponatrémie, une hyperkaliémie, une hypotension et une fièvre sans infection. Quel diagnostic suspectez-vous ?","Insuffisance surrénale aiguë (urgence médicale diagnostique et thérapeutique).","Application"
"Un nouveau-né a une mélanodermie, une déshydratation sévère avec perte de sel, et une virilisation. Quelle étiologie évoquez-vous ?","Hyperplasie congénitale des surrénales (autosomique récessif, virilisation des filles, perte de sel +++).","Application"
"Un enfant connu pour insuffisance surrénale chronique a une fièvre à 39°C. Que faut-il faire ?","Reconnaître la situation à risque : doubler la dose d’hydrocortisone, puis retour progressif.","Application"
