"front","back","cognitive_level"
"Comment diagnostique-t-on une paralysie faciale périphérique chez un patient comateux ?","Recherche d’un gonflement expiratoire de la joue. Manœuvre de Pierre-Marie-Fox : pression derrière la mandibule pour stimuler le nerf facial et provoquer une grimace – recherche d’asymétrie.","Recall"
"Comment diagnostique-t-on une PFP chez le nouveau-né et le jeune enfant ?","Diagnostic lors des pleurs : asymétrie du visage, observation des deux territoires (supérieur et inférieur). Causes : traumatisme obstétrical, malformation.","Recall"
"Quelles sont les causes de paralysie faciale périphérique bilatérale ?","Syndrome de Guillain-Barré, maladie de Lyme, syndrome de Moebius.","Recall"
"Qu’est-ce que le syndrome de Melkersson-Rosenthal ?","Syndrome associant : 1) paralysie faciale récidivante ou à bascule ; 2) œdème de la face ou des lèvres ; 3) langue plicaturée.","Recall"
"Quelles sont les complications de la PFP ?","Syncinésies, hémispasme post-paralytique, complications oculaires (kératite d’exposition), syndrome des larmes de crocodile.","Recall"
"Qu’est-ce que le syndrome des larmes de crocodile ?","Complication de la PFP où le patient larmoie lors de la mastication.","Recall"
"Quelles sont les causes étiologiques de la PFP ?","Traumatique, tumorale, infectieuse (parotidite), iatrogène (post-chirurgie parotidienne totale ou sélective), PF à frigore (la plus fréquente, sans cause évidente – hypothèse : inflammation nerveuse, possible après exposition au froid).","Recall"
"Quels sont les signes distinctifs de la paralysie faciale CENTRALE par rapport à la PFP ?","Territoire du VII supérieur non atteint (le front est épargné), pas de signe de Charles Bell, dissociation entre mimique volontaire et réflexe, association possible à d’autres signes neurologiques (atteinte d’autres paires crâniennes).","Recall"
"Quels sont les trois buts du traitement de la PFP ?","1) Restaurer la fonction du VII ; 2) Éviter les complications ; 3) Éviter les séquelles.","Recall"
"Quels sont les moyens thérapeutiques de la PFP ?","Corticostéroïdes (CTC), antiviraux, toxine botulique, antibiotiques, chirurgie, kinésithérapie faciale.","Recall"
"Quel est le traitement de la paralysie faciale « a frigore » (la plus fréquente) ?","Corticothérapie +/- antiviraux.","Recall"
"Quel est le traitement de la PFP traumatique ?","Corticothérapie, chirurgie (décompression faciale ou anastomose faciale).","Recall"
"Quel traitement est indiqué pour les séquelles de PFP (notamment spasme facial) ?","Chirurgie (réhabilitation faciale) et toxine botulique (surtout pour le spasme facial).","Recall"
"Un patient se présente avec une impossibilité de fermer l’œil gauche, une chute de la commissure labiale gauche et une impossibilité de siffler. Il n’a pas d’atteinte du front. S’agit-il d’une PFP ou d’une paralysie centrale ?","Paralysie centrale (atteinte du territoire inférieur du VII uniquement, épargne du front, pas de signe de Charles Bell).","Analysis"
"Un patient a une paralysie faciale avec test de Schirmer anormal, réflexe stapédien absent et troubles du goût. Quel est le niveau topographique de l’atteinte ?","Atteinte supra-géniculée ou trans-géniculée (atteinte avant ou au niveau du ganglion géniculé).","Analysis"
"Pourquoi la PFP expose-t-elle à un risque de kératite d’exposition ?","Par l’impossibilité de fermer complètement la paupière (signe de Charles Bell), entraînant une sécheresse cornéenne et des lésions oculaires.","Understanding"
