"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel pourcentage de glomérules sclérosés définit la classe VI selon le document ?",">50%",">70%",">90%","100%","3","Le document précise : ''> 90% des glomérules sclérosés''.","Easy"
"Quel est le pronostic rénal des classes III et IV sans traitement ?","Excellent","Bon","Mauvais à court terme","Favorable","3","Le document indique : ''Classe III et IV : Pronostic rénal mauvais à court terme sans traitement - Urgence thérapeutique''.","Easy"
"Quelles classes de néphropathie lupique ne nécessitent pas de traitement spécifique selon le document ?","Classe III et IV","Classe V","Classe I et II","Classe VI","3","Le document précise : ''Classe I, II : sans traitement spécifique''.","Easy"
"Quelle est la cible tensionnelle dans le traitement non spécifique de la néphropathie lupique ?","TA < 120/70 mmHg","TA < 130/80 mmHg","TA < 140/90 mmHg","TA < 150/95 mmHg","2","Le document indique : ''TA < 130/80 mmHg''.","Easy"
"Quel est le délai de normalisation de la créatininémie comme critère de réponse selon le document ?","< 2 semaines","< 1 mois","< 2 mois","< 3 mois","2","Le document précise : ''Normalisation de la créatininémie < 1 mois''.","Easy"
"Quel est le délai de normalisation de la protéinurie comme critère de réponse selon le document ?","< 1 mois","< 2 mois","< 3 mois","< 6 mois","3","Le document indique : ''Normalisation de la protéinurie < 3 mois''.","Easy"
"Quel est le délai pour la diminution de la protéinurie >50% comme critère de réponse ?","< 15 jours","< 1 mois","< 2 mois","< 3 mois","2","Le document précise : ''Diminution de la protéinurie > 50% à 1 mois''.","Easy"
"Quel est le mécanisme physiopathologique de la néphropathie lupique ?","Hyperactivité lymphocytaire T et B -> auto-Ac -> complexes immuns -> activation complément et leucocytes -> lésions tissulaires","Infection bactérienne directe","Toxique médicamenteux","Ischémie rénale","1","Le document détaille cette cascade physiopathologique.","Medium"
"Quelles sont les trois classes histologiques avec pronostic rénal mauvais nécessitant une urgence thérapeutique ?","Classe I, II, III","Classe III, IV, V","Classe III et IV","Classe V et VI","3","Le document indique que les classes III et IV ont un pronostic mauvais à court terme et constituent une urgence thérapeutique.","Medium"
"Quel aspect histologique est décrit comme ''anses fil de fer'' ou ''wire loops'' dans la classe IV ?","Dépôts sous-endothéliaux épaississant et rigidifiant la paroi capillaire glomérulaire","Dépôts extra-membraneux","Prolifération mésangiale","Nécrose fibrinoïde","1","Le document explique : ''Ces dépôts peuvent épaissir et 'rigidifier' la paroi capillaire glomérulaire (Anses 'fil de fer' ou 'wire loops')''.","Medium"
"Quelles sont les sous-classes de la classe III selon la présence de lésions actives ou chroniques ?","IIIA et IIIC","IVA et IVC","IIIA et IIIB","IIIA, IIIB, IIIC","1","Le document précise : ''Sous-classes de la classe III distinguées selon la présence ou non de lésions actives (IIIA) ou chroniques (IIIC)''.","Medium"
"Quelles sont les sous-classes de la classe IV selon la présence de lésions actives ou chroniques et selon l'atteinte segmentaire ou globale ?","IVA et IVC ; IV-S et IV-G","IIIA et IIIC","VA et VC","VIA et VIC","1","Le document mentionne : ''Glomérulonéphrite proliférative diffuse segmentaire (Classe IV-S) ou globale (IV-G) - Sous-classes additionnelles selon la présence ou l'absence de lésions actives (A) ou chronique (C)''.","Medium"
"Quelle classe histologique peut présenter un syndrome néphrotique sans signes cliniques ni sérologiques d'activité lupique ?","Classe III","Classe IV","Classe V","Classe VI","4","Le document indique pour la classe VI : ''Possible sans signes cliniques ni sérologique d'activité de la maladie lupique''.","Medium"
"Quels sont les 7 facteurs pronostiques défavorables de la néphropathie lupique cités dans le document ?","Race noire, conditions socio-économiques défavorables, HTA non contrôlée, score élevé lésions actives/chroniques, IR d'emblée, mauvaise réponse thérapeutique, récidives rénales","Âge, sexe, diabète, tabac, dyslipidémie, obésité","Créatinine élevée, protéinurie, hématurie, HTA","Races caucasienne, niveau socio-économique élevé, TA normale","1","Le document liste ces 7 facteurs.","Medium"
"Quels sont les 6 traitements immunosuppresseurs cités pour les classes III, IV et V ?","Corticothérapie, hydroxychloroquine, azathioprine, cyclophosphamide, ciclosporine, mycophénolate mofétil, rituximab","Seuls les corticoïdes","IEC et ARA2","Diurétiques","1","Le document liste ces traitements.","Medium"
"Quels sont les 5 traitements non spécifiques cités pour la néphropathie lupique ?","TA<130/80, activité physique, dyslipidémie, arrêt tabac, IEC/ARA2","Corticoïdes, immunosuppresseurs, hémodialyse","Antibiotiques, antifongiques, antiviraux","Antalgiques, anti-inflammatoires, myorelaxants","1","Le document liste ces traitements non spécifiques.","Medium"
"Quels sont les 6 critères de réponse thérapeutique de la néphropathie lupique selon le document ?","Normalisation créatinine <1 mois, normalisation marqueurs inflammation, diminution Ac (Farr), normalisation C3/C4, diminution protéinurie >50% à 1 mois, normalisation protéinurie <3 mois","Disparition des œdèmes, poids normal, TA normale","BU normale, échographie normale, biopsie normale","Absence de fièvre, absence de rash, absence d'arthralgies","1","Le document liste ces 6 critères.","Medium"
"Quels sont les 10 éléments de suivi de la néphropathie lupique cités dans le document ?","Clinique, cinétique MMF (J8-J15 puis/an), dosage hydroxychloroquine (3 mois), créatininémie (1 et 3 mois), protéine/créatinine urinaires, C3/C4, Ac (Farr), VS/fibrinogène/CRP, BU (1 et 3 mois), Vit D","Uniquement créatininémie et BU","Uniquement protéinurie","Uniquement clinique","1","Le document liste ces 10 éléments.","Medium"
"Pourquoi la présence d'anticorps anti-PL circulants est-elle importante chez la femme lupique ?","Risque d'avortement spontané","Risque de thrombose","Risque d'HTA","Risque d'infarctus","1","Le document mentionne : ''En plus le Ac anti-PL circulants (!! avortement spontanée chez la femme)''.","Medium"
"Quelle est l'atteinte vasculaire de type microangiopathie thrombotique dans la néphropathie lupique ?","Atteinte des petites artères, capillaires glomérulaires et grosses branches artérielles","Atteinte uniquement des veines","Atteinte uniquement des artérioles afférentes","Atteinte uniquement des artérioles efférentes","1","Le document précise : ''Type microangiopathie thrombotique dans les petites artères et les capillaires glomérulaires et grosses branches artérielles''.","Medium"
"Quelles sont les caractéristiques de la classe II (prolifération mésangiale) ?","Atteinte précoce modérée, hématurie microscopique, protéinurie faible, syndrome néphrotique possible, HTA rare, sans IR, sans hypocomplémentémie, faible Ac anti-DNA, pronostic excellent","Atteinte sévère, IR constante, hypocomplémentémie","Syndrome néphrotique pur, HTA, IR","Protéinurie massive, HTA sévère","1","Le document détaille les caractéristiques de la classe II.","Difficult"
"Quelles sont les caractéristiques de la classe III (prolifération focale <50%) ?","Protéinurie et hématurie quasi-constante, syndrome néphrotique, HTA, IR possibles ; 50% des glomérules atteints ; dépôts IgG et C3 uniformes","Atteinte <10% des glomérules","Toujours sans IR","Jamais de syndrome néphrotique","1","Le document détaille les caractéristiques de la classe III.","Difficult"
"Quelles sont les caractéristiques de la classe IV (prolifération diffuse >50%) ?","Plus sévère, la plus fréquente (50%), protéinurie, hématurie, syndrome néphrotique, HTA, IR fréquentes, syndrome néphritique aigu, hypocomplémentémie, Ac anti-DNA élevés, dépôts sous-endothéliaux, anses ''fil de fer''","Atteinte bénigne","Sans IR","Sans hypocomplémentémie","1","Le document détaille les caractéristiques de la classe IV.","Difficult"
"Quelles sont les caractéristiques de la classe V (GN extra-membraneuse) ?","Syndrome néphrotique, hématurie, HTA, IR ; histologie : épaississement diffus MBG et dépôts extra-membraneux (sous-épithéliaux)","Prolifération endocapillaire","Lésions nécrosantes","Croissants extra-capillaires","1","Le document détaille les caractéristiques de la classe V.","Difficult"
"Quelles sont les caractéristiques de la classe VI (GN sclérosante) ?","Cicatrisation, 90% glomérules sclérosés, IRC, protéinurie variable, sans signes d'activité du sédiment urinaire, possible sans signes cliniques ni sérologiques d'activité lupique","Atteinte inflammatoire active","Présence de croissants","Dépôts immuns actifs","1","Le document détaille les caractéristiques de la classe VI.","Difficult"
