"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelle complication thrombo-embolique est favorisée par le SN ?","Thrombose veineuse rénale","Embolie pulmonaire","Thrombose artérielle","Toutes","4","Document: 'Thrombo-embolique : veineuse (rénale, cave), artérielle (MI, pulmonaire, cérébrale)'","Medium"
"Quel est le traitement de première intention du SN corticosensible ?","Immunosuppresseurs","Corticoïdes (prednisolone 2 mg/kg/j)","Diurétiques seuls","Albumine","2","Document: 'Corticoïdes (Prednisolone 2mg/kg/j)'","Easy"
"Quelle est la définition de la cortico-résistance ?","Absence de réponse après 1 semaine","Persistance de la protéinurie après 4 semaines de corticothérapie orale renforcée par bolus","Récidive après arrêt des corticoïdes","Absence de réponse à la prednisolone","2","Document: 'Cortico-résistante : persistance après 4 semaines de corticothérapie orale renforcée par un bolus de SOLUMÉDROL (3 injections)'","Medium"
"Quel est le pourcentage de SN secondaire à une maladie générale ?","50%","30%","10%","5%","3","Document: '10% secondaire à une maladie générale'","Easy"
"Quel est le pourcentage de néphrose lipoïdique (SN pur) ?","50%","70%","90%","95%","3","Document: '90% : néphrose lipoïdique, pur'","Easy"
"Quel est l'âge du SN congénital ?","Avant 1 an","Avant 3 mois","Avant 6 mois","Avant 12 mois","2","Document: 'Congénitale : avant 3 mois'","Easy"
"Quel est le mode de transmission du syndrome néphrotique finlandais ?","Autosomique dominant","Autosomique récessif","Lié à l'X","Mitochondrial","2","Document: 'Finlandais : maladie autosomique récessive'","Medium"
"Quelle est la lésion glomérulaire la plus fréquente dans le SN de l'enfant ?","Hyalinose segmentaire et focale","Prolifération mésangiale diffuse","Lésions glomérulaires minimes","Glomérulonéphrite extra-membraneuse","3","Document: 'Lésion glomérulaire minime : fréquent'","Easy"
"Quel traitement est utilisé pour espacer les rechutes ?","Cyclophosphamide","Ciclosporine","Lévamisole 2,5 mg/kg","Rituximab","3","Document: 'Lévamisole 2,5 mg/kg : espace les rechutes'","Medium"
"Quelle est la principale complication infectieuse du SN ?","Péritonite à pneumocoque","Méningite","Septicémie","Toutes","4","Document: 'Infectieuses (streptocoque, pneumocoque) : péritonite, pneumonie, méningite, septicémie'","Medium"
"Quel facteur favorise les complications thrombo-emboliques dans le SN ?","Hypovolémie (diurétiques)","Hypercoagulabilité","Immobilisation","Tous","4","Document: 'favorisée par l'hypovolémie (diurétique !!), les anomalies de l'hémostase et l'immobilisation'","Medium"
"Quelle est l'indication de la ponction biopsie rénale (PBR) dans le SN ?","SN avant 1 an","SN impur (HTA, IR, hématurie)","SN cortico-résistant","Tous","4","Document: 'Indication particulière : SN avant 1 an, SN impur, SN cortico-résistant, avant immunosuppresseurs'","Medium"
"Quelle est la contre-indication à la PBR ?","Malformation rénale","Trouble de l'hémostase","Infection urinaire","Tous","4","Document: 'CI si : Malformation rénale, Trouble de l'hémostase, Infection urinaire'","Medium"
"Quelle est la valeur de la protéinurie dans le SN en g/24h ?","1-5 g","5-10 g","10-20 g",">20 g","3","Document: 'Protéinurie>50mg/kg/j (10-20g/24h)'","Easy"
"Quel examen radiologique peut montrer un épanchement pleural dans le SN ?","Radiographie pulmonaire","Échographie cardiaque","TDM thoracique","IRM","1","Document: 'RCP : épanchement pleural'","Medium"
"Quel est le traitement d'une poussée de SN avec hypovolémie ?","Diurétiques","Albumine + perfusion","Corticoïdes","Antibiotiques","2","Document: 'Albumine, Perfusion' dans traitement symptomatique","Medium"
"Quel est le régime recommandé dans le SN ?","Riche en sel","Désodé, riche en protéines","Pauvre en protéines","Riche en lipides","2","Document: 'Régime (désodé, riche en protéines)'","Easy"
"Quels vaccins vivants atténués sont contre-indiqués dans le SN ?","BCG, polio oral (ATR)","ROR","Varicelle","Hépatite B","1","Document: 'Vaccination à compléter sauf vivants atténués (BCG, polio, ATR)'","Medium"
"Quelle est la particularité de l'hématurie dans le SN pur ?","Absente ou microscopique","Macroscopique constante","Hématurie avec caillots","Hématurie douloureuse","1","Document: 'Hématurie (10-20%)' mais SN pur n'a pas d'hématurie? Le document dit SN pur sans hématurie, HTA, IR","Medium"
"Quel est le risque de l'hypovolémie dans le SN ?","Collapsus cardiovasculaire","Thrombose","Insuffisance rénale fonctionnelle","Tous","4","Document: 'Hémodynamique : hypovolémie, collapsus cardio-vasculaire' et autres","Medium"
"Quelle complication rénale peut survenir en cas d'hypovolémie ?","IRA fonctionnelle","IRC","Néphropathie tubulaire","Glomérulonéphrite","1","Document: 'Rénales : IRA fonctionnelle (hypovolémie)'","Medium"
"Quel est le traitement de la cortico-dépendance ?","Augmentation de la dose","Reprise des corticoïdes et décroissance plus lente","Immunosuppresseurs d'emblée","Transplantation","2","Document: 'Corticodépendante : reprise de corticoïdes et décroissance plus lente'","Medium"
"Quel est le traitement de la cortico-résistance ?","Immunosuppresseurs et corticoïdes","Augmentation des corticoïdes","Arrêt des corticoïdes","Plasmaphérèse","1","Document: 'Cortico-résistance : immunosuppresseurs et corticoïdes'","Medium"
"Quel immunosuppresseur est mentionné ?","Cyclophosphamide, ciclosporine","Azathioprine","Mycophénolate mofétil","Méthotrexate","1","Document: 'Immunosuppresseurs : cyclophosphamide, ciclosporine'","Medium"
"Quel anticoagulant peut être utilisé dans le SN ?","Héparine","AVK (antivitamines K)","Aspirine","Clopidogrel","2","Document: 'Anticoagulants par AVK'","Medium"
"Un enfant de 4 ans présente des œdèmes, une protéinurie à 3 g/l, une hypoalbuminémie à 25 g/l. Quel diagnostic ?","Syndrome néphrotique","Glomérulonéphrite aiguë","Insuffisance cardiaque","Kwashiorkor","1","Document: Triade clinique et biologique","Easy"
"Un enfant de 6 ans a un SN avec HTA et hématurie macroscopique. De quel type de SN s'agit-il ?","SN pur","SN impur","Néphrose lipoïdique","SN congénital","2","Document: 'SN impur s'il existe : Une hématurie, Et/ou une hypertension artérielle (HTA)'","Easy"
"Un enfant de 2 ans a un SN avec œdèmes. Quel traitement de première ligne ?","Ciclosporine","Prednisolone 2 mg/kg/j","Cyclophosphamide","Albumine IV","2","Document: 'Corticoïdes (Prednisolone 2mg/kg/j)'","Easy"
"Un enfant a un SN avec protéinurie persistante après 4 semaines de corticoïdes renforcés. Quel diagnostic de réponse ?","Corticosensible","Corticodépendant","Cortico-résistant","Corticoréfractaire","3","Document: 'Cortico-résistante : persistance après 4 semaines'","Medium"
"Quel est le risque nutritionnel du SN prolongé ?","Kwashiorkor, rachitisme","Obésité","Diabète","Hypervitaminose","1","Document: 'Nutritionnelles : kwashiorkor, rachitisme, anémie'","Medium"
"Quel signe clinique n'est PAS présent dans la néphrose lipoïdique pure ?","Œdèmes","Hypotension","HTA","Ascite","3","Document: 'Absence d'HTA (pur)'","Easy"
"Quel examen est contre-indiqué avant la PBR ?","ECG","Échographie rénale","Bilan d'hémostase","NFS","3","Document: 'CI si Trouble de l'hémostase'","Medium"
"Quelle est la conséquence de l'hypoalbuminémie sur le foie ?","Synthèse accrue de lipides et facteurs de coagulation","Nécrose hépatique","Cirrhose","Stéatose","1","Document: 'Réaction du foie face à l'hypoprotidémie : essaie de rattraper mais synthétise en même temps les facteurs de coagulations'","Difficult"
"Un enfant a un SN avec anasarque, protéinurie à 15 g/24h, albuminémie à 15 g/l. Quel est le risque majeur à court terme ?","Thrombose veineuse rénale","Insuffisance rénale terminale","Péritonite","Collapsus","1","Document: 'Risque important de thrombose'","Difficult"
"Quelle est la particularité du SN finlandais ?","Avant 3 mois, après 10 ans, SN impur","Avant 1 an, corticosensible","Après 5 ans, récidives","Nouveau-né, syndrome néphrotique congénital","1","Document: 'Finlandais : maladie autosomique récessive, avant 3 mois, après 10 ans, SN impur'","Difficult"
"Quel est le but du traitement du SN ?","Guérir la maladie et prévenir les complications","Réduire les œdèmes uniquement","Normaliser la protéinurie","Arrêter les corticoïdes","1","Document: 'But : Guérir la maladie, Prévenir et guérir les complications'","Easy"
