"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quelle est la distance cul-de-sac-anus dans les MAR hautes ?","Inférieure à 1 cm","Égale à 1 cm","Supérieure à 1 cm (ligne pubo-coccygienne)","Variable","3","Le document : ''Distance cul de sac-anus 1cm (ligne pubo-coccygienne)''.","Easy"
"Dans les MAR basses, le cul-de-sac se situe :","Au-dessus de la ligne de Stephens","Au-dessous de la ligne de Stephens","Au niveau de la ligne","Variable","2","Le document : ''MAR basse : Cul de sac au dessous de la ligne de Stephens''.","Easy"
"Quelle est la conséquence de l'absence de plancher pelvien dans les MAR hautes ?","Continence anale normale","Problèmes de statique, pas de continence anale","Constipation sévère","Incontinence urinaire","2","Le document : ''Absence de plancher pelvien=problèmes de statique, pas de continence anale''.","Easy"
"Quel pourcentage de malformations vertébro-médullaires est associé aux MAR ?","20%","40%","60%","80%","2","Le document : ''Malformation vertébro-médullaires : 40%''.","Easy"
"Quel pourcentage de malformations urogénitales est associé aux MAR ?","20%","40%","60%","80%","2","Le document : ''Malformation uro-génitale : 40%''.","Easy"
"Quel examen est réalisé en présence d'une fistule ?","IRM","Fistulographie","Échographie","Scanner","2","Le document : ''En présence de fistule : fistulographie''.","Easy"
"Dans les formes sans fistule, à quel délai après la naissance réalise-t-on les examens ?","Immédiatement","1 à 2 heures","3 à 5 heures","12 heures","3","Le document : ''Formes sans fistule : examens 3 à 5 heures après la naissance (déglutition d'air suffisantes pour aérer le tube digestif)''.","Easy"
"Quelle position est utilisée pour faire remonter l'air dans le tube digestif ?","Décubitus ventral","Proclive","Décubitus latéral","Assise","2","Le document : ''Mise en position proclive pour faire remonter l'air dans le tube digestif''.","Easy"
"Quel est le traitement néonatal d'une MAR haute ?","Proctoplastie d'emblée","Colostomie de décharge","Transposition anale","Surveillance","2","Le document : ''MAR haute : colostomie de décharge''.","Easy"
"Quel est le traitement d'une MAR basse ?","Colostomie","Proctoplastie","Abstention chirurgicale","Radiothérapie","2","Le document : ''MAR basse : Proctoplastie''.","Easy"
"Quel est le siège de la colostomie de décharge selon le document ?","Transverse droit","Transverse gauche ou sigmoïdienne haute","Descendante","Caecale","2","Le document : ''Siège : Transverse gauche ou sigmoïdienne haute canon de fusil (amarrage++)''.","Medium"
"Quel type d'incision est utilisé pour la proctoplastie ?","Incision en Y","Incision en ''mercedes''","Incision transversale","Incision médiane","2","Le document : ''Incision en 'mercedes'''',''","Medium"
"Quel instrument est utilisé pour rechercher le sphincter lors de la proctoplastie ?","Neurostimulateur électrique","Pince à dissection","Écarteur auto-statique","Loupe","1","Le document : ''Recherche du sphincter au moyen d'un stimulateur électrique''.","Medium"
"Quelle est la forme de l'anus obtenue après proctoplastie ?","Anus en rond","Anus en fente","Anus en étoile","Anus en Y","3","Le document : ''Obtention d'un anus en étoile, avec écoulement de méconium''.","Medium"
"Pendant combien de temps passe-t-on une canule quotidiennement après proctoplastie ?","1 semaine","15 jours","1 mois","3 mois","3","Le document : ''Passage quotidien d'une canule pendant un mois pour conserver un calibrage correct''.","Medium"
"Quelle est l'intervention de référence pour les MAR hautes ?","Proctoplastie","Intervention de Pen~a et de Vries","Transposition anale","Périnéoplastie","2","Le document : ''Intervention de Pen~a et de Vries''.","Medium"
"Quel est le pronostic des MAR hautes ?","Excellent","Bon","Moyen","Très mauvais","3","Le document : ''Pronostic moyen : agénésie musculaires, nerfs, pas de plancher pelvien...''.","Medium"
"À quel poids attend-on pour réaliser l'abaissement de Pen~a ?","4 kg","5 kg","6 kg","8 kg","3","Le document : ''Latence jusqu'à obtention d'un poids de 6kg chez l'enfant (COLOSTOMIE) puis intervention : ABAISSEMENT DE PENA''.","Medium"
"Quel est le résultat positif de l'intervention de Pen~a dans quel pourcentage des cas ?","70%","80%","90%","95%","3","Le document : ''Résultat positif dans 90% des cas ; pour les autres, colostomie définitive''.","Medium"
"À quel âge introduit-on un ballonnet dans le rectum pour anticiper la sensation d'envie ?","5 ans","6 ans","7 ans","8 ans","3","Le document : ''Introduction d'un ballonnet dans le rectum à 7 ans pour anticiper une sensation pelvienne d'envie d'aller à la selle''.","Medium"
"Combien de temps environ conseille-t-on de mettre l'enfant sur le pot après l'intervention ?","1 an","3 ans","7 ans","10 ans","3","Le document : ''mettre l'enfant à heures fixes sur le pot (ne sera jamais continent mais peut être propre), généralement après le repas, pendant 7 ans environ''.","Medium"
"Quelles bougies utilise-t-on pour les dilatations post-opératoires ?","Bougies de Hegar 14","Bougies de Hegar 10","Bougies de Hegar 18","Bougies de Hegar 22","1","Le document : ''Bougies de Hegar 14''.","Medium"
"À quel âge réalise-t-on une appréciation fonctionnelle (sacrum, sensibilité, muscles) ?","2-3 ans","5-6 ans","8-10 ans","12-15 ans","2","Le document : ''5/6 ans : appréciation fonctionnelle (sacrum, sensibilité, muscles)''.","Medium"
"À quel âge propose-t-on une chirurgie de confort ou palliative ?","5-6 ans","8-10 ans","10-12 ans","15-18 ans","3","Le document : ''10/12ans : Chirurgie de confort, chirurgie palliative''.","Medium"
"Quelle est la particularité des formes basses concernant la fistule ?","La fistule est absente","La fistule sert de guide","La fistule est sans intérêt","La fistule est toujours périnéale","2","Le document : ''Pour les formes basses : la fistule sert de guide''.","Medium"
"Quel examen préopératoire permet le repérage des fibres musculaires à préserver ?","Scanner","IRM","Échographie","Fistulographie","2","Le document : ''IRM préopératoire : repérage des fibres musculaires à préserver''.","Medium"
"Quels sont les deux types d'abord pour trouver la fistule dans les formes hautes ?","Chirurgie ouverte et coelio-chirurgie","Laparotomie et thoracotomie","Périnéale et abdominale","Endoscopie et radiologie","1","Le document : ''Les formes hautes : il faut trouver la fistule. 1. En chirurgie ouverte 2. En coelio-chirurgie''.","Medium"
"Quel est le délai post-opératoire avant de commencer les dilatations ?","3 jours","5 jours","8 jours","15 jours","3","Le document : ''Dilatations rapides : 8 jours mais 'délicates'''',''","Medium"
"Quelle association malformative inclut les malformations ano-rectales avec atrésie de l'œsophage et cardiopathies ?","VACTERL","WAGR","Drash","Beckwith-Wiedemann","1","Le document : ''Autres : atrésie de l'œsophage, cœur, VACTERL''.","Medium"
"Dans les MAR hautes, quel est le problème concernant les nerfs du plexus sacré ?","Hyperexcitabilité","Absence de nerfs","Compression nerveuse","Neuropathie","2","Le document : ''Absence de nerfs du plexus sacré, absence de sacrum(pas d'insertion musculaire permettant la continence)''.","Difficult"
"Pourquoi les MAR hautes ont-elles un pronostic moyen malgré la chirurgie ?","En raison d'une agénésie musculaire, absence de nerfs et absence de plancher pelvien","En raison de fistules complexes","En raison d'un diagnostic tardif","En raison de complications infectieuses","1","Le document : ''Pronostic moyen : agénésie musculaires, nerfs, pas de plancher pelvien...''.","Difficult"
"Un nouveau-né présente une occlusion néonatale avec ventre distendu et absence de méconium. L'examen du périnée montre un orifice unique chez la fille. Quel diagnostic évoquez-vous ?","MAR basse avec fistule périnéale","MAR haute (orifice unique = MAR haute chez la fille)","Fistule vulvaire","Imperforation anale sans fistule","2","Le document : ''Orifice unique chez la fille = MAR haute''.","Difficult"
"Quelle est la conséquence fonctionnelle de l'absence de sacrum dans les MAR hautes ?","Absence d'insertion musculaire permettant la continence","Compression médullaire","Syndrome de la queue de cheval","Scoliose sévère","1","Le document : ''absence de sacrum(pas d'insertion musculaire permettant la continence)''.","Difficult"
"Un enfant opéré d'une MAR haute par abaissement de Pen~a a 7 ans. Quelle manœuvre est recommandée pour l'aider à anticiper la sensation d'envie d'aller à la selle ?","Rééducation périnéale","Introduction d'un ballonnet dans le rectum","Biofeedback","Colostomie définitive","2","Le document : ''Introduction d'un ballonnet dans le rectum à 7 ans pour anticiper une sensation pelvienne d'envie d'aller à la selle''.","Difficult"
"Quelle est l'attitude si le résultat de l'intervention de Pen~a est négatif (10% des cas) ?","Nouvelle intervention","Colostomie définitive","Transplantation intestinale","Traitement médical à vie","2","Le document : ''Résultat positif dans 90% des cas ; pour les autres, colostomie définitive''.","Difficult"
"Pourquoi les MAR hautes sont-elles souvent associées à d'autres malformations ?","En raison du processus de régression caudale durant la 6ème-10ème semaine d'aménorrhée","En raison d'une anomalie génétique unique","En raison d'un syndrome toxique","En raison d'une ischémie fœtale","1","Le document : ''Au cours de la vie intra-utérine (6ème-10ème semaine d'aménorrhées) et donc susceptibles de s'associer à des anomalies à distance correspondant à des processus de morphogenèse ou d'organogenèse contemporains de la régression caudale''.","Difficult"
"Quel est l'intérêt de la fistulographie chez la fille avec fistule vulvaire ?","Pour voir le trajet de la fistule","Pour mesurer la distance au sphincter","Pour évaluer la continence","Pour détecter une anomalie sacrée","1","Le document : ''Fistule vulvaire chez la fille : Epreuve au stylet +/- fistulographie (pour voir le trajet de la Fistule)''.","Difficult"
"Dans les MAR basses, pourquoi la continence anale est-elle présente ?","Parce que le cul-de-sac traverse le plancher pelvien","Parce qu'il n'y a pas de fistule","Parce que le sphincter est hypertonique","Parce que le sacrum est normal","1","Le document : ''MAR basse : Distance cul de sac-anus inf à 1cm de la ligne de Stephens, il traverse le plancher, continence anale présente''.","Difficult"
"Un enfant avec MAR haute a bénéficié d'une colostomie de décharge. Quel est l'objectif de cette colostomie ?","Permettre une alimentation orale","Décharger le tube digestif en attendant la chirurgie définitive","Traiter la constipation","Prévenir les infections urinaires","2","Le document : ''MAR haute : colostomie de décharge''. Contexte de traitement néonatal avant chirurgie.","Difficult"
