"question","answer","explanation","difficulty"
"L'intervention de Pen~a et de Vries est utilisée pour les MAR basses.","False","Le document : ''Intervention de Pen~a et de Vries'' pour MAR hautes.","Easy"
"Le pronostic des MAR hautes est excellent.","False","Le document : ''Pronostic moyen''.","Easy"
"L'IRM préopératoire permet le repérage des fibres musculaires à préserver.","True","Le document : ''IRM préopératoire : repérage des fibres musculaires à préserver''.","Medium"
"Les dilatations post-opératoires commencent au 8ème jour.","True","Le document : ''Dilatations rapides : 8 jours''.","Medium"
"Les bougies de Hegar 14 sont utilisées pour les dilatations.","True","Le document : ''Bougies de Hegar 14''.","Medium"
"La colostomie de décharge pour MAR haute est réalisée sur le transverse droit.","False","Le document : ''Transverse gauche ou sigmoïdienne haute''.","Medium"
"Lors de la proctoplastie, on réalise une incision en Y au niveau du cul-de-sac.","True","Le document : ''Incision en Y au niveau du cul de sac''.","Medium"
"L'intervention de Pen~a est réalisée lorsque l'enfant pèse 4 kg.","False","Le document : ''poids de 6kg''.","Medium"
"90% des cas d'intervention de Pen~a donnent un résultat positif.","True","Le document : ''Résultat positif dans 90% des cas''.","Medium"
"L'introduction d'un ballonnet dans le rectum se fait à l'âge de 5 ans.","False","Le document : ''à 7 ans''.","Medium"
"La mise sur le pot à heures fixes est recommandée pendant environ 7 ans.","True","Le document : ''pendant 7 ans environ''.","Medium"
"L'appréciation fonctionnelle (sacrum, sensibilité, muscles) se fait vers 5-6 ans.","True","Le document : ''5/6 ans : appréciation fonctionnelle''.","Medium"
"La chirurgie de confort est proposée vers 10-12 ans.","True","Le document : ''10/12ans : Chirurgie de confort, chirurgie palliative''.","Medium"
"Dans les MAR hautes, il existe une agénésie musculaire.","True","Le document : ''Agénésie musculaire''.","Medium"
"Les MAR hautes sont associées à une absence de nerfs du plexus sacré.","True","Le document : ''Absence de nerfs du plexus sacré''.","Medium"
"La fistule vulvaire chez la fille nécessite une fistulographie pour voir le trajet.","True","Le document : ''Fistule vulvaire chez la fille : Epreuve au stylet +/- fistulographie''.","Medium"
"Les formes hautes peuvent être opérées par coelio-chirurgie pour trouver la fistule.","True","Le document : ''En coelio-chirurgie''.","Medium"
"Le traitement des MAR a lieu exclusivement en période néonatale.","False","Le document : colostomie néonatale puis intervention différée (poids 6kg) et suivi à long terme.","Medium"
"Le releveur de l'anus est un muscle lisse.","False","Le document : ''Releveur de l'anus (plancher pelvien) : muscle strié''.","Medium"
"La ligne de Stephens est une ligne pubo-coccygienne.","True","Le document : ''Ligne pubo-coccygienne de Stephens''.","Medium"
"Un orifice unique chez la fille indique une MAR basse.","False","Le document : ''Orifice unique chez la fille = MAR haute''.","Difficult"
"Dans les MAR hautes, la distance cul-de-sac-anus est de 1 cm au-dessus de la ligne de Stephens.","True","Le document : ''Distance cul de sac-anus 1cm (ligne pubo-coccygienne)''.","Difficult"
"L'absence de sacrum dans les MAR hautes n'a pas d'impact sur la continence.","False","Le document : ''absence de sacrum(pas d'insertion musculaire permettant la continence)''.","Difficult"
"Les malformations associées aux MAR sont présentes dans 40% des cas pour les vertébro-médullaires et 40% pour les urogénitales.","True","Le document : ''Malformation vertébro-médullaires : 40%'' et ''Malformation uro-génitale : 40%''.","Difficult"
"L'incidence de Wegenstein et Rice nécessite une position en décubitus dorsal.","False","Le document : ''Décubitus latéral, cuisses fléchies à 90°''.","Difficult"
"Le pronostic des MAR hautes est mauvais en raison de l'absence de plancher pelvien et de nerfs.","True","Le document : ''Absence de plancher pelvien=problèmes de statique, pas de continence anale'' et ''Absence de nerfs''.","Difficult"
"Dans les formes basses, la fistule ne sert pas de guide chirurgical.","False","Le document : ''Pour les formes basses : la fistule sert de guide''.","Difficult"
"Les enfants opérés d'une MAR haute ne peuvent jamais être propres.","True (nuancé)","Le document : ''ne sera jamais continent mais peut être propre''. La continence est différente de la propreté.","Difficult"
"Le traitement chirurgical des MAR basses se fait par voie abdominale.","False","Le document : ''Proctoplastie'' par voie périnéale (voir ''Voie périnéale: chirurgie par voie d'abord périnéal'').","Difficult"
"La colostomie définitive est nécessaire dans 10% des cas après échec de Pen~a.","True","Le document : ''Résultat positif dans 90% des cas ; pour les autres, colostomie définitive''.","Difficult"
"Les MAR sont dues à un défaut de cloisonnement du cloaque.","True","Le document : ''DÉFAUT DE CLOISONNEMENT DU CLOAQUE''.","Difficult"
