"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le mécanisme par lequel les AINS favorisent les ulcères ?","Augmentation de la sécrétion acide","Diminution des défenses de la muqueuse","Stimulation de l’uréase d’HP","Vasoconstriction","2","Les AINS diminuent la défense de la muqueuse.","Medium"
"Quel signe biologique est particulièrement important pour évaluer la gravité d’une hémorragie digestive ?","Leucocytose","Hémoglobine et hématocrite","Hyperglycémie","Hypokaliémie","2","Le diagnostic de gravité repose sur l’hémoglobine et l’hématocrite.","Medium"
"Pourquoi l’endoscopie doit-elle être précédée d’une aspiration en cas de sténose pylorique ?","Pour éviter les vomissements","À cause de la stase alimentaire qui obstrue l’endoscope","Pour diagnostiquer HP","Pour mesurer la taille","2","En cas de stase alimentaire importante, il faut aspirer avant pour ne pas gêner l’endoscopiste.","Medium"
"Quel est le pourcentage d’ulcères duodénaux associés à Helicobacter pylori ?","70%","90%","30%","10%","2","90 % des ulcères duodénaux sont liés à HP.","Easy"
"Quel test non invasif pour HP nécessite d’éviter IPP et antibiotiques pendant au moins 3 semaines ?","Test respiratoire au C13","Recherche d’antigène dans les selles","Sérologie","TOGD","2","La recherche d’Ag dans les selles nécessite de respecter ces conditions.","Medium"
"Quel est le traitement endoscopique possible en cas de saignement Forrest IIb ?","Aucune intervention","Pose de clip ou injection d’adrénaline","Chirurgie immédiate","Transfusion seule","2","Pour les lésions à haut risque (ex. IIb), on réalise un traitement endoscopique (clip, injection…).","Medium"
"Quelle est la principale complication tardive des maladies ulcéreuses récidivantes ?","Hémorragie inaugurale","Sténose pylorique","Perforation aiguë","Cancer gastrique","2","La sténose pylorique est une complication tardive après plusieurs poussées.","Medium"
"Quel signe clinique disparaît en cas de perforation ulcéreuse ?","Matité pré-hépatique","Contracture abdominale","Douleur épigastrique","Vomissements","2","Disparition de la matité pré-hépatique (remplacée par tympanisme dû au pneumopéritoine).","Medium"
"Quel examen radiologique montre un pneumopéritoine en cas de perforation ?","TOGD","ASP debout","Échographie","Scanner sans contraste","2","L’ASP debout met en évidence le pneumopéritoine.","Medium"
"Pourquoi l’ulcère de stress survient-il chez les patients en réanimation ?","Stress psychologique","Stress physique lié à une pathologie grave (ex. AVC)","Infection à HP massive","Prise massive d’AINS","2","L’ulcère de stress est lié au stress physique chez les patients en état critique.","Medium"
"Quel est le principal symptôme de la sténose pylorique ?","Douleur nocturne rythmée","Douleur post-prandiale tardive calmée par les vomissements","Douleur soulagée par les antiacides","Douleur en coup de poignard","2","La douleur est post-prandiale tardive (4-5h), calmée par les vomissements.","Medium"
"Quel est le risque évolutif majeur d’un ulcère gastrique non biopsié ?","Perforation","Transformation cancéreuse","Sténose immédiate","Hémorragie massive","2","7-10 % des ulcères gastriques se révèlent être un cancer.","Medium"
"Quel mécanisme physiopathologique d’HP entraîne une augmentation de la sécrétion acide ?","Inhibition des prostaglandines","Altération des défenses + augmentation de la sécrétion acide","Stimulation du mucus","Vasodilatation","2","HP altère les défenses et augmente la sécrétion acide.","Medium"
"Quel aspect endoscopique correspond à un ulcère en cours de cicatrisation ?","Rond à bords nets","Irrégulier en carte géographique","En salami","Linéaire longitudinale","2","L’aspect linéaire longitudinal correspond à un ulcère en cours de cicatrisation.","Medium"
"Quel est le mode de transmission principal d’Helicobacter pylori ?","Aéroportée","Inter-humaine (oro-orale et oro-fécale)","Sexuelle","Par les aliments","2","La transmission est inter-humaine : salivaire (oro-orale) et fécale (oro-fécale).","Medium"
"Quel signe clinique est très évocateur de péritonite par perforation ulcéreuse ?","Contracture abdominale","Clapotage gastrique","Ondulation péristaltique","Méléna","2","La contracture abdominale est pathognomonique de péritonite.","Medium"
"Quel est l’intérêt principal de la fibroscopie dans l’hémorragie digestive ulcéreuse ?","Seulement diagnostiquer HP","Identifier l’origine du saignement et la nature de la lésion (Forrest)","Traiter la sténose","Visualiser la niche","2","La fibroscopie est indispensable pour localiser l’origine et classer la lésion selon Forrest.","Medium"
"Pourquoi la mère est-elle considérée comme réservoir d’Helicobacter pylori ?","Elle sécrète plus d’acide","Existence d’infection dans la fratrie (transmission intra-familiale)","Elle prend des AINS","Elle fume","2","L’existence d’infection dans la fratrie et le rôle de la mère comme réservoir sont cités.","Medium"
"Quel examen est réservé aux études scientifiques ou aux souches résistantes pour HP ?","Test respiratoire","Culture bactériologique avec antibiogramme","Sérologie","Test aux selles","2","La culture est très difficile et réservée aux études ou souches résistantes.","Difficult"
"Quel est le mécanisme complet par lequel Helicobacter pylori favorise l’ulcère ?","Uniquement augmentation de l’acide","Altération des défenses (inhibition mucine, IL-8) + augmentation de la sécrétion acide","Seulement vasoconstriction","Inhibition des prostaglandines uniquement","2","HP altère les défenses muqueuses (inhibition synthèse mucine, cytokines IL-8) et augmente la sécrétion acide.","Difficult"
"Expliquez pourquoi une douleur épigastrique persistante doit systématiquement faire évoquer un ulcère et demander une fibroscopie.","Parce que tous les ulcères sont douloureux","Toute douleur épigastrique persistante doit faire suspecter un ulcère → demander fibroscopie","Seules les douleurs nocturnes sont suspectes","La douleur calmée par les repas élimine l’ulcère","2","Le document indique explicitement que toute douleur épigastrique persistante doit faire suspecter un ulcère et conduire à une fibroscopie.","Difficult"
"Pourquoi la perforation est-elle plus fréquente et précoce dans les ulcères duodénaux que gastriques ?","Parce que l’ulcère duodénal est plus gros","Le document indique 30 % de perforations précoces, surtout UD","Les UG ne perforent jamais","À cause du tabac uniquement","2","La perforation est précoce dans 30 % des cas, surtout pour l’ulcère duodénal.","Difficult"
"Quel raisonnement clinique conduit à suspecter une sténose pylorique chez un patient avec antécédents d’ulcère ?","Douleur calmée par les repas","Douleur post-prandiale tardive (4-5h), vomissements d’aliments digérés, clapotage à jeun, amaigrissement","Douleur nocturne isolée","Hématémèse sans vomissements","2","La triade clinique (douleur post-prandiale tardive calmée par vomissements, vomissements nauséabonds, signes de stase) évoque la sténose pylorique tardive.","Difficult"
"Pourquoi faut-il réaliser une fibroscopie avant et après traitement d’un ulcère gastrique ?","Pour mesurer la taille uniquement","Pour vérifier la cicatrisation et écarter un cancer (biopsies)","Pour rechercher HP uniquement","Pour visualiser la sténose","2","Devant un ulcère gastrique, la fibroscopie est nécessaire avant et après traitement avec biopsies pour exclure un cancer.","Difficult"
"Quel est le raisonnement qui explique la survenue d’hémorragie inaugurale dans 10-20 % des ulcères ?","Tous les ulcères saignent","L’ulcère peut être asymptomatique jusqu’à la complication hémorragique (10-20 % des cas inaugurés par HD)","Seuls les ulcères géants saignent","Le tabac protège de l’hémorragie","2","L’hémorragie peut être inaugurale dans 10 à 20 % des cas, même si l’ulcère était asymptomatique auparavant.","Difficult"
"Expliquez le lien entre tabagisme et altération de la cicatrisation des ulcères.","Le tabac augmente l’acide","Le tabac provoque une vasoconstriction → altération de la microvascularisation → baisse de la vitalité et du renouvellement de la muqueuse","Le tabac stimule HP","Le tabac augmente le mucus","2","Le tabac est responsable de vasoconstriction altérant la microvascularisation et donc la vitalité de la muqueuse.","Difficult"
"Pourquoi la classification de Forrest guide-t-elle la prise en charge endoscopique ?","Elle décrit seulement la taille","Elle classe le risque de resaignement (ex. Ia, Ib, IIa, IIb à haut risque nécessitant traitement endoscopique)","Elle est uniquement descriptive","Elle remplace la biopsie","2","La classification de Forrest permet d’évaluer la nature de la lésion et d’indiquer un geste endoscopique (clip, injection…) pour les stades à risque.","Difficult"
"Quel raisonnement clinique et paraclinique permet de différencier une sténose pylorique inflammatoire d’une sténose fibreuse ?","La réponse clinique seule suffit","Sténose inflammatoire (œdème, spasme) peut régresser avec traitement médical ; sténose fibreuse rétractile nécessite chirurgie ou dilatation","La TOGD seule suffit","L’endoscopie ne distingue pas","2","Au début, sténose inflammatoire (œdème + spasme) ; si non traitée, évolution vers fibrose rétractile nécessitant geste invasif.","Difficult"
"Pourquoi l’ulcère gastrique nécessite-t-il un contrôle endoscopique systématique après traitement ?","Pour vérifier la disparition de HP","Parce que 7-10 % peuvent correspondre à un cancer, nécessitant biopsies avant et après traitement","Pour mesurer la douleur","Pour rechercher une sténose","2","Devant un ulcère gastrique, on réalise fibroscopie avant et après traitement avec biopsies multiples du pourtour pour exclure un cancer.","Difficult"
"Quel est le raisonnement physiopathologique complet expliquant pourquoi Helicobacter pylori est le principal facteur causal des ulcères ?","Il augmente seulement l’acide","HP altère les défenses (inhibition mucine, IL-8) tout en augmentant la sécrétion acide, rompant l’équilibre agressions/défenses","Il détruit uniquement le mucus","Il provoque uniquement une vasoconstriction","2","Le mécanisme associe altération des défenses muqueuses et augmentation de la sécrétion acide.","Difficult"
"Quelle est la définition d'un ulcère gastro-duodénal selon le document ?","Perte de substance superficielle de la muqueuse","Perte de substance circonscrite atteignant la musculeuse, remplacée par une sclérose","Inflammation chronique de la muqueuse","Érosion superficielle sans atteinte de la musculeuse","2","Document : 'Perte de substance circonscrite atteignant la musculeuse ; Bloc remplacé par une sclérose'.","Easy"
"Quelle est la prévalence de l'ulcère gastrique (UG) en France selon le document ?","2%","5%","10%","15%","3","Document : 'France : UD 2%, UG 10%'.","Easy"
"Quelle est la première pathologie digestive à Madagascar selon le document ?","Ulcère duodénal","Ulcère gastrique","Maladies ulcéreuses gastro-duodénales","Cirrhose","3","Document : 'Madagascar : première pathologie digestive' (les maladies ulcéreuses).","Easy"
"Quels sont les deux facteurs d'agression de la muqueuse gastroduodénale ?","Mucus et bicarbonates","Acide chlorhydrique et pepsine","Prostaglandines et microvascularisation","Facteurs de croissance","2","Document : 'Facteurs d'agression : Acide chlorhydrique, Pepsine'.","Easy"
"Quels sont les trois facteurs de défense de la muqueuse cités ?","Mucus, microvascularisation, prostaglandines E1/E2","Acide chlorhydrique, pepsine, bicarbonates","Tabac, AINS, alcool","H. pylori, gastrine, histamine","1","Document : 'Facteurs de défense : Mucus, Microvascularisation, Prostaglandines E1 et E2'.","Easy"
"Quel est le rôle des prostaglandines E1 et E2 ?","Augmenter la sécrétion acide","Stimuler la sécrétion de mucus riche en bicarbonate","Inhiber la motricité","Dilater les vaisseaux","2","Document : 'Stimulent la sécrétion de mucus riche en bicarbonate ++'.","Easy"
"Quel est le principal facteur bactérien responsable des ulcères ?","Escherichia coli","Helicobacter pylori","Salmonella","Campylobacter","2","Document : 'HELICOBACTER PYLORI'.","Easy"
"Quel pourcentage des ulcères duodénaux est associé à H. pylori ?","50%","70%","90%","100%","3","Document : '90% : ulcère duodénal'.","Easy"
"Quel pourcentage des ulcères gastriques est associé à H. pylori ?","50%","70%","80%","90%","2","Document : '70% des ulcères gastriques'.","Easy"
"Quel est le mode de transmission de H. pylori ?","Transfusion sanguine","Oro-orale et oro-fécale","Voie sexuelle","Transmission vectorielle","2","Document : 'Transmission : inter humaine : Salive : oro-orale, Selles : oro-fécale'.","Easy"
"Quel est l'âge du premier contact avec H. pylori selon le document ?","Après 20 ans","Avant 5 ans","À l'adolescence","Après 50 ans","2","Document : '1er contact : enfance, avant 5 ans'.","Easy"
"Quelle est la prévalence de H. pylori à Madagascar selon le document (5ème année médecine 2008) ?","30%","50%","70%","82%","4","Document : 'Madagascar : 82% (5ème année de médecine en 2008)'.","Easy"
"Quel médicament est le plus souvent responsable d'ulcère médicamenteux ?","Paracétamol","AINS (anti-inflammatoires non stéroïdiens)","Antibiotiques","Corticoïdes","2","Document : 'Médicaments : surtout AINS, diminuant la défense de la muqueuse'.","Easy"
"Quel syndrome rare est caractérisé par un gastrinome et des ulcères multiples ?","Syndrome de Zollinger-Ellison","Syndrome de Mallory-Weiss","Syndrome de Budd-Chiari","Syndrome de Gilbert","1","Document : 'Syndrome de Zollinger-Ellison : gastrinome... ulcères multiples'.","Easy"
"Quelle est la caractéristique de la douleur ulcéreuse typique ?","Aggravée par les repas, calmée par la faim","Aggravée par la faim, calmée par les repas et les antiacides","Constante sans relation avec les repas","Nocturne uniquement","2","Document : 'Aggravée par la faim, Calmée par les repas et les antiacides'.","Easy"
"Quel est l'intervalle libre typique après un repas pour la douleur ulcéreuse duodénale ?","30 minutes - 1 heure","2 - 4 heures","6 - 8 heures","10 - 12 heures","2","Document : 'Survenant après un intervalle libre de 2 - 4 heures'.","Easy"
"Quel examen est l'examen clé pour le diagnostic d'ulcère ?","TOGD","Fibroscopie digestive (endoscopie)","Scanner","Échographie","2","Document : 'Endoscopie : Examen clé'.","Easy"
"Quel aspect endoscopique correspond à un ulcère jeune ?","Irrégulier en carte géographique","Rond à bords nets et réguliers","En salami","Linéaire","2","Document : 'Rond : à bords nets et régulier : le plus souvent, c’est une Ulcère jeune'.","Easy"
"Quel test rapide à l'uréase est utilisé lors de la biopsie ?","CLO-test","Test respiratoire au C13","PCR","Sérologie","1","Document : 'Test rapide à l’uréase (CLO-test)'.","Easy"
"Quel est le test de référence (gold standard) non invasif pour le diagnostic d'HP ?","Sérologie","Test respiratoire au C13","Recherche d'antigène dans les selles","PCR","2","Document : 'Test respiratoire au C13 : test de référence, Gold standard'.","Easy"
"Quelle est la complication la plus fréquente des ulcères ?","Perforation","Sténose pylorique","Hémorragie digestive","Cancer","3","Document : 'Complications : Hémorragie digestive : La plus fréquente'.","Easy"
"Quelle classification endoscopique des ulcères hémorragiques est citée ?","Classification de Forrest","Classification de Child-Pugh","Classification de West Haven","Classification de Rutgeerts","1","Document : 'Classification de Forrest'.","Easy"
"Quel signe clinique est pathognomonique d'une péritonite par perforation d'ulcère ?","Douleur épigastrique","Contracture abdominale","Disparition de la matité pré-hépatique","Cri de Douglas","2","Document : 'Contracture abdominale = pathognomonique'.","Easy"
"Quel examen radiologique confirme une perforation d'ulcère ?","ASP debout (pneumopéritoine)","TOGD","Scanner","Échographie","1","Document : 'ASP debout : PNEUMOPERITOINE'.","Easy"
"Quel est le symptôme pathognomonique mais inconstant de la sténose pylorique ?","Ondulation péristaltique","Clapotage à jeun","Vomissements post-prandiaux","Douleur tardive","1","Document : 'Ondulation péristaltique : Pathognomonique mais inconstant'.","Easy"
"Quel est le risque de cancer devant un ulcère gastrique ?","1-2%","7-10%","15-20%","30%","2","Document : '7-10% des UG se révèlent être un cancer après biopsie'.","Easy"
"Quelle forme d'ulcère est fréquente chez les patients âgés ?","Ulcère duodénal","Ulcère gastrique géant (>2cm)","Ulcère de stress","Ulcère de Zollinger-Ellison","2","Document : 'Âgés : UG++, géant (>2cm)'.","Easy"
"Quels sont les quatre types de facteurs de défense de la muqueuse ?","Mucus, bicarbonates, prostaglandines, microvascularisation","Acide, pepsine, H. pylori, AINS","Tabac, alcool, stress, café","Gastrine, histamine, acétylcholine, somatostatine","1","Document.","Medium"
"Quels sont les trois mécanismes d'action d'Helicobacter pylori dans la physiopathologie ulcéreuse ?","Altération des défenses (inhibition mucine, cytokines pro-inflammatoires), augmentation sécrétion acide","Destruction directe de la muqueuse, inhibition des prostaglandines, vasoconstriction","Colonisation du duodénum, sécrétion d'uréase, adhérence","Stimulation de la gastrine, inhibition de la somatostatine, augmentation de la motricité","1","Document.","Medium"
"Quels sont les trois facteurs exogènes favorisant l'ulcère ?","Tabac (vasoconstriction), AINS, alcool (non détaillé mais classique)","Café, stress, épices","H. pylori, génétique, âge","Chirurgie, radiothérapie, chimiothérapie","1","Document : 'Tabac... Médicaments : surtout AINS'.","Medium"
"Quelles sont les trois affections rares associées aux ulcères (autres que HP et AINS) ?","Syndrome de Zollinger-Ellison, hyperparathyroïdie, hypercalcémie, IRC, pancréatite chronique, cirrhose","Maladie de Crohn, RCH, colite microscopique","Diabète, obésité, dyslipidémie","Hypertension, insuffisance cardiaque, asthme","1","Document.","Medium"
"Quelles sont les quatre caractéristiques de la douleur ulcéreuse (siège, irradiation, type, rythme) ?","Épigastrique haute, irradiation dorsale, crampes/torsion/brûlure, rythmée par le repas (aggravée faim, calmée repas).","Document.","Medium"
"Quels sont les quatre aspects endoscopiques d'un ulcère ?","Rond, irrégulier (carte géographique), en salami, linéaire.","Document.","Medium"
"Quels sont les quatre tests invasifs de diagnostic d'HP ?","Test rapide à l'uréase (CLO-test), examen histologique, culture bactériologique, amplification génique (PCR).","Document.","Medium"
"Quels sont les trois tests non invasifs de diagnostic d'HP ?","Test respiratoire au C13, sérologie, recherche d'antigène dans les selles.","Document.","Medium"
"Quels sont les trois signes indirects radiologiques (TOGD) d'ulcère ?","Convergence des plis vers la niche, déformations bulbaires (rétrécissement segmentaire, large encoche, profonde scissure).","Document.","Medium"
"Quels sont les six stades de la classification de Forrest pour l'ulcère hémorragique ?","Ia (jet), Ib (nappe), IIa (vaisseau visible), IIb (caillot adhérent), IIc (tâche purpurique), III (cratère propre).","Document.","Medium"
"Quels sont les trois signes de gravité clinique d'une hémorragie digestive ?","Pouls >100/mn, baisse de TA, baisse de diurèse, signes de choc.","Document.","Medium"
"Quels sont les trois symptômes de la perforation d'ulcère ?","Douleur en coup de poignard, disparition matité pré-hépatique (tympanisme), contracture abdominale, TR douloureux (cri de Douglas).","Document.","Medium"
"Quels sont les cinq signes cliniques de la sténose pylorique ?","Douleur post-prandiale tardive (4-5h) calmée par vomissements, vomissements d'aliments digérés nauséabonds, ondulation péristaltique (pathognomonique), clapotage à jeun, AEG.","Document.","Medium"
"Quels sont les deux signes endoscopiques de la sténose pylorique ?","Stase alimentaire, pylore infranchissable.","Document.","Medium"
"Quels sont les trois diagnostics différentiels de la douleur épigastrique ulcéreuse ?","Gastrites, dyspepsie non ulcéreuse, RGO, colique hépatique, pancréatite, colique.","Document.","Medium"
"Quelle est la prévalence de H. pylori en France ?","30%","Document.","Easy"
"Quelle est la prévalence de H. pylori à Madagascar ?","82%","Document.","Easy"
"Quel est le rôle du tabac dans la physiopathologie ulcéreuse ?","Vasoconstriction -> altération microvascularisation -> baisse vitalité muqueuse.","Document.","Medium"
"Quel est le rôle des AINS ?","Diminution des défenses de la muqueuse (inhibition des prostaglandines).","Document.","Easy"
"Quel est le syndrome de Zollinger-Ellison ?","Gastrinome (tumeur neuroendocrine pancréatique) sécrétant de la gastrine -> hypersécrétion acide -> ulcères multiples + diarrhée sécrétoire.","Document.","Medium"
"Quelle est la particularité de l'ulcère de stress ?","Survient chez les patients en état critique (réanimation), multiples et hémorragiques.","Document.","Medium"
"Quelle est la particularité de l'ulcère chez l'enfant ?","Exceptionnel (H. pylori évolue lentement à bas bruit).","Document.","Medium"
"Quel est le risque de cancer pour un ulcère gastrique ?","7-10% des UG sont des cancers.","Document.","Easy"
"Quelle est l'attitude devant un ulcère gastrique pour éliminer un cancer ?","Biopsie du pourtour (une dizaine) avant et après traitement.","Document.","Medium"
"Un patient a une douleur épigastrique haute calmée par les repas, survenant 3 heures après le repas, avec période d'accalmie. Quel diagnostic probable ?","Ulcère duodénal (bulbaire non compliqué).","Document.","Difficult"
"Un patient sous AINS présente une hématémèse. L'endoscopie montre un ulcère avec un caillot adhérent (Forrest IIb). Quelle est la prise en charge endoscopique possible ?","Traitement endoscopique (injection d'adrénaline, clip, etc.) pour prévenir la récidive.","Document.","Difficult"
"Un patient a une douleur épigastrique brutale en coup de poignard, une contracture abdominale généralisée, et une radiographie debout montre un pneumopéritoine. Quel diagnostic ?","Perforation d'ulcère (péritonite généralisée).","Document.","Difficult"
"Un patient vomit des aliments digérés 5 heures après le repas, avec un clapotage à jeun et une ondulation péristaltique visible. Quelle complication ?","Sténose pylorique.","Document.","Difficult"
"Un patient de 70 ans a un ulcère gastrique de 3 cm à l'endoscopie. Les biopsies sont négatives pour le cancer. Quel diagnostic ?","Ulcère gastrique géant bénin du sujet âgé.","Document.","Difficult"
"Un patient a des ulcères multiples de l'estomac et du duodénum, associés à une diarrhée sécrétoire. Quel syndrome suspecter ?","Syndrome de Zollinger-Ellison (gastrinome).","Document.","Difficult"
"Un patient en réanimation après un AVC présente des melaenas. L'endoscopie montre des ulcères multiples hémorragiques. Quel type d'ulcère ?","Ulcère de stress.","Document.","Difficult"
"Un patient a un ulcère duodénal. La recherche d'HP par test respiratoire au C13 est positive. Quel traitement ?","Éradication d'HP (antibiotiques + IPP) – non détaillé mais implicite.","Difficult"
"Quel est le premier facteur en cause dans les ulcères selon la conclusion ?","Helicobacter pylori (90% UD, 70% UG).","Document.","Easy"
"Quel est le maître symptôme de l'ulcère ?","Douleur épigastrique de type ulcéreux.","Document.","Easy"
"Quelles sont les trois complications graves de l'ulcère ?","Hémorragie digestive, perforation, sténose pylorique.","Document.","Easy"
"Quelle est la hantise devant un ulcère gastrique ?","Cancer.","Document.","Easy"
"Quel est le nombre de biopsies recommandé pour un ulcère gastrique ?","Une dizaine (pourtour).","Document.","Medium"
