"question","answer","explanation","difficulty"
"Quelle est l'attitude devant un ulcère gastrique pour éliminer un cancer ?","Biopsie du pourtour (une dizaine) avant traitement, et endoscopie de contrôle après traitement.","Document.","Medium"
"Qu'est-ce qu'un ulcère de stress ?","Ulcère survenant chez des patients en état critique (réanimation), multiples et hémorragiques.","Document.","Medium"
"Qu'est-ce qu'un ulcère médicamenteux ?","Ulcère secondaire à la prise d'AINS ou d'aspirine.","Document.","Easy"
"Quels sont les quatre diagnostics différentiels de la douleur épigastrique ulcéreuse ?","Gastrites, dyspepsie non ulcéreuse, RGO, colique hépatique (70% épigastriques), pancréatite, colique.","Document.","Medium"
"Quel est le premier facteur en cause dans les ulcères selon la conclusion ?","Helicobacter pylori.","Document.","Easy"
"Quel est le maître symptôme de l'ulcère ?","La douleur épigastrique de type ulcéreux.","Document.","Easy"
"Quelles sont les trois complications graves de l'ulcère ?","Hémorragie digestive, perforation, sténose pylorique.","Document.","Easy"
"Quelle est la hantise devant un ulcère gastrique ?","Le cancer.","Document.","Easy"
"Un patient a une douleur épigastrique calmée par les repas, survenant 3 heures après le repas. Quel type d'ulcère ?","Ulcère duodénal (bulbaire).","Document.","Difficult"
"Un patient a une douleur épigastrique aggravée par les repas. Quel type d'ulcère ?","Ulcère gastrique (souvent).","Document (non explicite mais classique).","Difficult"
"Un patient sous AINS a une hématémèse. L'endoscopie montre un ulcère avec un vaisseau visible (Forrest IIa). Quel risque ?","Risque élevé de récidive hémorragique, nécessite traitement endoscopique.","Document.","Difficult"
"Un patient a une douleur épigastrique brutale avec contracture abdominale. Quel diagnostic ?","Perforation d'ulcère.","Document.","Easy"
"Un patient vomit des aliments ingérés la veille, avec un clapotage à jeun. Quelle complication ?","Sténose pylorique.","Document.","Easy"
"Un patient de 75 ans a un ulcère gastrique de 3 cm, biopsié 10 fois, non cancéreux. Quel diagnostic ?","Ulcère gastrique géant bénin du sujet âgé.","Document.","Difficult"
"Un patient a des ulcères multiples duodénaux et une diarrhée chronique. Quel syndrome suspecter ?","Syndrome de Zollinger-Ellison (gastrinome).","Document.","Medium"
"Un patient en réanimation post-AVC a un méléna. L'endoscopie montre des ulcères multiples hémorragiques. Quel type d'ulcère ?","Ulcère de stress.","Document.","Medium"
"Un patient a un ulcère duodénal. Le test respiratoire au C13 est positif. Quel traitement de fond ?","Éradication de H. pylori par antibiothérapie et IPP.","Non détaillé mais implicite.","Difficult"
"Quel est le pourcentage d'ulcères duodénaux associés à H. pylori ?","90%.","Document.","Easy"
"Quel est le pourcentage d'ulcères gastriques associés à H. pylori ?","70%.","Document.","Easy"
"Quel est le rôle de l'uréase d'HP ?","Hydrolyse l'urée en ammoniac, neutralisant l'acidité locale.","Document non détaillé mais classique.","Difficult"
"Quelle est la valeur de la prévalence d'HP à Madagascar en 2008 ?","82%.","Document.","Easy"
"Quelle est la valeur de la prévalence d'HP en France ?","30%.","Document.","Easy"
"Quel est l'âge du premier contact avec HP ?","Avant 5 ans.","Document.","Easy"
"Quels sont les facteurs de risque d'infection à HP ?","Bas niveau socio-économique, promiscuité, ethnie peau noire, infection dans la fratrie, mère réservoir.","Document.","Medium"
"Quel est l'aspect endoscopique d'un ulcère en 'salami' ?","Fond rouge avec des tâches blanchâtres.","Document.","Medium"
"Quel est l'aspect d'un ulcère linéaire ?","Longitudinal, en cours de cicatrisation.","Document.","Medium"
"Quel est le nom du test rapide à l'uréase ?","CLO-test.","Document.","Easy"
"Combien de temps attendre pour la lecture du CLO-test ?","Lecture après 20 minutes, mais possible positif à 24h (ne pas jeter).","Document.","Medium"
"Quel est le principal inconvénient de la sérologie HP ?","Ne permet pas de distinguer une infection active d'une infection ancienne (cicatrice sérologique).","Document.","Medium"
"Quel est l'avantage de la recherche d'antigène dans les selles ?","Bonne sensibilité et spécificité, non invasif.","Document.","Medium"
"Quel est le signe radiologique direct de l'ulcère appelé 'niche' ?","Image arrondie avec halo clair (cocarde) de face, image d'addition de profil.","Document.","Medium"
"Quel est le signe radiologique indirect de l'ulcère : convergence des plis ?","Les plis muqueux convergent vers la niche.","Document.","Medium"
"Quelle est la déformation bulbaire typique de l'ulcère ?","Rétrécissement segmentaire, large encoche, profonde scissure.","Document.","Medium"
"Quel est le risque de décès par hémorragie ulcéreuse ?","Non précisé, mais grave.","Difficult"
"Quel est le traitement endoscopique d'un ulcère hémorragique ?","Injection d'adrénaline, pose de clip, électrocoagulation.","Document (implicite).","Difficult"
"Quelle est la différence entre un ulcère gastrique et un ulcère duodénal sur le plan de la douleur ?","La douleur de l'ulcère duodénal survient à jeun et est calmée par les repas ; celle de l'ulcère gastrique peut être aggravée par les repas (mais pas toujours).","Document partiel.","Difficult"
"Quel est le principal facteur de risque de l'ulcère gastrique autre que HP ?","AINS.","Document.","Easy"
"Quel est le principal facteur de risque de l'ulcère duodénal autre que HP ?","Hypersécrétion acide (tabac, stress).","Document.","Medium"
"Quel est le traitement de première intention de l'ulcère à HP ?","Non détaillé, mais quadrithérapie (IPP + amoxicilline + clarithromycine + métronidazole).","Difficult"
