"question","answer","explanation","difficulty"
"Dans la circulation fœtale, le canal d'Arantius relie la veine ombilicale à la veine cave inférieure.","True","Le document : 'Canal d’Arantius = ductus venosus (relie la veine ombilicale à la partie inférieure de la veine cave inférieure)'.","Easy"
"La CIV large peut entraîner une HTAP.","True","Le document : 'CIV large : HTAP'.","Easy"
"La radiographie thoracique de la CIA montre une hypervascularisation pulmonaire.","True","Le document : 'Hyper-vascularisation pulmonaire'.","Easy"
"L'ECG de la CIA montre une surcharge des cavités gauches.","False","Il montre une surcharge des cavités droites.","Easy"
"L'ECG de la CIV montre une HAG et HVG.","True","Le document : 'ECG : HAG, HVG'.","Medium"
"Le souffle de la CIV est souvent frémissant.","True","Le document : 'frémissant'.","Medium"
"La PCA entraîne des pouls hyper-pulsatiles.","True","Le document : 'Pouls hyper-pulsatiles'.","Medium"
"Le tronc artériel commun possède une valve aortique et une valve pulmonaire distinctes.","False","Une valve troncale unique anormale.","Medium"
"Le ventricule unique a une morphologie droite dans 70% des cas.","False","Morphologie gauche dans 70% des cas.","Medium"
"La cyanose réfractaire traduit un shunt gauche-droit.","False","Un shunt droit-gauche.","Medium"
"Les infections respiratoires à répétition sont un signe évocateur de cardiopathie chez le nourrisson.","True","Le document le cite.","Medium"
"La stagnation staturo-pondérale est un signe de cardiopathie.","True","Le document le cite.","Medium"
"La déformation thoracique est un signe tardif de cardiopathie.","True","Le document le cite dans les signes plus tardifs.","Medium"
"Dans la tétralogie de Fallot, la B2 est éclatée au foyer pulmonaire.","False","B2 unique et diminuée.","Medium"
"La PaO2 est diminuée dans la tétralogie de Fallot.","True","Le document : 'PaO2 diminuée'.","Medium"
"Les malaises hypoxémiques sont fréquents avant 1 an dans la tétralogie de Fallot.","False","Rare avant 1 an.","Medium"
"L'abcès cérébral est une complication de la tétralogie de Fallot.","True","Le document le cite.","Medium"
"L'endocardite d'Osler est une complication de la tétralogie de Fallot.","True","Le document : 'Endocardite d’Osler'.","Medium"
"La transposition des gros vaisseaux est compatible avec une vie normale sans communication.","False","Nécessite une communication (FO, CA, CIV).","Medium"
"Le RVPA partiel signifie qu'aucune veine ne se connecte à l'OG.","False","Au moins une veine se connecte à l'OG, les autres ailleurs.","Medium"
"Le RVPA est souvent associé à une CIA.","True","Le document : 'Souvent associé à une CIA (obligatoire pour que le sang dans l’OD(mélange) passe dans l’aorte)'.","Medium"
"La coarctation de l'aorte peut être asymptomatique à la naissance.","Non précisé","Le document ne le dit pas explicitement.","Medium"
"Le diagnostic anté-natal des cardiopathies congénitales se fait par IRM.","False","Par échographie.","Medium"
"Le canal artériel persistant peut se fermer spontanément.","False","Le document : 'Fermeture spontanée rare'.","Medium"
"La CIV péri membraneuse est un type de CIV.","True","Le document la cite.","Medium"
"La CIA sinus venosus est un type de CIA.","True","Le document la cite.","Medium"
"L'hippocratisme digital est un signe de cardiopathie cyanogène chronique.","True","Le document le cite pour la tétralogie de Fallot.","Medium"
"Un enfant avec une CIV large et non opérée développera une HTAP.","True","Le document : 'CIV large : HTAP'.","Medium"
"Le souffle de la PCA est mieux entendu en systole qu'en diastole.","False","Il est continu, donc systole et diastole.","Medium"
"La radiographie thoracique de la tétralogie de Fallot montre une hypervascularisation pulmonaire.","False","Diminution de la vascularisation.","Difficult"
"Dans la CIA, le dédoublement de B2 est variable selon la respiration.","False","Il est fixe, persistant en expiration.","Difficult"
"Un enfant avec une CIV de petite taille peut être asymptomatique.","True","Le document : 'découverte fortuite' pour les petites CIV.","Difficult"
"La cyanose de la tétralogie de Fallot est présente dès la naissance dans tous les cas.","False","Elle peut apparaître progressivement.","Difficult"
"Le RVPA total nécessite une CIA pour être viable.","True","Le document : 'obligatoire pour que le sang dans l’OD passe dans l’aorte'.","Difficult"
"Le canal artériel fœtal se ferme après la naissance par vasoconstriction liée à l'oxygène.","True","Connu, mais le document ne détaille pas.","Difficult"
"Un enfant avec une coarctation de l'aorte peut avoir une hypertension dans les membres supérieurs.","True","Gradient >20 mmHg.","Difficult"
"La polyglobulie dans la tétralogie de Fallot est une compensation à l'hypoxie chronique.","True","Le document mentionne polyglobulie et PaO2 diminuée.","Difficult"
"Le squatting diminue le shunt droit-gauche dans la tétralogie de Fallot.","True","Le document : 's’accroupit pour diminuer le shunt D-G'.","Difficult"
"La transposition des gros vaisseaux est une urgence néonatale absolue.","True","Risque de détérioration brutale.","Difficult"
"L'absence de pouls fémoraux chez un nourrisson est normale.","False","Pathologique, évocateur de coarctation.","Difficult"
