"front","back","cognitive_level"
"Qu'est-ce que le retour veineux pulmonaire anormal total (RVPA total) ?","Aucune veine pulmonaire ne se connecte à l'oreillette gauche. Souvent associé à une CIA (obligatoire pour que le sang mélangé dans l'OD passe dans l'aorte).","Recall"
"Qu'est-ce que la coarctation de l'aorte ?","Rétrécissement siégeant sur l'isthme aortique +++ (à la jonction de l'aorte horizontale et de l'aorte descendante, en aval de l'implantation de la sous-clavière gauche). Gêne le passage du sang vers la partie inférieure du corps.","Recall"
"Quels sont les signes évocateurs de cardiopathie congénitale en période néonatale ?","- Cyanose réfractaire (hypoxémie par shunt droit-gauche)
- Insuffisance cardiaque aiguë","Recall"
"Quels sont les signes évocateurs de cardiopathie congénitale chez le nourrisson plus âgé ?","- Difficulté respiratoire, essoufflement après ou lors de la prise de biberon
- Stagnation staturo-pondérale
- Infections respiratoires à répétition
- Déformation thoracique
- Abolition des pouls fémoraux
- Souffle cardiaque, IC aiguë","Recall"
"Quel examen paraclinique confirme le diagnostic et précise le type de cardiopathie ?","L'échodoppler cardiaque.","Recall"
"Quels sont les signes cliniques et paracliniques de la CIA ?","Clinique : souvent asymptomatique, parfois infections respiratoires récidivantes, tachypnée d'effort, hypersudation ; souffle systolique au foyer pulmonaire avec dédoublement fixe de B2 persistant en expiration.
Radiographie : silhouette cardiaque globuleuse, hypervascularisation pulmonaire, saillie de l'arc moyen gauche.
ECG : surcharge des cavités droites (axe QRS dévié à droite +120°), bloc de branche droite.","Recall"
"Quel est le signe clinique cardinal de la CIV ?","Souffle holosystolique, frémissant, intense, en jet de vapeur, précordial et irradiant en rayant de roue. Éclat de B2 si hypertension artérielle pulmonaire (HTAP).","Recall"
"Quels sont les signes cliniques de la persistance du canal artériel (PCA) ?","- Souffle continu sous-claviculaire gauche
- Pouls hyper-pulsatiles","Recall"
"Quel est le signe clinique majeur de la coarctation de l'aorte ?","Abolition des pouls fémoraux. Gradient de tension artérielle entre membre supérieur droit et membre inférieur > 20 mmHg.","Recall"
"Quels sont les signes cliniques de la tétralogie de Fallot ?","- Cyanose permanente
- Fatigabilité à l'effort, trouble de la croissance
- Hippocratisme digital, accroupissement à l'effort (squatting), malaise anoxique
- Souffle systolique râpeux infundibulo-pulmonaire, B2 unique et diminué au foyer pulmonaire","Recall"
"Quel aspect radiographique thoracique est caractéristique de la tétralogie de Fallot ?","Cœur en sabot : apex cardiaque surélevé et arc moyen gauche concave (dû à la sténose de l'artère pulmonaire). Diminution de la vascularisation pulmonaire périphérique.","Recall"
"Quelles sont les complications de la tétralogie de Fallot ?","- Malaises hypoxémiques (rare avant 1 an)
- Accidents vasculaires cérébraux
- Abcès cérébral
- Endocardite d'Osler","Recall"
"Quel est le tableau clinique de la transposition des gros vaisseaux (TGV) ?","Cyanose néonatale intense et isolée, réfractaire à l'oxygène. Pas d'anomalie auscultatoire, ECG ou radiographique. Risque de détérioration clinique imprévisible et brutale.","Recall"
"Quelle est la conclusion du document sur les cardiopathies congénitales ?","- Urgence diagnostique et thérapeutique
- Cardiopathies non cyanogènes et cyanogènes
- Examen clinique +++
- Confirmation diagnostique : échodoppler cardiaque","Recall"
