"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le délai de correction de la calcémie sous traitement ?","6 heures","24 heures","48 heures","72 heures","3","Document: 'Correction de la calcémie en 48h'","Easy"
"Quel est le délai de normalisation des PAL sous traitement ?","48 heures","1 semaine","1 mois","3 mois","3","Document: 'Normalisation des PAL en 1 mois'","Medium"
"Quel est le signe radiologique d'évolution favorable à 3 semaines de traitement ?","Aspect en cupule","Bande dense transversale entre métaphyse et épiphyse","Fracture","Ostéoporose","2","Document: 'Apparition d’une bande dense transversale entre la métaphyse et l’épiphyse à 3 semaines de traitement'","Medium"
"Quelle est la posologie de la vitamine D préventive chez la femme enceinte au dernier trimestre ?","50 000 UI","100 000 à 200 000 UI au 7ème mois","300 000 UI","400 000 UI","2","Document: 'Administration de vitamine D aux femmes enceintes au cours du dernier trimestre de la grossesse : 100.000 à 200.000 UI au 7ème mois de grossesse'","Medium"
"Quel est le signe neurologique de la forme précoce (<6 mois) ?","Tétanie hypocalcémique avec trémulations, hyperexcitabilité, convulsions","Paralysie","Coma","Ataxie","1","Document: 'Stade précoce : tétanie hypocalcémique < 6 mois ; Signes neuromusculaires : trémulations, hyperexcitabilité, convulsions'","Medium"
"Quelle est la particularité biologique du stade précoce du rachitisme ?","Calcémie basse, phosphorémie normale, PAL augmenté","Calcémie normale, phosphorémie basse, PAL normal","Calcémie élevée, phosphorémie élevée","Tout normal","1","Document: 'Biologie : calcémie vasse, phosphorémie normale, PAL augmenté'","Medium"
"Quelle est la forme clinique du grand enfant (>2 ans) ?","Rachitisme sévère avec douleurs osseuses diffuses, marche dandinante, déformations","Rachitisme asymptomatique","Rachitisme uniquement radiologique","Rachitisme avec convulsions","1","Document: 'Forme clinique du grand enfant > 2 ans : Stade de rachitisme sévère ; Douleur osseuse diffuse ; Marche dandinante ; Déformation osseuse'","Medium"
"Quelle étiologie de rachitisme est liée à une malabsorption ?","Maladie cœliaque, mucoviscidose","Cholestase","Syndrome néphrotique","Anticonvulsivants","1","Document: 'Malabsorption : maladie cœliaque, mucoviscidose'","Medium"
"Quelle étiologie de rachitisme est liée à une absence de sels biliaires ?","Maladie cœliaque","Cholestase","Insuffisance rénale","Corticothérapie","2","Document: 'Absence de sels biliaires : cholestase'","Medium"
"Quel est le traitement du rachitisme carentiel après normalisation de la calcémie ?","Vitamine D 200 000 UI PO + calcium per os","Poursuite du calcium IV","Arrêt du traitement","Corticothérapie","1","Document: 'Au bout de 24 - 48 h après normalisation : vitamine D + calcium per os'","Medium"
"Quel est le risque pulmonaire du rachitisme ?","Infections ORL et broncho-pulmonaire chroniques (poumon rachitique)","Asthme","Fibrose pulmonaire","Pneumothorax","1","Document: 'Infection ORL et broncho-pulmonaire chronique (poumon rachitique)'","Medium"
"Quelle est la déformation du thorax en carène ?","Sternum en avant","Sternum en arrière","Thorax asymétrique","Thorax en entonnoir","1","Document: 'Aspect en carène' (sternum en avant)","Medium"
"Quelle est la particularité du craniotabès ?","Fragilité des os du crâne à la pression","Fermeture précoce des fontanelles","Hydrocéphalie","Microcéphalie","1","Document: 'Craniotabès (surtout après 3 mois)'","Medium"
"Quel est le signe radiologique diaphysaire du rachitisme ?","Amaincissement des corticales, aspect de corticale feuilletée","Épaississement cortical","Sclérose","Ostéophytose","1","Document: 'Amaincissement des corticales ; Aspect de corticale feuilletée'","Medium"
"Quel est le traitement préventif chez le nourrisson allaité ?","Supplémentation en vitamine D 1200 UI/jour","Aucune","Supplémentation en calcium","Vitamine A","1","Document: 'Supplémentation systématique quotidien ... 1200 UI'","Easy"
"Un enfant de 8 mois présente un craniotabès, un chapelet costal, des sueurs, une hypotonie. Quel diagnostic suspectez-vous ?","Rachitisme carentiel","Scorbut","Ostéogenèse imparfaite","Hypothyroïdie","1","Document: Signes cliniques du rachitisme","Easy"
"Quel est le taux de PAL dans le rachitisme ?","Normal","Élevé","Diminué","Variable","2","Document: 'Phosphatase alcaline constamment élevée'","Easy"
"Quel est le traitement des carences associées dans le rachitisme ?","Fer et folates","Vitamine B12","Magnésium","Zinc","1","Document: 'Traitement des carences associées en fer et folates'","Difficult"
"Un enfant de 10 ans présente des douleurs osseuses diffuses, une marche dandinante, un genu varum. Il n'a pas eu de supplémentation en vitamine D. Quel diagnostic et quel traitement ?","Rachitisme carentiel du grand enfant ; vitamine D 200 000 UI + calcium","Maladie de Paget ; bisphosphonates","Ostéomalacie tumorale ; chirurgie","Arthrite juvénile ; AINS","1","Document: 'Forme clinique du grand enfant > 2 ans' et traitement","Difficult"
"Quel est le risque de l'absence de traitement préventif du rachitisme ?","Déformations osseuses permanentes, fractures spontanées, infections respiratoires","Rien","Anémie uniquement","Retard mental","1","Document: Conclusion: 'Le seul traitement pour éviter les complications est la prévention'","Difficult"
