"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel anticorps est caractéristique de la cholangite sclérosante primitive associée à la RCH ?","Ac anti-mitochondrie M2","Ac anti-LKM1","Ac anti-nucléaires","Non spécifique","1","Document ne le donne pas explicitement, mais la cholangite sclérosante primitive est associée à la RCH.","Medium"
"Quel est l'effet de l'appendicectomie sur le risque de RCH ?","Augmente le risque","Protecteur","Sans effet","Favorise les formes sévères","2","Document : 'Facteurs protecteurs : ... appendicectomie'.","Easy"
"Quel est le gradient Nord-Sud de la RCH ?","Plus fréquente au Sud","Plus fréquente au Nord","Identique","Variable selon les pays","2","Document : 'Gradient Nord-Sud : Europe > Afrique ; Scandinaves > méditerranéens'.","Easy"
"Quels sont les trois facteurs déclenchants de poussée de RCH cités ?","Infection, dépression, grossesse","Alcool, tabac, café","Stress, médicaments, chirurgie","Voyage, alimentation, climat","1","Document : 'Facteurs déclenchants : Infection, Dépression, Grossesse'.","Medium"
"Quelles sont les quatre manifestations extra-digestives de la RCH citées ?","Cutannées (érythème noueux), articulaires (spondylarthrite), vasculaires (thromboses), oculaires (uvéite), hépato-biliaires (cholangite sclérosante)","Document.","Medium"
"Quels sont les trois signes généraux de la RCH ?","Amaigrissement, anorexie, asthénie","Fièvre, frissons, sueurs","Nausées, vomissements, diarrhée","Douleur, ictère, ascite","1","Document.","Easy"
"Quel est l'aspect du toucher rectal dans la RCH ?","Normal","Douloureux, doigtier ramène glaire ou sang, muqueuse granitée","Masse rectale","Sang abondant","2","Document.","Medium"
"Quelle est la différence macroscopique entre RCH et maladie de Crohn concernant l'iléon ?","Iléon normal dans la RCH, atteint dans la maladie de Crohn","Iléon atteint dans les deux","Iléon normal dans les deux","Iléon toujours atteint dans la RCH","1","Document : 'Iléon : toujours normal' pour la RCH, tandis que Crohn atteint souvent l'iléon.","Easy"
"Quelle est la lésion histologique évocatrice de RCH (non spécifique mais suggestive) ?","Granulome épithélioïde","Plasmocytose basale (infiltrat lymphoplasmocytaire de la partie inférieure du chorion)","Nécrose caséeuse","Fibrose","2","Document : 'Plasmocytose basale (désorganisation structurale de la muqueuse)'.","Medium"
"Quel score modifié de Truelove et Witts comporte 8 paramètres ?","Score de Mayo","Indice de Lichtiger","Score de Rachmilewitz","CDAI","2","Document : 'Indice de Lichtiger (Truelove et Witts modifié) : 8 paramètres'.","Medium"
"Quel est le seuil de l'indice de Lichtiger pour définir une colite aiguë grave ?","> 5 points sur 21","> 8 points","> 10 points sur 21","> 15 points","3","Document : '10 points sur 21 : colite aiguë grave'.","Medium"
"Quels sont les critères de Truelove et Witts pour une forme sévère ?","Nombre de selles > 6/j, température > 37,5°C, FC > 90, VS > 30, Hb < 10,5 g/L","Nombre de selles > 4/j, température > 38°C, FC > 100, VS > 40, Hb < 9","Nombre de selles > 8/j, température > 38,5°C, FC > 110, VS > 50, Hb < 8","Nombre de selles > 10/j, température > 39°C, FC > 120, VS > 60, Hb < 7","1","Document : 'Formes sévères : Nombre de selles / j > 6, Température > 37°5, Fréquence cardiaque > 90, VS > 30, Taux d’hémoglobine < 10.5G/L'.","Medium"
"Quelle est la particularité de la RCH concernant les fistules et sténoses ?","Fréquentes","Absentes (pas de sténose ni de fistule)","Parfois présentes","Toujours présentes","2","Document : 'Pas de sténose ni de fistule ; Sans atteinte ano-périnéale'.","Medium"
"Quelle est la topographie la plus étendue de la RCH ?","Rectite","Rectosigmoïdite","Pancolite","Atteinte de l'angle gauche","3","Document : 'Pancolite : 15 %' (la plus étendue).","Easy"
"Quel examen d'imagerie est utilisé pour diagnostiquer le mégacôlon toxique ?","TDM","ASP (abdomen sans préparation)","IRM","Échographie","2","Document : 'ASP : Dilatation du côlon transverse > 6 cm'.","Medium"
"Quelle est la complication hépato-biliaire associée à la RCH ?","Cirrhose biliaire primitive","Cholangite sclérosante primitive","Hépatite auto-immune","Stéatose hépatique","2","Document : 'Hépato-biliaire : ictère : tableau de cholangite sclérosante primitive'.","Medium"
"Quel est le rôle du tabac dans la RCH ?","Facteur de risque","Facteur protecteur","Sans effet","Aggravant","2","Document : 'Tabac : rôle bénéfique, protecteur'.","Easy"
"Quelle est la prévalence de la RCH en France ?","1-2/100 000","5-6/100 000","10-12/100 000","15-20/100 000","2","Document : '5-6/ 100.000 (France)'.","Easy"
"Un patient a une rectorragie, un syndrome dysentérique, une rectoscopie montrant une muqueuse congestive 'pleurant le sang' sans intervalle sain. Quel diagnostic ?","RCH","Maladie de Crohn","Colite infectieuse","Cancer rectal","1","Document.","Easy"
"Un patient avec RCH connue depuis 12 ans a une coloscopie montrant une dysplasie de haut grade. Quelle complication ?","Cancer colorectal","Mégacôlon toxique","Perforation","Cholangite","1","Document : 'CANCER : colo-rectal ; Evolution : > 10 ans'.","Medium"
"Un patient avec RCH a une fièvre à 38°C, 8 selles/j, FC 100, Hb 9 g/L. Selon Truelove et Witts, quelle forme ?","Modérée","Sévère","Minime","Fulminante","2","Document : critères sévères.","Medium"
"Quel est le traitement de première intention d'une poussée modérée de RCH ?","Non détaillé dans le document (corticostéroïdes, aminosalicylés)","Difficult"
"Quel est le risque de perforation lors de l'endoscopie en phase sévère ?","Élevé (décollement, ulcérations creusantes)","Nul","Faible","Modéré","1","Document : 'Ulcérations creusantes avec muqueuse boursoufflée (retirer immédiatement la coloscope, risque de perforation +++).'","Medium"
"Quelle cytokine est hyperproduite dans la RCH selon le document ?","TNF alpha","IL5 et IL10","IL1","IL6","2","Document : 'Hyperproduction des IL5 et IL10'.","Medium"
"Quel est le rôle de la flore digestive dans la RCH ?","Rôle primordial, bactérie responsable en cours d'identification","Aucun rôle","Rôle secondaire","Rôle protecteur","1","Document : 'Rôles de la flore digestive : Rôle primordial ; Identification de la bactérie... en cours'.","Medium"
"Quelle est l'atteinte maximale possible de la RCH ?","Rectum","Côlon gauche","Côlon droit (caecum)","Grêle","3","Document : 'L’extension peut se faire jusqu’au niveau du caecum'.","Easy"
"Quelle est la particularité de l'atteinte iléale dans la RCH ?","Toujours normale","Parfois atteinte","Atteinte constante","Atteinte terminale","1","Document : 'Iléon : toujours normal'.","Easy"
"Quel score endoscopique de la RCH est cité ?","Score de Rutgeerts","Score de Rachmilewitz","Score CDEIS","Score de Harvey Bradshaw","2","Document : 'Score Rachmilewitz'.","Medium"
"Quelle est la différence de sex-ratio entre RCH et maladie de Crohn ?","RCH : plus d'hommes (3H/1F), Crohn : prédominance féminine (non précisé)","Identique","RCH plus de femmes","Crohn plus d'hommes","1","Document : RCH : 3 hommes/1 femme.","Medium"
"Quel est le pourcentage de rectosigmoïdite dans la RCH ?","30%","40%","15%","20%","1","Document : 'Rectosigmoïdite : 30%'.","Easy"
"Quel est le pourcentage d'atteinte de l'angle gauche ?","15%","20%","25%","30%","1","Document : 'Touchant l’angle gauche : 15%'.","Easy"
"Un patient a une RCH avec une dilatation du côlon transverse à 7 cm sur l'ASP. Quelle complication ?","Mégacôlon toxique","Perforation","Occlusion","Pseudo-obstruction","1","Document.","Easy"
"Quel est le principal diagnostic différentiel de la RCH ?","Maladie de Crohn","Colite à Clostridium difficile","Colite ischémique","Cancer","1","Document.","Medium"
"Quelle est la particularité de l'anatomie pathologique de la RCH par rapport à la maladie de Crohn ?","Absence de granulome épithélioïde","Présence de granulome","Nécrose caséeuse","Fibrose","1","Document : 'Absence d’argument = Maladie de Crohn' (donc RCH sans granulome).","Medium"
