question,answer,explanation,difficulty
"Le traitement de la fistule périlymphatique est médical par corticoïdes.",False,"Le document précise : Fistule périlymphatique : colmatage de la fistule (chirurgicale).","Easy"
"La paralysie faciale est retrouvée dans 20% des fractures du rocher.",True,"Le document indique : Rechercher une paralysie faciale (présent dans 20% des cas).","Easy"
"L’hémotympan est visible à l’otoscopie dans 50-90% des fractures sans perforation tympanique.",True,"Le document précise : Otoscopie : hémotympan (50-90% des cas si pas de perforation).","Easy"
"Le traitement de la paralysie faciale immédiate est la corticothérapie seule.",False,"Le document indique : Paralysie faciale immédiate : exploration et décompression du nerf facial.","Easy"
"La section totale du nerf facial nécessite une suture ou une greffe nerveuse.",True,"Le document précise : Section totale du nerf faciale : suture ou greffe du nerf.","Easy"
"Pour une perforation tympanique post-traumatique, on attend 6 mois avant d’envisager une myringoplastie.",True,"Le document indique : Si perforation tympanique, attendre 6 mois pour une cicatrisation spontanée. Si absence de fermeture au-delà de 6 mois, myringoplastie.","Easy"
"La cophose bilatérale peut bénéficier d’un implant cochléaire.",True,"Le document indique : Cophose bilatérale : implant cochléaire.","Easy"
"Le VPPB post-traumatique est traité par kinésithérapie.",True,"Le document indique : VPPB : kinésithérapie.","Medium"
"La commotion labyrinthique est traitée par bétahistine, corticothérapie et diurétiques.",True,"Le document indique : Commotion labyrinthique : Bétahistine, corticothérapie et diurétiques.","Medium"
"La fracture longitudinale n’entraîne jamais d’hémorragie dans la caisse du tympan.",False,"Le document précise que la fracture longitudinale entraîne toujours une hémorragie dans la caisse du tympan.","Medium"
"Les lésions ossiculaires sont mieux visualisées à l’otoscopie qu’au scanner.",False,"Le document indique : Lésions ossiculaires (vu au scanner).","Medium"
"La fracture mixte peut être associée à une lésion de la carotide interne.",True,"Le document précise : Fracture mixte ou bilatérale : Peut être associé à une lésion de la carotide interne (car canal carotidien dans le rocher).","Medium"
"L’otoliquorrhée doit toujours être opérée en urgence.",False,"Le document indique : Otoliquorrhée : attendre une fermeture spontanée ou faire une chirurgie immédiate, en fonction du débit.","Medium"
"La fracture de la pointe du rocher avec atteinte du V entraîne une paralysie faciale.",False,"Le document indique une atteinte du V = trouble de la sensibilité de la face, pas une paralysie faciale (VII).","Medium"
"Le choc occipito-mastoïdien peut être une cause de fracture du rocher.",True,"Le document mentionne : Choc occipito-mastoïdien dans le diagnostic étiologique.","Medium"
"La fracture transversale du rocher est la forme la plus fréquente.",False,"Le document indique que la fracture longitudinale est la plus fréquente (70-80%).","Medium"
"L’atteinte du nerf facial est plus fréquente dans la fracture transversale que dans la fracture longitudinale.",True,"Le document associe la paralysie faciale à la fracture transversale (lésion translabyrinthique) mais la fréquence exacte n’est pas comparée. La transversale passe par le canal facial.","Medium"
"L’otorragie sans hémotympan évoque une fracture du rocher.",False,"Le document différencie : Otorragie : lésion tympanale (os tympanal) : sans hématome rétro-tympanique.","Medium"
"La fracture du rocher est une urgence ORL pure sans risque neurologique.",False,"Le document mentionne un risque neurologique (nerfs crâniens) et vital.","Medium"
"La fracture du rocher chez l’enfant est mentionnée sans détail spécifique.",True,"Le document mentionne : Fracture du rocher chez l’enfant sans développer.","Medium"
"Les vasodilatateurs sont indiqués dans la surdité de perception post-traumatique.",True,"Le document indique : Surdité de perception (lésion translabyrinthique) : Vasodilatateurs, corticoïdes.","Medium"
"La fracture longitudinale expose à un risque de fistule périlymphatique.",True,"Le document mentionne le vertige par fistule périlymphatique dans le contexte des fractures (non précisé longitudinale vs transversale).","Medium"
"L’examen vestibulaire clinique fait partie du bilan d’une fracture du rocher.",True,"Le document mentionne : Examen vestibulaire clinique.","Medium"
"L’atteinte du VI dans la fracture de la pointe du rocher est une paralysie du nerf oculo-moteur externe.",True,"Le nerf VI (abducens) innerve le muscle droit latéral, sa paralysie limite l’abduction de l’œil.","Medium"
"Les séquelles fonctionnelles d’une fracture du rocher peuvent toucher le nerf facial et la cochlée.",True,"Le document indique dans l’évolution : Séquelles fonctionnelles (au niveau du nerf facial, cochlée).","Medium"
"Un patient avec fracture du rocher et coma relève d’un simple scanner sans prise en charge spécifique.",False,"Le document classe la fracture avec lésion cérébrale comme urgence neurochirurgicale.","Difficult"
"La fracture transversale entraîne une surdité de transmission par lésion des osselets.",False,"La fracture transversale est translabyrinthique → surdité de perception (cophose).","Difficult"
"Dans la fracture longitudinale, l’hémotympan est constant (100% des cas).",False,"Le document indique hémotympan dans 50-90% des cas si pas de perforation, donc non constant.","Difficult"
"L’implant cochléaire est indiqué en première intention dans toute cophose unilatérale.",False,"Le document n’indique l’implant cochléaire que pour la cophose bilatérale.","Difficult"
"La fracture du rocher est une solution de continuité de la pyramide pétreuse sans risque sensoriel.",False,"Le document précise : Risque neurosensoriel spécifique par la lésion des organes de l’audition (cochlée), de l’équilibre et du nerf facial.","Difficult"
