question,option1,option2,option3,option4,answer,explanation,difficulty
"Quel nerf peut être lésé dans la fracture de la pointe du rocher en cas d’atteinte plus large ?","Nerf facial (VII)","Nerf trijumeau (V)","Nerf hypoglosse (XII)","Nerf vague (X)","2","Le document précise : Si lésion plus large : atteinte du V : atteinte trijuminate = trouble de la sensibilité de la face.","Easy"
"La paralysie faciale est retrouvée dans quel pourcentage des fractures du rocher ?","5%","10%","20%","30%","3","Le document indique : Rechercher une paralysie faciale (présent dans 20% des cas).","Easy"
"Le vertige positionnel avec nystagmus spontané peut être secondaire à :","Une otorragie","Une fistule périlymphatique uniquement","Une commotion labyrinthique, une fistule périlymphatique ou un hydrops","Une cophose","3","Le document indique : Vertige (positionnel avec nystagmus spontané soit secondaire à une fistule périlymphatique soit secondaire à une commotion labyrinthique, soit Hydrops).","Medium"
"La fracture mixte ou bilatérale du rocher peut être associée à une lésion de :","La veine jugulaire interne","La carotide interne (canal carotidien dans le rocher)","Le sinus caverneux","La veine émissaire mastoïdienne","2","Le document précise : Fracture mixte ou bilatérale : Peut être associé à une lésion de la carotide interne (car canal carotidien dans le rocher).","Medium"
"Dans la fracture transversale, la surdité est de type :","Transmission","Perception (cophose)","Mixte","Conduction","2","Le document indique : Fracture transversale : Cophose (perte totale de l’audition, vraie surdité) → donc surdité de perception.","Medium"
"Quel examen radiologique est recommandé pour le diagnostic des fractures du rocher ?","Radiographie standard du crâne","Scanner du rocher","IRM cérébrale","Angiographie cérébrale","2","Le document mentionne : Scanner du rocher dans la paraclinique.","Medium"
"La fistule périlymphatique nécessite quel type de traitement ?","Corticothérapie seule","Vasodilatateurs","Colmatage chirurgical de la fistule","Antibiotiques","3","Le document indique : Fistule périlymphatique : colmatage de la fistule (chirurgicale).","Medium"
"Dans la fracture longitudinale, les lésions ossiculaires sont diagnostiquées par :","L’otoscopie","L’acoumétrie","Le scanner","L’examen vestibulaire","3","Le document indique : Lésions ossiculaires (vu au scanner).","Medium"
"Quel est le risque principal de la fracture ouverte du rocher ?","L’hémorragie","Le risque infectieux (méningite, abcès cérébral, encéphalite)","La paralysie faciale","La cophose","2","Le document précise : Fracture ouverte du rocher : Risque : +++ infectieux (méningite, abcès cérébral, encéphalite).","Medium"
"La paralysie faciale immédiate après une fracture du rocher nécessite :","Une corticothérapie seule","Une exploration et décompression chirurgicale du nerf facial","Une attente de 6 mois","Des vasodilatateurs seuls","2","Le document indique : Paralysie faciale immédiate : exploration et décompression du nerf facial.","Medium"
"En cas de section totale du nerf facial, le traitement est :","Une simple surveillance","Une corticothérapie à forte dose","Une suture ou greffe du nerf","Une implant cochléaire","3","Le document précise : Section totale du nerf faciale : suture ou greffe du nerf.","Medium"
"Pour une surdité de transmission par perforation tympanique, après combien de temps sans cicatrisation spontanée réalise-t-on une myringoplastie ?","3 mois","6 mois","12 mois","18 mois","2","Le document indique : Si perforation tympanique, attendre 6 mois pour une cicatrisation spontanée. Si absence de fermeture au-delà de 6 mois, myringoplastie.","Medium"
"La cophose bilatérale après fracture du rocher peut être traitée par :","Myringoplastie","Ossiculoplastie","Implant cochléaire","Greffe de nerf facial","3","Le document indique : Cophose bilatérale : implant cochléaire.","Medium"
"Le vertige de type vertige positionnel paroxystique bénin (VPPB) post-traumatique est traité par :","Bétahistine","Corticothérapie","Kinésithérapie","Diurétiques","3","Le document indique : VPPB : kinésithérapie.","Medium"
"Quel est l’examen clinique permettant de différencier une surdité de transmission d’une surdité de perception ?","Le scanner","L’acoumétrie (test au diapason)","L’otoscopie","L’examen vestibulaire","2","Le document indique : Acoumétrie (test au diapason pour déterminer si surdité de transmission ou de perception).","Medium"
"Dans la fracture du rocher, la commotion labyrinthique est traitée par :","Bétahistine, corticothérapie et diurétiques","Kinésithérapie seule","Implant cochléaire","Exploration chirurgicale","1","Le document indique : Commotion labyrinthique : Bétahistine, corticothérapie et diurétiques.","Medium"
"La fracture longitudinale du rocher entraîne toujours :","Une paralysie faciale","Une cophose","Une hémorragie dans la caisse du tympan","Une otoliquorrhée","3","Le document précise : Le trait de fracture est parallèle à l’axe du rocher et extra-labyrinthique, et entraîne toujours une hémorragie dans la caisse du tympan.","Medium"
"Lors d’une otoliquorrhée post-traumatique, quelle est la conduite à tenir selon le document ?","Chirurgie immédiate systématique","Attendre une fermeture spontanée ou chirurgie immédiate en fonction du débit","Corticothérapie seule","Antibiotiques seuls","2","Le document indique : Otoliquorrhée : attendre une fermeture spontanée ou faire une chirurgie immédiate, en fonction du débit.","Medium"
"Quel est le mécanisme étiologique de la fracture transversale du rocher ?","Choc antéro-postérieur","Choc latéral temporo-pariétal","Choc occipito-mastoïdien","Choc vertex","1","Le document indique dans le diagnostic étiologique : Choc antéro-postérieur (-> fracture transversale).","Medium"
"Le rocher présente une partie supérieure et inférieure. La partie supérieure est :","Exocrânienne","Endocranienne","Mastoïdienne","Tympanique","2","Le document indique : Rocher : partie supérieure endocranienne, inférieure exocrânienne.","Medium"
"Quel est le risque vital de la fracture du rocher en lien avec le contact direct avec le cerveau ?","Hémorragie méningée","Risque infectieux (méningite) par communication avec l’extérieur","HTA intracrânienne","Hydrocéphalie","2","Le document indique : Risque vital, neurologique et infectieuse (en contact direct avec le cerveau). La fracture peut créer une brèche méningée.","Medium"
"Dans la fracture de la pointe du rocher, pourquoi l’atteinte du VI (nerf abducens) est-elle spécifique ?","Car le VI traverse le sinus caverneux près de la pointe","Car le VI longe la pointe du rocher dans le canal de Dorello","Car le VI est le seul nerf moteur oculaire à avoir un trajet intracrânien long","Toutes les réponses sont correctes","0","Le document ne précise pas le mécanisme anatomique, mais indique : Fracture de la pointe du rocher : +++ atteinte du VI : paralysie oculo-motrice.","Difficult"
"Un patient polytraumatisé présente une otorragie droite sans hémotympan visible. Quel diagnostic faut-il évoquer en priorité ?","Fracture du rocher","Lésion du conduit auditif externe (os tympanal)","Rupture tympanique simple","Hématome rétro-auriculaire","2","Le document précise dans le diagnostic différentiel : Otorragie : lésion tympanale (os tympanal) : la lésion se trouve au niveau de l’os du conduit auditif externe, sans hématome rétro-tympanique. L’absence d’hémotympan oriente vers une origine du conduit.","Difficult"
"Un patient présente une fracture du rocher avec paralysie faciale immédiate complète. Le scanner montre un trait de fracture transversal avec enclavement osseux sur le nerf facial. Quelle est la prise en charge chirurgicale indiquée ?","Attente 6 mois puis greffe","Exploration et décompression du nerf facial en urgence","Implant cochléaire","Myringoplastie","2","Le document indique : Paralysie faciale immédiate : exploration et décompression du nerf facial. La présence d’un enclavement justifie une décompression rapide.","Difficult"
"Un patient avec fracture longitudinale du rocher a une otoliquorrhée à haut débit persistante depuis 5 jours malgré le repos. Le document préconise :","Poursuivre l’abstention chirurgicale pendant 3 mois","Chirurgie immédiate de colmatage de la brèche","Antibiotiques seuls","Corticothérapie seule","2","Le document indique : Otoliquorrhée : attendre une fermeture spontanée ou faire une chirurgie immédiate, en fonction du débit. Un haut débit persistant nécessite une chirurgie rapide pour prévenir la méningite.","Difficult"
"Un patient ayant une fracture du rocher se plaint de vertiges rotatoires déclenchés par les mouvements de la tête. L’examen montre un nystagmus positionnel. Quel est le mécanisme le plus probable selon le document ?","Fistule périlymphatique","Commotion labyrinthique","VPPB (vertige positionnel paroxystique bénin)","Hydrops endolymphatique","3","Le document différencie : Vertige secondaire à fistule périlymphatique, commotion labyrinthique ou Hydrops. La VPPB est une forme clinique spécifique, mais le document mentionne VPPB : kinésithérapie. Le tableau évoque une VPPB post-traumatique.","Difficult"
"Un patient avec fracture transversale du rocher présente une cophose complète unilatérale et un vertige aigu. Quelles séquelles fonctionnelles sont à prévoir à long terme selon le document ?","Cophose définitive + séquelles vestibulaires","Récupération auditive complète","Paralysie faciale transitoire uniquement","Otoliquorrhée chronique","1","Le document indique dans l’évolution : Séquelles fonctionnelles (au niveau du nerf facial, cochlée). La fracture transversale est translabyrinthique, donc l’audition ne récupère pas.","Difficult"
"Un enfant victime d’un traumatisme crânien a une otorragie. Le scanner est normal mais il persiste une hypoacousie. Quelle est l’attitude selon le document ?","Fracture du rocher chez l’enfant : mentionnée mais non détaillée. Devant otorragie post-traumatique, évoquer fracture du rocher même si scanner normal (fracture occulte). Le document mentionne : Fracture du rocher chez l’enfant. Une acoumétrie s’impose.","0","Le document mentionne mais ne détaille pas la fracture chez l’enfant.","Difficult"
"Un patient a une fracture du rocher avec paralysie faciale immédiate et cophose. Le scanner montre un trait transversal passant par le labyrinthe. Quel est le pronostic de l’audition ?","Récupération possible avec corticoïdes","Perte définitive car le labyrinthe est détruit","Récupération après implant cochléaire","Récupération spontanée en 6 mois","2","Le document indique : Fracture transversale : lésion cochléo-vestibulaire, cophose. Le caractère translabyrinthique implique une destruction des organes sensoriels, donc absence de récupération auditive naturelle.","Difficult"
"Quelle complication infectieuse redoutable peut survenir dans les suites d’une fracture ouverte du rocher non traitée par antibioprophylaxie ?","Abcès cérébral","Méningite","Encéphalite","Toutes ces complications","4","Le document indique : Fracture ouverte du rocher : Risque : +++ infectieux (méningite, abcès cérébral, encéphalite).","Difficult"
