"question","answer","explanation","difficulty"
"Quelle est la valeur diagnostique de la scintigraphie à la MIBG ?","Elle permet la détection des métastases dans les cas douteux.","Le document : ''Dans certains cas douteux, la scintigraphie à la MIBG (métastases)''.","Medium"
"Quels sont les trois objectifs de la chirurgie dans le neuroblastome ?","1. Exérèse complète de la tumeur principale et des adénopathies ; 2. Éviter une mutilation ; 3. Bilan rigoureux (pour traitement post-opératoire).","Le document : ''La chirurgie, a trois objectifs''.","Medium"
"Quelle est la prise en charge des tumeurs métastatiques ?","Chimiothérapie d'abord, puis chirurgie secondaire.","Le document : ''Tumeurs métastatiques : Chimiothérapie puis chirurgie secondaire''.","Medium"
"Pourquoi la radiothérapie est-elle moins utilisée actuellement dans le neuroblastome ?","Parce qu'elle entraîne des séquelles, notamment la destruction des cartilages de conjugaison.","Le document : ''La radiothérapie (moins utilisé actuellement car entraîne des séquelles : destruction des cartilages de conjugaison)''.","Medium"
"Quel examen est nécessaire pour rechercher un prolongement intra-canalaire des tumeurs très postérieures ?","L'IRM.","Le document : ''Pour les tumeurs très postérieures ... prolongement intra-canalaire, qui peut nécessiter une IRM''.","Medium"
"Quels examens permettent la recherche de métastases médullaires ?","Myélogrammes et biopsies médullaires.","Le document : ''Les métastases médullaires : myélogrammes, des biopsies médullaires''.","Medium"
"Quelle est l'attitude diagnostique en cas de négativité de l'imagerie et des marqueurs tumoraux ?","Une ponction biopsie à l'aiguille fine.","Le document : ''Si tout est négatif : ponction biopsie à l'aiguille fine''.","Medium"
"Quelle est la particularité des neuroblastomes fœtaux en anténatal ?","Ils peuvent être détectés à partir de 29 SA par échographie (lésion surrénalienne kystique ou solide) et peuvent métastaser in utero sur le foie et le placenta.","Le document : ''La période anténatale''.","Medium"
"Un enfant de 3 ans présente une masse abdominale dure, fixée, des douleurs osseuses et une proptose. Quel diagnostic suspectez-vous et quel examen biologique confirmerait le diagnostic ?","Diagnostic suspecté : neuroblastome métastatique (métastases osseuses et orbitaires). L'examen biologique confirmatif est le dosage des catécholamines urinaires (VMA, HVA, dopamine) qui est élevé dans 95% des cas et pathognomonique.","Le document : métastases orbitaires, douleurs osseuses ; élévation des catécholamines pathognomonique.","Difficult"
"Expliquez l'intérêt pronostique de l'amplification du proto-oncogène N-myc.","L'amplification de N-myc a un intérêt pronostique : elle est associée à un pronostic plus défavorable (information non détaillée dans le document mais mentionnée comme ayant un intérêt pronostique).","Le document : ''Intérêt pronostique de l'amplification de Proto oncogène N-myc''.","Difficult"
"Un nouveau-né présente une tumeur surrénalienne bien limitée, encapsulée, mollasse. Quel diagnostic évoquez-vous et quelle est la prise en charge ?","Diagnostic : neuroblastome de forme néonatale (bien limité, encapsulé, d'exérèse facile). Prise en charge : chirurgie d'emblée (exérèse complète), avec un bon pronostic.","Le document : formes néonatales, enfant moins de 1 an : chirurgie d'emblée, meilleur pronostic.","Difficult"
"Quelle est la voie d'abord chirurgicale pour un neuroblastome et son adaptation en cas de tumeur en sablier ?","Voie d'abord transversale, pouvant être agrandie en thoracophrénolaparotomie. En cas de tumeur en sablier, on réalise une laminectomie (ouverture de la colonne vertébrale).","Le document : ''Voie d'abord... Si tumeur en sablier : la laminectomie''.","Difficult"
"Quels sont les éléments du bilan d'extension du neuroblastome selon le document ?","Scanner : taille maximale, localisation par rapport à la ligne médiane, rapports avec les gros vaisseaux, adénopathies satellites. Pour tumeurs très postérieures : IRM pour rechercher un prolongement intra-canalaire. Métastases médullaires : myélogramme, biopsies médullaires. Intérêt pronostique de l'amplification de N-myc.","Le document : ''Bilan d'extension''.","Difficult"
"Un enfant de 4 ans présente un neuroblastome avec métastases. Quelle est la séquence thérapeutique préconisée ?","Chimiothérapie d'abord (pour réduire la tumeur et les métastases), puis chirurgie secondaire.","Le document : ''Tumeurs métastatiques : Chimiothérapie puis chirurgie secondaire''.","Difficult"
