"question","answer","explanation","difficulty"
"Quel est le risque d'encéphalite ourlienne ?","Rare (1/5000 à 1/10.000 cas), avec mortalité de 1-5% et risque de surdité définitive.","Document: 'Rare 1/5000 à 1/10.000 cas, décès dans 1-5% des cas, surdité parfois définitive'","Medium"
"Expliquez pourquoi les oreillons sont une maladie immunisante.","L'infection naturelle confère une immunité permanente (anticorps neutralisants). La vaccination aussi.","Document: 'Maladie immunisante (immunité permanente)'","Easy"
"Quelle est la durée d'isolement recommandée pour un patient atteint d'oreillons ?","5 jours après l'apparition de la parotidite.","Document: 'Isolement des patients infectés ... pendant 5 jours après l'apparition de la parotidite'","Easy"
"Citez trois causes non infectieuses d'hypertrophie parotidienne.","Troubles métaboliques (urémie, diabète), syndrome de Mikulicz, tumeurs bénignes/malignes, médicaments (iodures, phénylbutazones, propylthio-uracile).","Document: diagnostic différentiel","Medium"
"Un enfant a une parotidite avec douleur testiculaire et vomissements. Quelles complications suspectez-vous ?","Orchite et pancréatite.","Document: complications possibles","Medium"
"Pourquoi la RT-PCR ourlienne doit-elle être réalisée dans les 4 premiers jours ?","Car la charge virale est maximale au début des symptômes, puis diminue rapidement.","Document: 'dans les 4 premiers jours suivant le début des symptômes'","Difficult"
"Quel est le traitement de l'orchite ourlienne ?","Repos, antalgiques, port d'un suspensoir. Pas d'antiviral spécifique.","Document: 'Traitement symptomatique : ... port de suspensoir si orchite'","Easy"
"Quelle est la particularité de l'atteinte neuroméningée ourlienne par rapport à l'atteinte glandulaire ?","Elle peut survenir sans atteinte glandulaire dans 1 cas sur 2.","Document: 'sans atteinte glandulaire dans 1 cas sur 2'","Difficult"
"Un enfant a une parotidite ourlienne. Son père non vacciné a eu une parotidite dans l'enfance. Quel est le risque pour le père ?","Aucun, car immunité permanente.","Document: 'immunité permanente'","Easy"
"Quelle est la fréquence de la pancréatite ourlienne ?","4% des cas.","Document: 'Pancréatite ourlienne : 4% des cas'","Medium"
"Quel examen d'imagerie peut être utile dans la pancréatite ourlienne ?","Scanner abdominal montrant une pancréatite œdémateuse.","Document: 'Imagerie Scanner : pancréatite œdémateuse'","Medium"
"Quelle est la complication neurologique rare mais grave des oreillons ?","Encéphalite, myélite, polyradiculonévrite aiguë (Guillain-Barré).","Document: 'Encéphalite ... myélite et polyradiculonévrite aiguë'","Medium"
"Quel est le rôle de la sérologie ourlienne dans le diagnostic ?","Confirmation en l'absence de vaccination antérieure (recherche d'IgM).","Document: 'sérologie (en l'absence de vaccination antérieure)'","Medium"
"Un patient avec oreillons a une orchite. Quel est le risque d'atrophie testiculaire et de stérilité ?","Atrophie dans 50% des cas, stérilité rare.","Document: 'Atrophie testiculaire séquellaire dans 50% des cas, stérilité rare'","Medium"
"Quel est le principal argument épidémiologique pour le diagnostic d'oreillons ?","Contage récent et/ou absence de vaccination.","Document: 'Contage récent et/ou absence de vaccination ou vaccination incomplète'","Easy"
"Quelle est la particularité de la parotidite ourlienne chez l'enfant de moins de 2 ans ?","Rare.","Document: 'Infection rare avant 2 ans'","Easy"
"Quel est le traitement de la méningite ourlienne ?","Aucun traitement spécifique, uniquement symptomatique.","Document: 'pas d'indication d'antiviral'","Medium"
