"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quel est le premier signe ECG de l'hyperkaliémie selon le document ?","Disparition de l'onde P","Onde T ample, pointue sur toutes les dérivations","Élargissement de QRS","Tachycardie ventriculaire","2","Le document liste en premier : ''Onde T ample, pointue sur toutes les dérivations''.","Easy"
"Quel signe neuromusculaire est décrit dans l'hyperkaliémie ?","Crampes musculaires","Paresthésies des extrémités et péribuccales","Tremblements","Spasmes","2","Le document mentionne : ''Paresthésies des extrémités et péribuccales''.","Easy"
"Quel est le traitement de première intention de l'hyperkaliémie sévère (>7 mmol/L) selon le document ?","Kayexalate per os","Calcium par voie intraveineuse","Hémodialyse","Salbutamol","2","Le document indique : ''1ER CAS : Hyperkaliémie sévère (> 7 mmol/L) - Urgence absolue - 1. Calcium par voie intraveineuse''.","Easy"
"Quelles sont les trois grandes causes d'hyperkaliémie selon le document ?","Excès d'apport, transfert, réduction de l'excrétion","Insuffisance rénale, médicaments, infections","Déshydratation, brûlures, traumatismes","Acidose, alcalose, hypoglycémie","1","Le document structure les causes en : ''Excès d'apport, Transfert, Réduction de l'excrétion''.","Medium"
"Quel médicament est cité comme cause d'hyperkaliémie par blocage de l'action de l'aldostérone ?","AINS","β-bloquants","IEC et ARA2","Ciclosporine A","3","Le document précise : ''IEC et ARA2 (bloquent l'action de l'aldostérone -> hyperkaliémie)''.","Medium"
"Quelle pathologie surrénalienne est citée comme cause d'hyperkaliémie par réduction de l'excrétion ?","Syndrome de Cushing","Maladie d'Addison (insuffisance surrénalienne)","Hyperaldostéronisme primaire","Phéochromocytome","2","Le document indique : ''Primitive : insuffisance surrénalienne (maladie d'Addison)''.","Medium"
"Quel est le mécanisme de l'hyperkaliémie au cours de l'acidose métabolique aiguë ?","Transfert extracellulaire de potassium","Diminution de l'excrétion rénale","Augmentation des apports","Hémolyse","1","Le document explique : ''Une acidose aiguë est responsable d'une hyperkaliémie par transfert extracellulaire de potassium''.","Medium"
"Quel traitement est indiqué dans l'hyperkaliémie modérée en cas d'acidose associée ?","Soluté bicarbonaté IV","Kayexalate en lavement","Bicarbonate per os (2 à 4 g de bicarbonate de Na par jour)","Hémodialyse","3","Le document précise : ''Bicarbonate per os en cas d'acidose (2 à 4 g de bicarbonate de Na par jour)''.","Medium"
"Quelle est la posologie de l'insuline associée au SGH à 10% dans le traitement de l'hyperkaliémie ?","6 à 8 UI","12 à 16 UI","20 à 24 UI","30 à 40 UI","2","Le document indique : ''SGH à 10% associé à 12 à 16 UI d'insuline ordinaire en IV''.","Medium"
"Quelles sont les trois fausses hyperkaliémies citées dans le document ?","Hémolyse, centrifugation tardive, hyperleucocytose ou thrombocytémie","Prélèvement veineux, garrot lâche, tube hépariné","Jeûne, exercice, stress","Transfusion, brûlure, traumatisme","1","Le document liste : ''1. Hémolyse, 2. Centrifugation tardive, 3. Hyperleucocytose majeure ou thrombocytémie''.","Medium"
"Quel est le mécanisme d'action des résines échangeuses d'ions comme le Kayexalate ?","Échange au niveau de la muqueuse digestive de potassium contre un autre ion (sodium ou calcium)","Fixation du potassium dans le sang","Augmentation de l'excrétion urinaire","Chélation intravasculaire","1","Le document explique : ''Échange au niveau de la muqueuse digestive de potassium contre un autre ion''.","Difficult"
"Pourquoi l'hyperkaliémie peut-elle survenir lors d'un syndrome de lyse tumorale ?","Par transfert intracellulaire de potassium","Par libération massive de potassium des cellules lysées (catabolisme cellulaire accrue)","Par insuffisance rénale aiguë","Par excès d'apport exogène","2","Le document cite : ''Lyse tumorale spontanée ou au cours d'une chimiothérapie'' dans ''Catabolisme cellulaire accrue''.","Difficult"
"Quelle est la séquence complète des signes ECG évolutifs de l'hyperkaliémie selon le document ?","Onde T ample pointue → disparition onde P → bloc sino-auriculaire → élargissement QRS → TV → FV","Disparition onde P → élargissement QRS → onde T ample → TV","Élargissement QRS → onde T ample → disparition onde P","Bloc sino-auriculaire → onde T ample → FV","1","Le document liste cette séquence progressive.","Difficult"
